C:\behvdata\clash\clashMEG	 May 14, 2014 13:31:25	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
       13.000000 	         1.000000 	        50.000000 	        50.000000 	         2.000000 	         1.000000 	         5.000000 	         1.564530 	        30.000000 	         3.000000 	        20.000000 	         4.000000 	         2.000000 	         1.490486 	         0.000000 	         1.000000 	        20.000000 	        50.000000 	        50.000000 	     19427.890209 	         0.000000 	         2.212681 	         3.838856 	         4.252076 	         6.158190 	         7.704379 	         1.200000 	         2.200000 	         0.400000 	         1.900000 	  
        13.000000 	         2.000000 	        44.000000 	        53.000000 	         2.000000 	         1.000000 	         5.000000 	         0.678536 	        18.000000 	         7.000000 	        26.000000 	         2.000000 	         1.000000 	         1.420525 	         1.000000 	         0.000000 	        38.000000 	        49.639398 	        52.757451 	     19427.890209 	         8.517234 	        10.530212 	        11.263337 	        11.769853 	        13.875900 	        15.355450 	         0.800000 	         2.000000 	         0.500000 	         2.100000 	  
        13.000000 	         3.000000 	        50.000000 	        53.000000 	         1.000000 	         1.000000 	         5.000000 	         0.605938 	        10.000000 	         6.000000 	        40.000000 	         5.000000 	         2.000000 	         0.903466 	         1.000000 	         1.000000 	        78.000000 	        47.195137 	        54.783699 	     19427.890209 	        16.461803 	        18.674469 	        19.340943 	        19.847465 	        21.753560 	        22.713281 	         1.100000 	         2.200000 	         0.500000 	         1.900000 	  
        13.000000 	         4.000000 	        44.000000 	        51.000000 	         2.000000 	         1.000000 	         5.000000 	         0.693911 	        35.000000 	         7.000000 	         9.000000 	         9.000000 	         1.000000 	         1.158230 	         1.000000 	         1.000000 	       113.000000 	        47.334083 	        55.024840 	     19427.890209 	        23.926256 	        25.938988 	        26.698765 	        27.205291 	        29.218019 	        30.430995 	         1.200000 	         2.000000 	         0.500000 	         2.000000 	  
        13.000000 	         5.000000 	        45.000000 	        57.000000 	         2.000000 	         1.000000 	         5.000000 	         0.818389 	         9.000000 	         2.000000 	        36.000000 	         1.000000 	         2.000000 	         1.056807 	         0.000000 	         0.000000 	       113.000000 	        46.322189 	        57.220358 	     19427.890209 	        31.337393 	        33.150192 	        34.029935 	        34.443149 	        36.655826 	        37.775497 	         0.900000 	         1.800000 	         0.400000 	         2.200000 	  
        13.000000 	         6.000000 	        36.000000 	        59.000000 	         1.000000 	         1.000000 	         5.000000 	         0.761628 	         7.000000 	         7.000000 	        29.000000 	         9.000000 	         2.000000 	         1.117466 	         1.000000 	         1.000000 	       142.000000 	        42.590990 	        60.039654 	     19427.890209 	        38.681899 	        40.694644 	        41.521053 	        42.134204 	        44.346694 	        45.519870 	         0.900000 	         2.000000 	         0.600000 	         2.200000 	  
        13.000000 	         7.000000 	        42.000000 	        62.000000 	         2.000000 	         1.000000 	         5.000000 	         1.281640 	        25.000000 	         8.000000 	        17.000000 	         9.000000 	         1.000000 	         1.429294 	         1.000000 	         1.000000 	       167.000000 	        40.659453 	        61.370711 	     19427.890209 	        46.426269 	        48.439015 	        49.785284 	        50.198493 	        52.211233 	        53.704114 	         0.900000 	         2.000000 	         0.400000 	         2.000000 	  
        13.000000 	         8.000000 	        40.000000 	        65.000000 	         2.000000 	         1.000000 	         5.000000 	         1.033268 	        16.000000 	         2.000000 	        24.000000 	         8.000000 	         2.000000 	         0.873857 	         0.000000 	         1.000000 	       191.000000 	        39.352290 	        64.666358 	     19427.890209 	        54.610526 	        56.823202 	        57.916206 	        58.529359 	        60.542101 	        61.475143 	         0.900000 	         2.200000 	         0.600000 	         2.000000 	  
        13.000000 	         9.000000 	        30.000000 	        62.000000 	         2.000000 	         1.000000 	         5.000000 	         1.122861 	         9.000000 	         5.000000 	        21.000000 	         3.000000 	         1.000000 	         2.145813 	         1.000000 	         0.000000 	       200.000000 	        37.176130 	        66.985757 	     19427.890209 	        62.688134 	        64.500929 	        65.687241 	        66.100450 	        68.006557 	        70.219238 	         1.200000 	         1.800000 	         0.400000 	         1.900000 	  
        13.000000 	        10.000000 	        35.000000 	        65.000000 	         2.000000 	         1.000000 	         5.000000 	         0.675386 	        28.000000 	         9.000000 	         7.000000 	         1.000000 	         1.000000 	         0.771841 	         1.000000 	         0.000000 	       228.000000 	        35.000604 	        68.882285 	     19427.890209 	        71.432213 	        73.245005 	        73.978133 	        74.391337 	        76.404074 	        77.230498 	         1.200000 	         1.800000 	         0.400000 	         2.000000 	  
        13.000000 	        11.000000 	        31.000000 	        72.000000 	         2.000000 	         1.000000 	         5.000000 	         0.648073 	         9.000000 	         8.000000 	        22.000000 	         7.000000 	         2.000000 	         1.189943 	         0.000000 	         1.000000 	       250.000000 	        33.658580 	        71.077494 	     19427.890209 	        78.443473 	        80.456209 	        81.162669 	        81.669182 	        83.481981 	        84.734943 	         1.200000 	         2.000000 	         0.500000 	         1.800000 	  
        13.000000 	        12.000000 	        30.000000 	        77.000000 	         2.000000 	         2.000000 	         5.000000 	         0.766819 	        54.000000 	         1.000000 	        23.000000 	         5.000000 	         2.000000 	         1.851079 	         0.000000 	         0.000000 	       245.000000 	        31.908041 	        73.530654 	     19427.890209 	        85.548038 	        87.760582 	        88.587138 	        89.200299 	        91.412977 	        93.319084 	         0.800000 	         2.200000 	         0.600000 	         2.200000 	  
