C:\behvdata\clash\clashMEG	 August 06, 2014 10:59:41	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
        38.000000 	        16.000000 	        63.000000 	        36.000000 	         1.000000 	         2.000000 	        15.000000 	         0.645225 	        22.000000 	         1.000000 	        14.000000 	         9.000000 	         2.000000 	         0.987337 	         0.000000 	         1.000000 	       234.000000 	        58.984863 	        40.300533 	      8865.964440 	       112.100252 	       114.112987 	       114.819441 	       115.232660 	       117.138757 	       118.191786 	         0.800000 	         2.000000 	         0.400000 	         1.900000 	  
        38.000000 	        17.000000 	        60.000000 	        38.000000 	         2.000000 	         1.000000 	        15.000000 	         2.332955 	        12.000000 	         2.000000 	        48.000000 	         3.000000 	         2.000000 	         0.798508 	         0.000000 	         0.000000 	       219.000000 	        60.343156 	        39.329506 	      8865.964440 	       119.404756 	       121.417491 	       123.816706 	       124.323311 	       126.336050 	       127.189134 	         1.200000 	         2.000000 	         0.500000 	         2.000000 	  
        38.000000 	        18.000000 	        60.000000 	        40.000000 	         1.000000 	         1.000000 	         5.000000 	         0.502926 	        36.000000 	         5.000000 	        24.000000 	         9.000000 	         2.000000 	         1.178812 	         0.000000 	         1.000000 	       243.000000 	        58.349491 	        42.028603 	      8865.964440 	       128.202158 	       130.214906 	       130.774733 	       131.281254 	       133.387302 	       134.626929 	         1.000000 	         2.000000 	         0.500000 	         2.100000 	  
        38.000000 	        19.000000 	        55.000000 	        46.000000 	         1.000000 	         1.000000 	         5.000000 	         1.339718 	        38.000000 	         8.000000 	        17.000000 	         6.000000 	         1.000000 	         1.013386 	         1.000000 	         1.000000 	       281.000000 	        55.474523 	        46.685256 	      8865.964440 	       135.533342 	       137.746006 	       139.145603 	       139.558803 	       141.664858 	       142.744530 	         0.900000 	         2.200000 	         0.400000 	         2.100000 	  
        38.000000 	        20.000000 	        53.000000 	        50.000000 	         2.000000 	         1.000000 	         5.000000 	         0.427811 	        11.000000 	         4.000000 	        42.000000 	         3.000000 	         2.000000 	         0.733023 	         1.000000 	         0.000000 	       281.000000 	        54.589735 	        48.935413 	      8865.964440 	       143.957511 	       146.170193 	       146.663374 	       147.276536 	       149.289266 	       150.089036 	         1.200000 	         2.200000 	         0.600000 	         2.000000 	  
        38.000000 	        21.000000 	        48.000000 	        51.000000 	         2.000000 	         1.000000 	         5.000000 	         0.466910 	        19.000000 	         7.000000 	        29.000000 	         4.000000 	         1.000000 	         1.358848 	         1.000000 	         0.000000 	       300.000000 	        53.458123 	        51.848811 	      8865.964440 	       150.901879 	       152.914871 	       153.448046 	       153.954566 	       156.167256 	       157.593238 	         0.800000 	         2.000000 	         0.500000 	         2.200000 	  
        38.000000 	        22.000000 	        53.000000 	        44.000000 	         1.000000 	         2.000000 	         5.000000 	         0.882419 	         4.000000 	         9.000000 	        40.000000 	         5.000000 	         2.000000 	         1.112647 	         1.000000 	         0.000000 	       295.000000 	        50.432525 	        53.351471 	      8865.964440 	       158.806456 	       160.819206 	       161.765583 	       162.378738 	       164.284851 	       165.457590 	         1.200000 	         2.000000 	         0.600000 	         1.900000 	  
        38.000000 	        23.000000 	        53.000000 	        56.000000 	         1.000000 	         2.000000 	        10.000000 	         0.588354 	        45.000000 	         7.000000 	        11.000000 	         6.000000 	         1.000000 	         0.767882 	         1.000000 	         1.000000 	       340.000000 	        52.569464 	        52.576791 	      8865.964440 	       166.564168 	       168.576914 	       169.230056 	       169.843206 	       171.749304 	       172.575734 	         1.100000 	         2.000000 	         0.600000 	         1.900000 	  
        38.000000 	        24.000000 	        59.000000 	        48.000000 	         1.000000 	         2.000000 	        10.000000 	         0.476554 	        10.000000 	         8.000000 	        38.000000 	         4.000000 	         1.000000 	         0.898367 	         1.000000 	         1.000000 	       350.000000 	        53.819683 	        51.600401 	      8865.964440 	       173.588762 	       175.601506 	       176.134680 	       176.641203 	       178.547306 	       179.507015 	         1.000000 	         2.000000 	         0.500000 	         1.900000 	  
        38.000000 	        25.000000 	        53.000000 	        47.000000 	         2.000000 	         2.000000 	        10.000000 	         0.512378 	         5.000000 	         6.000000 	        42.000000 	         2.000000 	         1.000000 	         0.979974 	         1.000000 	         1.000000 	       355.000000 	        54.352929 	        49.849029 	      8865.964440 	       180.320108 	       182.132911 	       182.706079 	       183.119290 	       185.025395 	       186.065074 	         0.800000 	         1.800000 	         0.400000 	         1.900000 	  
        38.000000 	        26.000000 	        55.000000 	        41.000000 	         1.000000 	         2.000000 	        10.000000 	         0.546174 	        16.000000 	         5.000000 	        25.000000 	         2.000000 	         1.000000 	         0.960557 	         0.000000 	         1.000000 	       355.000000 	        56.389312 	        47.639600 	      8865.964440 	       187.078116 	       189.090863 	       189.690682 	       190.103892 	       192.116629 	       193.143000 	         1.000000 	         2.000000 	         0.400000 	         2.000000 	  
        38.000000 	        27.000000 	        60.000000 	        47.000000 	         2.000000 	         2.000000 	        10.000000 	         0.575290 	         9.000000 	         3.000000 	        38.000000 	         6.000000 	         2.000000 	         0.736282 	         0.000000 	         0.000000 	       355.000000 	        57.496702 	        47.462684 	      8865.964440 	       194.249338 	       196.262076 	       196.901882 	       197.408409 	       199.221198 	       200.020963 	         1.100000 	         2.000000 	         0.500000 	         1.800000 	  
        38.000000 	        28.000000 	        59.000000 	        43.000000 	         2.000000 	         2.000000 	        10.000000 	         0.534174 	        13.000000 	         3.000000 	        30.000000 	         1.000000 	         2.000000 	         0.861164 	         0.000000 	         0.000000 	       355.000000 	        59.236703 	        44.650483 	      8865.964440 	       201.233946 	       203.446619 	       204.046440 	       204.659603 	       206.472272 	       207.392121 	         1.200000 	         2.200000 	         0.600000 	         1.800000 	  
        38.000000 	        29.000000 	        63.000000 	        38.000000 	         1.000000 	         2.000000 	        10.000000 	         0.514933 	        15.000000 	         8.000000 	        23.000000 	         4.000000 	         1.000000 	         0.708129 	         1.000000 	         0.000000 	       370.000000 	        62.318420 	        44.269113 	      8865.964440 	       208.405156 	       210.217955 	       210.791114 	       211.204331 	       213.017131 	       213.790241 	         1.000000 	         1.800000 	         0.400000 	         1.800000 	  
        38.000000 	        30.000000 	        67.000000 	        38.000000 	         1.000000 	         2.000000 	        10.000000 	         1.184751 	        27.000000 	         7.000000 	        11.000000 	         2.000000 	         1.000000 	         0.628650 	         1.000000 	         0.000000 	       397.000000 	        63.305221 	        41.150394 	      8865.964440 	       214.896576 	       220.908128 	       222.147771 	       222.654288 	       224.560393 	       225.253380 	         1.100000 	         6.000000 	         0.500000 	         1.900000 	  
        38.000000 	        31.000000 	        59.000000 	        35.000000 	         2.000000 	         2.000000 	        10.000000 	         0.861647 	        28.000000 	         1.000000 	         7.000000 	         8.000000 	         2.000000 	         1.521465 	         1.000000 	         1.000000 	       404.000000 	        63.625790 	        38.358359 	      8865.964440 	       226.266552 	       228.279286 	       229.199016 	       229.705539 	       231.611394 	       233.197843 	         1.000000 	         2.000000 	         0.500000 	         1.900000 	  
        38.000000 	        32.000000 	        69.000000 	        33.000000 	         1.000000 	         2.000000 	        10.000000 	         0.680191 	        23.000000 	         2.000000 	        10.000000 	         3.000000 	         1.000000 	         0.762831 	         0.000000 	         1.000000 	       404.000000 	        67.251046 	        36.514016 	      8865.964440 	       234.304178 	       236.116980 	       236.863430 	       237.476576 	       239.289381 	       240.115801 	         1.100000 	         1.800000 	         0.600000 	         1.800000 	  
        38.000000 	        33.000000 	        70.000000 	        35.000000 	         2.000000 	         2.000000 	        10.000000 	         0.551564 	        14.000000 	         4.000000 	        21.000000 	         9.000000 	         2.000000 	         0.754286 	         1.000000 	         1.000000 	       425.000000 	        67.138705 	        34.292943 	      8865.964440 	       241.128835 	       243.341514 	       243.954669 	       244.567818 	       246.473918 	       247.287020 	         1.000000 	         2.200000 	         0.600000 	         1.900000 	  
        38.000000 	        34.000000 	        64.000000 	        32.000000 	         1.000000 	         2.000000 	        10.000000 	         0.675554 	        19.000000 	         4.000000 	        13.000000 	         1.000000 	         1.000000 	         0.570091 	         0.000000 	         0.000000 	       425.000000 	        68.537880 	        30.698003 	      8865.964440 	       248.300056 	       250.512730 	       251.245851 	       251.752372 	       253.858415 	       254.484888 	         1.000000 	         2.200000 	         0.500000 	         2.100000 	  
        38.000000 	        35.000000 	        73.000000 	        30.000000 	         1.000000 	         1.000000 	        10.000000 	         0.600920 	        15.000000 	         3.000000 	        58.000000 	         2.000000 	         2.000000 	         0.700048 	         0.000000 	         0.000000 	       415.000000 	        69.872790 	        29.892299 	      8865.964440 	       255.591233 	       257.404035 	       258.070495 	       258.483710 	       260.496453 	       261.256215 	         1.100000 	         1.800000 	         0.400000 	         2.000000 	  
        38.000000 	        36.000000 	        66.000000 	        31.000000 	         1.000000 	         1.000000 	        15.000000 	         0.698104 	        13.000000 	         3.000000 	        53.000000 	         9.000000 	         2.000000 	         0.630307 	         0.000000 	         1.000000 	       468.000000 	        66.268729 	        29.961840 	      8865.964440 	       262.469201 	       264.282006 	       265.041772 	       265.548288 	       267.654331 	       268.347465 	         1.200000 	         1.800000 	         0.500000 	         2.100000 	  
        38.000000 	        37.000000 	        62.000000 	        29.000000 	         2.000000 	         1.000000 	        15.000000 	         0.561432 	        25.000000 	         8.000000 	        37.000000 	         3.000000 	         1.000000 	         0.762776 	         1.000000 	         0.000000 	       493.000000 	        62.813452 	        33.130658 	      8865.964440 	       269.253754 	       271.466551 	       272.093033 	       272.599540 	       274.705585 	       275.532010 	         0.900000 	         2.200000 	         0.500000 	         2.100000 	  
        38.000000 	        38.000000 	        63.000000 	        35.000000 	         2.000000 	         1.000000 	        15.000000 	         0.585311 	        19.000000 	         1.000000 	        44.000000 	         3.000000 	         2.000000 	         0.570202 	         0.000000 	         0.000000 	       493.000000 	        60.150056 	        34.643684 	      8865.964440 	       276.438418 	       278.251209 	       278.891016 	       279.397540 	       281.610215 	       282.236693 	         0.900000 	         1.800000 	         0.500000 	         2.200000 	  
        38.000000 	        39.000000 	        57.000000 	        40.000000 	         2.000000 	         1.000000 	        15.000000 	         0.320075 	        51.000000 	         1.000000 	         6.000000 	         5.000000 	         1.000000 	         0.985486 	         0.000000 	         0.000000 	       493.000000 	        57.395357 	        37.886381 	      8865.964440 	       283.343043 	       285.155836 	       285.542386 	       286.048917 	       288.154954 	       289.194643 	         1.100000 	         1.800000 	         0.500000 	         2.100000 	  
        38.000000 	        40.000000 	        54.000000 	        33.000000 	         2.000000 	         1.000000 	        15.000000 	         0.415573 	        49.000000 	         4.000000 	         5.000000 	         6.000000 	         1.000000 	         1.133618 	         0.000000 	         1.000000 	       493.000000 	        53.732632 	        39.174767 	      8865.964440 	       290.207676 	       292.020483 	       292.500344 	       292.913548 	       294.726349 	       295.925993 	         1.000000 	         1.800000 	         0.400000 	         1.800000 	  
        38.000000 	        41.000000 	        54.000000 	        39.000000 	         2.000000 	         1.000000 	        15.000000 	         0.340686 	        49.000000 	         2.000000 	         5.000000 	         7.000000 	         2.000000 	         1.663170 	         0.000000 	         1.000000 	       498.000000 	        49.918927 	        41.558700 	      8865.964440 	       296.739081 	       298.951764 	       299.351406 	       299.858165 	       301.964215 	       303.683709 	         0.800000 	         2.200000 	         0.500000 	         2.100000 	  
        38.000000 	        42.000000 	        53.000000 	        44.000000 	         1.000000 	         2.000000 	        15.000000 	         0.368900 	        35.000000 	         6.000000 	         9.000000 	         2.000000 	         1.000000 	         0.751515 	         0.000000 	         0.000000 	       483.000000 	        48.481399 	        44.122398 	      8865.964440 	       304.790041 	       306.802777 	       307.229322 	       307.842474 	       309.748581 	       310.561676 	         1.100000 	         2.000000 	         0.600000 	         1.900000 	  
        38.000000 	        43.000000 	        52.000000 	        38.000000 	         1.000000 	         2.000000 	        10.000000 	         0.402518 	        11.000000 	         6.000000 	        27.000000 	         7.000000 	         2.000000 	         0.696645 	         0.000000 	         0.000000 	       483.000000 	        50.003638 	        43.189762 	      8865.964440 	       311.468075 	       313.480809 	       313.947336 	       314.453857 	       316.266662 	       317.026430 	         0.900000 	         2.000000 	         0.500000 	         1.800000 	  
        38.000000 	        44.000000 	        47.000000 	        44.000000 	         1.000000 	         2.000000 	        10.000000 	         0.455683 	         9.000000 	         3.000000 	        35.000000 	         1.000000 	         2.000000 	         0.829213 	         0.000000 	         1.000000 	       518.000000 	        51.611913 	        41.104996 	      8865.964440 	       318.039214 	       320.052212 	       320.572050 	       320.985264 	       322.997991 	       323.891074 	         1.000000 	         2.000000 	         0.400000 	         2.000000 	  
        38.000000 	        45.000000 	        54.000000 	        37.000000 	         1.000000 	         2.000000 	        10.000000 	         0.454913 	         4.000000 	         7.000000 	        33.000000 	         4.000000 	         1.000000 	         0.871215 	         0.000000 	         0.000000 	       518.000000 	        54.495561 	        40.370611 	      8865.964440 	       324.704160 	       326.916599 	       327.436701 	       328.049850 	       330.155894 	       331.088949 	         0.800000 	         2.200000 	         0.600000 	         2.100000 	  
        38.000000 	        46.000000 	        57.000000 	        35.000000 	         2.000000 	         2.000000 	        10.000000 	         0.563361 	        10.000000 	         4.000000 	        25.000000 	         6.000000 	         2.000000 	         0.561245 	         0.000000 	         0.000000 	       518.000000 	        53.153496 	        39.248944 	      8865.964440 	       332.195289 	       334.407963 	       335.034454 	       335.447657 	       337.353765 	       337.980245 	         1.100000 	         2.200000 	         0.400000 	         1.900000 	  
        38.000000 	        47.000000 	        49.000000 	        34.000000 	         2.000000 	         2.000000 	        10.000000 	         0.861577 	         3.000000 	         6.000000 	        31.000000 	         1.000000 	         2.000000 	         0.710747 	         1.000000 	         0.000000 	       518.000000 	        55.405348 	        38.095180 	      8865.964440 	       339.193219 	       341.205957 	       342.125695 	       342.738839 	       344.644947 	       345.418056 	         1.200000 	         2.000000 	         0.600000 	         1.900000 	  
        38.000000 	        48.000000 	        63.000000 	        35.000000 	         2.000000 	         2.000000 	        10.000000 	         1.039789 	         7.000000 	         8.000000 	        28.000000 	         1.000000 	         1.000000 	         0.914814 	         1.000000 	         0.000000 	       525.000000 	        59.104949 	        36.000244 	      8865.964440 	       346.231151 	       348.043950 	       349.150288 	       349.563491 	       351.576238 	       352.549284 	         0.800000 	         1.800000 	         0.400000 	         2.000000 	  
        38.000000 	        49.000000 	        62.000000 	        38.000000 	         2.000000 	         2.000000 	        10.000000 	         1.043963 	        34.000000 	         6.000000 	         4.000000 	         4.000000 	         1.000000 	         0.586519 	         1.000000 	         0.000000 	       559.000000 	        59.464120 	        35.268113 	      8865.964440 	       353.762263 	       355.774992 	       356.881340 	       357.387848 	       359.200655 	       359.853790 	         1.200000 	         2.000000 	         0.500000 	         1.800000 	  
        38.000000 	        50.000000 	        57.000000 	        33.000000 	         2.000000 	         2.000000 	        10.000000 	         0.725902 	         7.000000 	         8.000000 	        26.000000 	         6.000000 	         2.000000 	         0.988619 	         1.000000 	         1.000000 	       585.000000 	        60.644203 	        33.521663 	      8865.964440 	       360.960133 	       362.772904 	       363.559363 	       364.065888 	       365.878677 	       366.931702 	         1.100000 	         1.800000 	         0.500000 	         1.800000 	  
        38.000000 	        51.000000 	        61.000000 	        33.000000 	         2.000000 	         2.000000 	        10.000000 	         1.215925 	        23.000000 	         6.000000 	        10.000000 	         2.000000 	         1.000000 	         0.567078 	         1.000000 	         1.000000 	       608.000000 	        61.582087 	        31.216154 	      8865.964440 	       368.038049 	       370.050782 	       371.330401 	       371.743621 	       373.756354 	       374.382836 	         1.100000 	         2.000000 	         0.400000 	         2.000000 	  
        38.000000 	        52.000000 	        68.000000 	        33.000000 	         2.000000 	         2.000000 	        10.000000 	         0.979126 	         7.000000 	         9.000000 	        26.000000 	         3.000000 	         1.000000 	         0.627695 	         1.000000 	         0.000000 	       615.000000 	        63.650127 	        31.531560 	      8865.964440 	       375.595817 	       377.808493 	       378.848186 	       379.354705 	       381.367448 	       382.060568 	         1.200000 	         2.200000 	         0.500000 	         2.000000 	  
        38.000000 	        53.000000 	        60.000000 	        26.000000 	         1.000000 	         2.000000 	        10.000000 	         0.766936 	         3.000000 	         9.000000 	        23.000000 	         7.000000 	         2.000000 	         1.234370 	         1.000000 	         1.000000 	       638.000000 	        63.753756 	        28.343613 	      8865.964440 	       383.166912 	       385.179648 	       386.006081 	       386.419280 	       388.631967 	       389.924915 	         1.100000 	         2.000000 	         0.400000 	         2.200000 	  
        38.000000 	        54.000000 	        64.000000 	        24.000000 	         2.000000 	         1.000000 	        10.000000 	         0.795753 	        13.000000 	         4.000000 	        51.000000 	         1.000000 	         2.000000 	         1.031420 	         1.000000 	         0.000000 	       628.000000 	        64.867591 	        28.119853 	      8865.964440 	       391.137892 	       393.350568 	       394.203651 	       394.710170 	       396.722908 	       397.815923 	         1.200000 	         2.200000 	         0.500000 	         2.000000 	  
        38.000000 	        55.000000 	        59.000000 	        33.000000 	         2.000000 	         1.000000 	        20.000000 	         0.483361 	         6.000000 	         4.000000 	        53.000000 	         9.000000 	         2.000000 	         0.588522 	         0.000000 	         1.000000 	       681.000000 	        61.332803 	        31.077505 	      8865.964440 	       398.722322 	       400.535118 	       401.081625 	       401.588142 	       403.694181 	       404.347325 	         0.900000 	         1.800000 	         0.500000 	         2.100000 	  
        38.000000 	        56.000000 	        61.000000 	        30.000000 	         1.000000 	         1.000000 	        20.000000 	         0.757260 	        24.000000 	         5.000000 	        37.000000 	         9.000000 	         2.000000 	         0.622148 	         1.000000 	         1.000000 	       718.000000 	        58.976054 	        31.506807 	      8865.964440 	       405.360365 	       407.173159 	       407.986249 	       408.599411 	       410.812084 	       411.491890 	         1.000000 	         1.800000 	         0.600000 	         2.200000 	  
        38.000000 	        57.000000 	        56.000000 	        32.000000 	         2.000000 	         1.000000 	        20.000000 	         0.720179 	        11.000000 	         2.000000 	        45.000000 	         3.000000 	         2.000000 	         0.727994 	         0.000000 	         0.000000 	       718.000000 	        56.872992 	        33.557664 	      8865.964440 	       412.598220 	       414.610956 	       415.397396 	       415.903922 	       418.009955 	       418.796401 	         1.100000 	         2.000000 	         0.500000 	         2.100000 	  
        38.000000 	        58.000000 	        52.000000 	        38.000000 	         2.000000 	         1.000000 	        20.000000 	         1.020106 	        21.000000 	         7.000000 	        31.000000 	         4.000000 	         1.000000 	         0.842115 	         1.000000 	         0.000000 	       739.000000 	        55.030580 	        35.935055 	      8865.964440 	       419.609480 	       421.622229 	       422.701908 	       423.315067 	       425.127858 	       426.034266 	         0.800000 	         2.000000 	         0.600000 	         1.800000 	  
        38.000000 	        59.000000 	        55.000000 	        35.000000 	         1.000000 	         1.000000 	        20.000000 	         0.798505 	         6.000000 	         9.000000 	        49.000000 	         1.000000 	         1.000000 	         0.807365 	         1.000000 	         0.000000 	       745.000000 	        52.725055 	        38.344201 	      8865.964440 	       426.847349 	       428.660146 	       429.513228 	       429.926443 	       432.139119 	       433.005540 	         0.800000 	         1.800000 	         0.400000 	         2.200000 	  
        38.000000 	        60.000000 	        51.000000 	        42.000000 	         1.000000 	         1.000000 	        20.000000 	         0.595832 	        46.000000 	         7.000000 	         5.000000 	         8.000000 	         1.000000 	         1.087358 	         0.000000 	         1.000000 	       745.000000 	        49.853726 	        40.507377 	      8865.964440 	       434.018575 	       440.030122 	       440.683270 	       441.189789 	       443.402464 	       444.548800 	         1.000000 	         6.000000 	         0.500000 	         2.200000 	  
        38.000000 	        61.000000 	        44.000000 	        40.000000 	         1.000000 	         1.000000 	        20.000000 	         0.619114 	        26.000000 	         3.000000 	        18.000000 	         7.000000 	         2.000000 	         0.809516 	         1.000000 	         0.000000 	       745.000000 	        47.740658 	        42.384805 	      8865.964440 	       445.361891 	       447.574571 	       448.254361 	       448.867516 	       451.080199 	       451.946613 	         0.800000 	         2.200000 	         0.600000 	         2.200000 	  
        38.000000 	        62.000000 	        44.000000 	        46.000000 	         1.000000 	         1.000000 	        20.000000 	         0.525550 	         4.000000 	         5.000000 	        40.000000 	         4.000000 	         2.000000 	         0.761578 	         0.000000 	         0.000000 	       745.000000 	        44.621410 	        45.933246 	      8865.964440 	       453.159585 	       455.172332 	       455.758819 	       456.371977 	       458.384704 	       459.211129 	         1.200000 	         2.000000 	         0.600000 	         2.000000 	  
        38.000000 	        63.000000 	        43.000000 	        50.000000 	         1.000000 	         1.000000 	        20.000000 	         0.821118 	        39.000000 	         7.000000 	         4.000000 	         4.000000 	         1.000000 	         0.677907 	         1.000000 	         0.000000 	       784.000000 	        42.954392 	        49.241187 	      8865.964440 	       460.224170 	       462.236908 	       463.116647 	       463.623166 	       465.635902 	       466.369025 	         1.000000 	         2.000000 	         0.500000 	         2.000000 	  
