C:\behvdata\clash\clashMEG	 May 07, 2014 15:30:21	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
         7.000000 	        20.000000 	        44.000000 	        56.000000 	         2.000000 	         1.000000 	        20.000000 	         1.413041 	         4.000000 	         3.000000 	        40.000000 	         1.000000 	         2.000000 	         1.702146 	         1.000000 	         0.000000 	       395.000000 	        42.835277 	        58.430164 	     23975.238637 	       175.428133 	       177.240936 	       178.720512 	       179.333641 	       181.239753 	       182.999231 	         0.800000 	         1.800000 	         0.600000 	         1.900000 	  
         7.000000 	        21.000000 	        46.000000 	        59.000000 	         1.000000 	         1.000000 	        20.000000 	         1.215216 	         9.000000 	         5.000000 	        37.000000 	         2.000000 	         2.000000 	         2.694317 	         0.000000 	         0.000000 	       395.000000 	        40.930421 	        58.824812 	     23975.238637 	       184.105570 	       186.118312 	       187.397706 	       187.811147 	       190.023822 	       192.782975 	         1.100000 	         2.000000 	         0.400000 	         2.200000 	  
         7.000000 	        22.000000 	        34.000000 	        65.000000 	         2.000000 	         1.000000 	        20.000000 	         1.668330 	        20.000000 	         1.000000 	        14.000000 	         6.000000 	         2.000000 	         1.470477 	         0.000000 	         1.000000 	       409.000000 	        38.510825 	        60.703088 	     23975.238637 	       193.596102 	       195.408901 	       197.141719 	       197.754870 	       199.767609 	       201.300489 	         0.800000 	         1.800000 	         0.600000 	         2.000000 	  
         7.000000 	        23.000000 	        36.000000 	        68.000000 	         1.000000 	         2.000000 	        20.000000 	         2.159606 	        61.000000 	         7.000000 	         7.000000 	         1.000000 	         1.000000 	         1.093781 	         1.000000 	         0.000000 	       450.000000 	        36.738126 	        64.194068 	     23975.238637 	       202.313526 	       204.526203 	       206.752206 	       207.258722 	       209.271459 	       210.431116 	         1.000000 	         2.200000 	         0.500000 	         2.000000 	  
         7.000000 	        24.000000 	        38.000000 	        60.000000 	         2.000000 	         2.000000 	        20.000000 	         1.063076 	        54.000000 	         5.000000 	         6.000000 	         9.000000 	         1.000000 	         1.763003 	         0.000000 	         0.000000 	       450.000000 	        38.558629 	        61.839373 	     23975.238637 	       211.337527 	       213.150323 	       214.269988 	       214.776510 	       216.882546 	       218.708672 	         0.900000 	         1.800000 	         0.500000 	         2.100000 	  
         7.000000 	        25.000000 	        44.000000 	        54.000000 	         2.000000 	         2.000000 	        20.000000 	         1.809467 	         5.000000 	         5.000000 	        49.000000 	         4.000000 	         2.000000 	         1.420944 	         1.000000 	         0.000000 	       450.000000 	        41.838254 	        59.337457 	     23975.238637 	       219.615076 	       221.627815 	       223.493928 	       223.907135 	       226.119815 	       227.599381 	         0.900000 	         2.000000 	         0.400000 	         2.200000 	  
         7.000000 	        26.000000 	        42.000000 	        64.000000 	         2.000000 	         2.000000 	        20.000000 	         1.079030 	         6.000000 	         7.000000 	        58.000000 	         1.000000 	         1.000000 	         2.031930 	         1.000000 	         0.000000 	       456.000000 	        44.961841 	        56.266726 	     23975.238637 	       228.505785 	       230.518519 	       231.651510 	       232.064731 	       234.277408 	       236.369869 	         0.900000 	         2.000000 	         0.400000 	         2.200000 	  
         7.000000 	        27.000000 	        45.000000 	        57.000000 	         2.000000 	         2.000000 	        20.000000 	         1.017483 	        11.000000 	         9.000000 	        46.000000 	         6.000000 	         2.000000 	         1.882308 	         1.000000 	         0.000000 	       456.000000 	        47.720979 	        57.383429 	     23975.238637 	       237.383148 	       239.395897 	       240.475573 	       241.088732 	       243.194769 	       245.140861 	         1.000000 	         2.000000 	         0.600000 	         2.100000 	  
         7.000000 	        28.000000 	        43.000000 	        56.000000 	         2.000000 	         2.000000 	        20.000000 	         1.521076 	        34.000000 	         3.000000 	        22.000000 	         5.000000 	         2.000000 	         2.085287 	         0.000000 	         1.000000 	       478.000000 	        48.736950 	        55.191617 	     23975.238637 	       246.047262 	       248.259936 	       249.846132 	       250.259356 	       252.472026 	       254.618058 	         0.900000 	         2.200000 	         0.400000 	         2.200000 	  
         7.000000 	        29.000000 	        55.000000 	        54.000000 	         2.000000 	         2.000000 	        20.000000 	         0.825620 	        22.000000 	         7.000000 	        32.000000 	         2.000000 	         1.000000 	         1.151519 	         1.000000 	         0.000000 	       500.000000 	        50.115312 	        52.114779 	     23975.238637 	       255.831040 	       258.043717 	       258.923452 	       259.536613 	       261.549350 	       262.762316 	         1.200000 	         2.200000 	         0.600000 	         2.000000 	  
         7.000000 	        30.000000 	        50.000000 	        54.000000 	         2.000000 	         2.000000 	        20.000000 	         1.297700 	        11.000000 	         5.000000 	        43.000000 	         1.000000 	         1.000000 	         1.450400 	         1.000000 	         0.000000 	       511.000000 	        52.466888 	        49.698964 	     23975.238637 	       263.975290 	       269.986857 	       271.346454 	       271.852971 	       273.665760 	       275.171983 	         1.200000 	         6.000000 	         0.500000 	         1.800000 	  
         7.000000 	        31.000000 	        54.000000 	        51.000000 	         2.000000 	         2.000000 	        20.000000 	         1.303222 	        15.000000 	         5.000000 	        36.000000 	         6.000000 	         2.000000 	         1.757469 	         0.000000 	         1.000000 	       547.000000 	        55.807903 	        46.910294 	     23975.238637 	       276.185014 	       277.997822 	       279.357415 	       279.770602 	       281.983306 	       283.796103 	         1.000000 	         1.800000 	         0.400000 	         2.200000 	  
         7.000000 	        32.000000 	        55.000000 	        46.000000 	         1.000000 	         2.000000 	        20.000000 	         1.353348 	        14.000000 	         2.000000 	        32.000000 	         4.000000 	         2.000000 	         1.380816 	         0.000000 	         1.000000 	       579.000000 	        59.669573 	        44.782345 	     23975.238637 	       284.702500 	       286.914989 	       288.328096 	       288.941253 	       290.847180 	       292.286922 	         0.900000 	         2.200000 	         0.600000 	         1.900000 	  
         7.000000 	        33.000000 	        61.000000 	        48.000000 	         1.000000 	         2.000000 	        20.000000 	         1.884012 	        10.000000 	         5.000000 	        38.000000 	         3.000000 	         1.000000 	         2.327871 	         1.000000 	         0.000000 	       589.000000 	        59.677068 	        45.358684 	     23975.238637 	       293.299954 	       295.112764 	       297.058846 	       297.671999 	       299.684735 	       302.070701 	         1.000000 	         1.800000 	         0.600000 	         2.000000 	  
         7.000000 	        34.000000 	        67.000000 	        41.000000 	         2.000000 	         2.000000 	        20.000000 	         1.630086 	         8.000000 	         6.000000 	        33.000000 	         1.000000 	         1.000000 	         1.306862 	         1.000000 	         0.000000 	       597.000000 	        61.906486 	        43.050173 	     23975.238637 	       303.177038 	       305.189774 	       306.882608 	       307.389124 	       309.601808 	       310.974741 	         1.100000 	         2.000000 	         0.500000 	         2.200000 	  
         7.000000 	        35.000000 	        63.000000 	        35.000000 	         1.000000 	         2.000000 	        20.000000 	         3.155956 	        31.000000 	         4.000000 	         4.000000 	         9.000000 	         1.000000 	         1.909081 	         1.000000 	         1.000000 	       628.000000 	        61.073462 	        40.277379 	     23975.238637 	       311.987770 	       314.200452 	       317.412829 	       317.826049 	       319.838777 	       321.811533 	         1.000000 	         2.200000 	         0.400000 	         2.000000 	  
         7.000000 	        36.000000 	        63.000000 	        35.000000 	         2.000000 	         1.000000 	        20.000000 	         1.566751 	        19.000000 	         2.000000 	        44.000000 	         7.000000 	         2.000000 	         1.023814 	         0.000000 	         1.000000 	       652.000000 	        64.275044 	        39.216270 	     23975.238637 	       322.624633 	       324.637362 	       326.263553 	       326.770003 	       328.676165 	       329.755858 	         0.800000 	         2.000000 	         0.500000 	         1.900000 	  
         7.000000 	        37.000000 	        62.000000 	        41.000000 	         2.000000 	         1.000000 	        20.000000 	         1.280484 	        56.000000 	         2.000000 	         6.000000 	         9.000000 	         2.000000 	         2.175590 	         0.000000 	         1.000000 	       658.000000 	        60.007815 	        40.796775 	     23975.238637 	       330.662252 	       332.674994 	       334.021255 	       334.527775 	       336.740452 	       338.979796 	         0.900000 	         2.000000 	         0.500000 	         2.200000 	  
         7.000000 	        38.000000 	        57.000000 	        41.000000 	         2.000000 	         1.000000 	        20.000000 	         0.982133 	        11.000000 	         9.000000 	        46.000000 	         2.000000 	         1.000000 	         1.540102 	         1.000000 	         0.000000 	       669.000000 	        57.385311 	        43.798363 	     23975.238637 	       339.992829 	       342.205507 	       343.245197 	       343.858349 	       345.871089 	       347.470621 	         1.000000 	         2.200000 	         0.600000 	         2.000000 	  
         7.000000 	        39.000000 	        53.000000 	        51.000000 	         1.000000 	         1.000000 	        20.000000 	         1.251346 	        16.000000 	         6.000000 	        37.000000 	         5.000000 	         2.000000 	         1.596431 	         1.000000 	         0.000000 	       669.000000 	        55.505680 	        46.482919 	     23975.238637 	       348.483654 	       350.496384 	       351.802674 	       352.309187 	       354.415231 	       356.068069 	         1.000000 	         2.000000 	         0.500000 	         2.100000 	  
         7.000000 	        40.000000 	        57.000000 	        50.000000 	         2.000000 	         1.000000 	        20.000000 	         1.605369 	        51.000000 	         5.000000 	         6.000000 	         2.000000 	         1.000000 	         1.465105 	         0.000000 	         1.000000 	       669.000000 	        54.271227 	        46.677856 	     23975.238637 	       356.881167 	       358.693960 	       360.360137 	       360.973294 	       362.986025 	       364.505575 	         0.800000 	         1.800000 	         0.600000 	         2.000000 	  
         7.000000 	        41.000000 	        49.000000 	        55.000000 	         2.000000 	         1.000000 	        20.000000 	         1.538635 	        20.000000 	         1.000000 	        29.000000 	         7.000000 	         2.000000 	         1.083613 	         0.000000 	         0.000000 	       669.000000 	        49.863826 	        46.715070 	     23975.238637 	       365.411979 	       367.624664 	       369.224183 	       369.730708 	       371.943379 	       373.089705 	         0.900000 	         2.200000 	         0.500000 	         2.200000 	  
         7.000000 	        42.000000 	        43.000000 	        53.000000 	         2.000000 	         1.000000 	        20.000000 	         1.728296 	        34.000000 	         3.000000 	         9.000000 	         4.000000 	         1.000000 	         1.750824 	         0.000000 	         1.000000 	       669.000000 	        47.505831 	        48.878146 	     23975.238637 	       374.102746 	       376.115481 	       377.901618 	       378.314835 	       380.420871 	       382.233671 	         1.000000 	         2.000000 	         0.400000 	         2.100000 	  
         7.000000 	        43.000000 	        55.000000 	        51.000000 	         1.000000 	         1.000000 	        20.000000 	         1.058607 	        16.000000 	         3.000000 	        39.000000 	         8.000000 	         2.000000 	         1.035068 	         0.000000 	         1.000000 	       708.000000 	        47.616134 	        52.150058 	     23975.238637 	       383.140075 	       385.352749 	       386.472423 	       386.885633 	       388.791730 	       389.884743 	         0.900000 	         2.200000 	         0.400000 	         1.900000 	  
         7.000000 	        44.000000 	        40.000000 	        61.000000 	         1.000000 	         1.000000 	        20.000000 	         1.039313 	        12.000000 	         5.000000 	        28.000000 	         6.000000 	         2.000000 	         1.064044 	         0.000000 	         1.000000 	       736.000000 	        44.008870 	        53.530474 	     23975.238637 	       390.791149 	       392.803879 	       393.896893 	       394.310104 	       396.522786 	       397.642455 	         0.900000 	         2.000000 	         0.400000 	         2.200000 	  
         7.000000 	        45.000000 	        41.000000 	        58.000000 	         2.000000 	         2.000000 	        20.000000 	         2.601843 	        23.000000 	         6.000000 	        35.000000 	         1.000000 	         1.000000 	         2.389596 	         1.000000 	         0.000000 	       739.000000 	        41.992874 	        56.611963 	     23975.238637 	       398.748768 	       400.561591 	       403.227471 	       403.840626 	       406.053298 	       408.505917 	         1.100000 	         1.800000 	         0.600000 	         2.200000 	  
         7.000000 	        46.000000 	        39.000000 	        54.000000 	         2.000000 	         2.000000 	        10.000000 	         2.049980 	         5.000000 	         6.000000 	        49.000000 	         3.000000 	         2.000000 	         1.678114 	         0.000000 	         0.000000 	       739.000000 	        43.809995 	        52.831342 	     23975.238637 	       409.612259 	       411.425046 	       413.531093 	       414.144249 	       415.957042 	       417.689860 	         1.100000 	         1.800000 	         0.600000 	         1.800000 	  
         7.000000 	        47.000000 	        42.000000 	        50.000000 	         2.000000 	         2.000000 	        10.000000 	         1.471211 	        15.000000 	         9.000000 	        35.000000 	         8.000000 	         2.000000 	         1.586813 	         1.000000 	         1.000000 	       774.000000 	        44.969454 	        50.298520 	     23975.238637 	       418.702896 	       420.915572 	       422.448449 	       422.861671 	       424.767693 	       426.420620 	         1.000000 	         2.200000 	         0.400000 	         1.900000 	  
         7.000000 	        48.000000 	        48.000000 	        52.000000 	         2.000000 	         2.000000 	        10.000000 	         1.223812 	        42.000000 	         9.000000 	        10.000000 	         3.000000 	         1.000000 	         0.935721 	         1.000000 	         1.000000 	       816.000000 	        49.435354 	        49.341890 	     23975.238637 	       427.327017 	       429.539699 	       430.819309 	       431.232529 	       433.338574 	       434.338274 	         0.900000 	         2.200000 	         0.400000 	         2.100000 	  
         7.000000 	        49.000000 	        56.000000 	        53.000000 	         2.000000 	         2.000000 	        10.000000 	         1.550255 	        48.000000 	         7.000000 	         5.000000 	         8.000000 	         1.000000 	         1.490733 	         1.000000 	         1.000000 	       864.000000 	        52.310222 	        46.953346 	     23975.238637 	       435.151369 	       437.164105 	       438.776961 	       439.390107 	       441.496154 	       443.042364 	         0.800000 	         2.000000 	         0.600000 	         2.100000 	  
         7.000000 	        50.000000 	        57.000000 	        46.000000 	         1.000000 	         2.000000 	        10.000000 	         1.038111 	        37.000000 	         8.000000 	         9.000000 	         9.000000 	         1.000000 	         1.535501 	         1.000000 	         1.000000 	       901.000000 	        54.772455 	        45.345102 	     23975.238637 	       444.055398 	       446.268086 	       447.361096 	       447.774310 	       449.986979 	       451.586504 	         1.000000 	         2.200000 	         0.400000 	         2.200000 	  
         7.000000 	        51.000000 	        53.000000 	        46.000000 	         2.000000 	         2.000000 	        10.000000 	         1.989966 	        37.000000 	         3.000000 	         9.000000 	         6.000000 	         1.000000 	         2.793946 	         0.000000 	         1.000000 	       901.000000 	        56.891262 	        42.894433 	     23975.238637 	       452.399605 	       454.212404 	       456.265123 	       456.771640 	       458.584438 	       461.436929 	         0.800000 	         1.800000 	         0.500000 	         1.800000 	  
         7.000000 	        52.000000 	        53.000000 	        39.000000 	         1.000000 	         1.000000 	        10.000000 	         1.477728 	        11.000000 	         9.000000 	        42.000000 	         7.000000 	         2.000000 	         1.698298 	         1.000000 	         0.000000 	       891.000000 	        57.630623 	        40.665819 	     23975.238637 	       462.343328 	       464.556007 	       466.088904 	       466.595406 	       468.808078 	       470.567571 	         0.900000 	         2.200000 	         0.500000 	         2.200000 	  
         7.000000 	        53.000000 	        54.000000 	        44.000000 	         1.000000 	         1.000000 	        15.000000 	         0.978975 	        49.000000 	         9.000000 	         5.000000 	         8.000000 	         1.000000 	         0.961685 	         1.000000 	         1.000000 	       940.000000 	        53.697795 	        42.882452 	     23975.238637 	       471.473967 	       473.686642 	       474.726341 	       475.139548 	       477.352222 	       478.378588 	         0.900000 	         2.200000 	         0.400000 	         2.200000 	  
         7.000000 	        54.000000 	        57.000000 	        39.000000 	         1.000000 	         1.000000 	        15.000000 	         1.109726 	        46.000000 	         6.000000 	        11.000000 	         3.000000 	         1.000000 	         1.345509 	         1.000000 	         1.000000 	       986.000000 	        52.895807 	        45.097418 	     23975.238637 	       479.391623 	       481.204426 	       482.377409 	       482.790625 	       484.696724 	       486.096309 	         1.000000 	         1.800000 	         0.400000 	         1.900000 	  
         7.000000 	        55.000000 	        47.000000 	        45.000000 	         1.000000 	         1.000000 	        15.000000 	         1.136273 	         9.000000 	         5.000000 	        38.000000 	         9.000000 	         2.000000 	         1.038122 	         0.000000 	         1.000000 	      1024.000000 	        50.345923 	        47.308251 	     23975.238637 	       487.309281 	       489.521959 	       490.721612 	       491.134824 	       493.347500 	       494.440503 	         1.200000 	         2.200000 	         0.400000 	         2.200000 	  
         7.000000 	        56.000000 	        50.000000 	        50.000000 	         1.000000 	         1.000000 	        15.000000 	         1.530006 	        45.000000 	         4.000000 	         5.000000 	         8.000000 	         1.000000 	         1.536075 	         1.000000 	         0.000000 	      1069.000000 	        48.292910 	        50.584869 	     23975.238637 	       495.546854 	       497.359643 	       498.945847 	       499.558991 	       501.465104 	       503.064633 	         1.100000 	         1.800000 	         0.600000 	         1.900000 	  
         7.000000 	        57.000000 	        43.000000 	        55.000000 	         1.000000 	         1.000000 	        15.000000 	         1.119344 	        30.000000 	         1.000000 	        13.000000 	         5.000000 	         2.000000 	         1.786554 	         0.000000 	         1.000000 	      1082.000000 	        46.120386 	        53.065492 	     23975.238637 	       503.877725 	       506.090394 	       507.263391 	       507.769907 	       509.982573 	       511.835362 	         0.800000 	         2.200000 	         0.500000 	         2.200000 	  
         7.000000 	        58.000000 	        46.000000 	        50.000000 	         1.000000 	         2.000000 	        15.000000 	         2.276550 	        30.000000 	         3.000000 	        20.000000 	         6.000000 	         2.000000 	         1.544596 	         1.000000 	         0.000000 	      1067.000000 	        45.242776 	        56.265665 	     23975.238637 	       512.848399 	       514.661194 	       516.993847 	       517.500361 	       519.513105 	       521.112627 	         1.000000 	         1.800000 	         0.500000 	         2.000000 	  
         7.000000 	        59.000000 	        49.000000 	        53.000000 	         2.000000 	         2.000000 	        15.000000 	         1.042064 	        16.000000 	         7.000000 	        37.000000 	         9.000000 	         2.000000 	         0.901414 	         1.000000 	         1.000000 	      1104.000000 	        47.690605 	        53.017533 	     23975.238637 	       522.218968 	       524.431646 	       525.537983 	       525.951192 	       527.763814 	       528.723712 	         1.100000 	         2.200000 	         0.400000 	         1.800000 	  
         7.000000 	        60.000000 	        49.000000 	        52.000000 	         1.000000 	         2.000000 	        15.000000 	         1.213261 	        36.000000 	         2.000000 	        16.000000 	         8.000000 	         2.000000 	         1.425164 	         0.000000 	         1.000000 	      1120.000000 	        47.579604 	        51.369971 	     23975.238637 	       529.936678 	       535.948236 	       537.227864 	       537.734374 	       539.840423 	       541.319984 	         1.200000 	         6.000000 	         0.500000 	         2.100000 	  
         7.000000 	        61.000000 	        53.000000 	        53.000000 	         2.000000 	         2.000000 	        15.000000 	         1.489818 	        32.000000 	         7.000000 	        21.000000 	         9.000000 	         2.000000 	         2.136412 	         1.000000 	         1.000000 	      1141.000000 	        48.841203 	        49.649887 	     23975.238637 	       542.226150 	       544.239127 	       545.785336 	       546.291846 	       548.504534 	       550.703877 	         0.900000 	         2.000000 	         0.500000 	         2.200000 	  
         7.000000 	        62.000000 	        45.000000 	        48.000000 	         2.000000 	         2.000000 	        15.000000 	         0.998789 	        43.000000 	         1.000000 	         5.000000 	         8.000000 	         2.000000 	         1.000361 	         0.000000 	         0.000000 	      1141.000000 	        50.543478 	        47.687781 	     23975.238637 	       551.516975 	       553.729654 	       554.782678 	       555.195635 	       557.008682 	       558.075039 	         0.800000 	         2.200000 	         0.400000 	         1.800000 	  
         7.000000 	        63.000000 	        59.000000 	        47.000000 	         1.000000 	         2.000000 	        15.000000 	         1.631014 	        14.000000 	         2.000000 	        33.000000 	         8.000000 	         2.000000 	         0.872206 	         0.000000 	         1.000000 	      1174.000000 	        52.631930 	        47.228689 	     23975.238637 	       559.181380 	       560.993929 	       562.687002 	       563.300161 	       565.112948 	       566.046009 	         1.100000 	         1.800000 	         0.600000 	         1.800000 	  
