C:\Behvdata\clash\clashMEG	 April 15, 2014 11:25:28	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
         2.000000 	        11.000000 	        36.000000 	        49.000000 	         1.000000 	         2.000000 	        20.000000 	         0.736230 	        44.000000 	         2.000000 	         5.000000 	         5.000000 	         2.000000 	         1.287406 	         1.000000 	         0.000000 	       179.000000 	        39.466145 	        57.189114 	     10524.828538 	        77.484491 	        79.497243 	        80.297023 	        80.910179 	        82.922930 	        84.269219 	         1.200000 	         2.000000 	         0.600000 	         2.000000 	  
         2.000000 	        12.000000 	        46.000000 	        56.000000 	         1.000000 	         2.000000 	        20.000000 	         0.589155 	        34.000000 	         4.000000 	        22.000000 	         7.000000 	         2.000000 	         1.054644 	         1.000000 	         0.000000 	       179.000000 	        41.696669 	        55.859974 	     10524.828538 	        85.175370 	        87.388316 	        88.041473 	        88.654632 	        90.867329 	        91.987008 	         0.900000 	         2.200000 	         0.600000 	         2.200000 	  
         2.000000 	        13.000000 	        45.000000 	        57.000000 	         1.000000 	         2.000000 	        20.000000 	         0.783241 	        51.000000 	         5.000000 	         6.000000 	         8.000000 	         1.000000 	         1.126152 	         1.000000 	         1.000000 	       230.000000 	        43.980224 	        55.280693 	     10524.828538 	        93.093355 	        95.106119 	        95.945870 	        96.559025 	        98.571785 	        99.758114 	         1.100000 	         2.000000 	         0.600000 	         2.000000 	  
         2.000000 	        14.000000 	        48.000000 	        50.000000 	         2.000000 	         2.000000 	        20.000000 	         0.690155 	        15.000000 	         7.000000 	        35.000000 	         4.000000 	         1.000000 	         1.285068 	         1.000000 	         0.000000 	       245.000000 	        45.733271 	        52.179974 	     10524.828538 	       100.771160 	       102.983860 	       103.730308 	       104.343467 	       106.156280 	       107.502569 	         1.000000 	         2.200000 	         0.600000 	         1.800000 	  
         2.000000 	        15.000000 	        48.000000 	        54.000000 	         2.000000 	         2.000000 	        20.000000 	         0.720829 	        49.000000 	         8.000000 	         5.000000 	         2.000000 	         1.000000 	         0.964988 	         1.000000 	         0.000000 	       294.000000 	        47.538740 	        49.425120 	     10524.828538 	       108.315668 	       110.328420 	       111.114878 	       111.728020 	       113.740776 	       114.767158 	         0.800000 	         2.000000 	         0.600000 	         2.000000 	  
         2.000000 	        16.000000 	        56.000000 	        48.000000 	         1.000000 	         2.000000 	        20.000000 	         0.745212 	        10.000000 	         3.000000 	        38.000000 	         9.000000 	         2.000000 	         0.940319 	         0.000000 	         1.000000 	       332.000000 	        52.904011 	        46.451680 	     10524.828538 	       115.980149 	       117.992903 	       118.792674 	       119.299197 	       121.205314 	       122.205028 	         1.200000 	         2.000000 	         0.500000 	         1.900000 	  
         2.000000 	        17.000000 	        58.000000 	        40.000000 	         1.000000 	         2.000000 	        20.000000 	         0.798238 	         4.000000 	         6.000000 	        36.000000 	         3.000000 	         1.000000 	         1.400851 	         1.000000 	         0.000000 	       336.000000 	        55.413920 	        46.382966 	     10524.828538 	       123.311374 	       125.524080 	       126.377172 	       126.883682 	       128.896439 	       130.362689 	         1.100000 	         2.200000 	         0.500000 	         2.000000 	  
         2.000000 	        18.000000 	        55.000000 	        41.000000 	         2.000000 	         2.000000 	        20.000000 	         1.037450 	         8.000000 	         7.000000 	        33.000000 	         5.000000 	         2.000000 	         0.999003 	         0.000000 	         1.000000 	       369.000000 	        54.240720 	        42.712509 	     10524.828538 	       131.375733 	       133.388494 	       134.481513 	       134.894727 	       137.107430 	       138.173787 	         1.000000 	         2.000000 	         0.400000 	         2.200000 	  
         2.000000 	        19.000000 	        53.000000 	        39.000000 	         1.000000 	         2.000000 	        20.000000 	         0.794315 	        31.000000 	         4.000000 	         8.000000 	         2.000000 	         1.000000 	         0.995094 	         0.000000 	         1.000000 	       369.000000 	        55.802821 	        42.968897 	     10524.828538 	       139.186835 	       140.999649 	       141.852739 	       142.465889 	       144.278705 	       145.331741 	         1.000000 	         1.800000 	         0.600000 	         1.800000 	  
         2.000000 	        20.000000 	        54.000000 	        45.000000 	         1.000000 	         2.000000 	        20.000000 	         0.916127 	         9.000000 	         8.000000 	        36.000000 	         2.000000 	         1.000000 	         1.082848 	         1.000000 	         0.000000 	       378.000000 	        57.492003 	        40.964756 	     10524.828538 	       146.544727 	       148.757431 	       149.730485 	       150.237009 	       152.343067 	       153.489417 	         1.200000 	         2.200000 	         0.500000 	         2.100000 	  
         2.000000 	        21.000000 	        61.000000 	        44.000000 	         1.000000 	         2.000000 	        20.000000 	         0.617948 	        18.000000 	         7.000000 	        26.000000 	         4.000000 	         1.000000 	         0.934751 	         1.000000 	         0.000000 	       396.000000 	        60.013174 	        40.312560 	     10524.828538 	       154.395814 	       156.408566 	       157.088372 	       157.501588 	       159.514352 	       160.514065 	         0.900000 	         2.000000 	         0.400000 	         2.000000 	  
         2.000000 	        22.000000 	        58.000000 	        35.000000 	         1.000000 	         2.000000 	        20.000000 	         0.703852 	         7.000000 	         4.000000 	        28.000000 	         2.000000 	         2.000000 	         1.771602 	         1.000000 	         0.000000 	       396.000000 	        60.068890 	        37.017904 	     10524.828538 	       161.420474 	       163.633166 	       164.392951 	       164.899482 	       167.005547 	       168.831687 	         0.900000 	         2.200000 	         0.500000 	         2.100000 	  
         2.000000 	        23.000000 	        70.000000 	        30.000000 	         2.000000 	         2.000000 	        20.000000 	         0.783924 	        18.000000 	         5.000000 	        12.000000 	         1.000000 	         1.000000 	         0.848519 	         1.000000 	         0.000000 	       414.000000 	        62.297426 	        35.804989 	     10524.828538 	       169.844726 	       171.657548 	       172.497308 	       172.910522 	       175.016582 	       175.922994 	         1.000000 	         1.800000 	         0.400000 	         2.100000 	  
         2.000000 	        24.000000 	        63.000000 	        36.000000 	         2.000000 	         1.000000 	        20.000000 	         0.845296 	        38.000000 	         2.000000 	        25.000000 	         5.000000 	         2.000000 	         1.104362 	         0.000000 	         1.000000 	       419.000000 	        63.593656 	        36.846832 	     10524.828538 	       177.135972 	       179.348673 	       180.255089 	       180.668299 	       182.681054 	       183.840726 	         1.200000 	         2.200000 	         0.400000 	         2.000000 	  
         2.000000 	        25.000000 	        67.000000 	        39.000000 	         1.000000 	         1.000000 	         5.000000 	         0.823122 	        20.000000 	         8.000000 	        47.000000 	         9.000000 	         2.000000 	         0.844577 	         1.000000 	         1.000000 	       466.000000 	        64.964627 	        40.135943 	     10524.828538 	       184.653825 	       186.466638 	       187.346388 	       187.759597 	       189.572413 	       190.478823 	         0.800000 	         1.800000 	         0.400000 	         1.800000 	  
         2.000000 	        26.000000 	        62.000000 	        40.000000 	         1.000000 	         1.000000 	         5.000000 	         0.928788 	        12.000000 	         8.000000 	        50.000000 	         7.000000 	         2.000000 	         0.751567 	         1.000000 	         1.000000 	       516.000000 	        61.662993 	        41.312310 	     10524.828538 	       191.491863 	       193.504631 	       194.491004 	       194.997273 	       196.810352 	       197.623440 	         1.000000 	         2.000000 	         0.500000 	         1.800000 	  
         2.000000 	        27.000000 	        56.000000 	        38.000000 	         2.000000 	         1.000000 	         5.000000 	         0.791965 	        17.000000 	         1.000000 	        39.000000 	         3.000000 	         2.000000 	         0.974321 	         0.000000 	         0.000000 	       516.000000 	        58.519221 	        42.128399 	     10524.828538 	       198.836426 	       201.049140 	       201.902230 	       202.408742 	       204.314871 	       205.354568 	         1.200000 	         2.200000 	         0.500000 	         1.900000 	  
         2.000000 	        28.000000 	        58.000000 	        44.000000 	         2.000000 	         1.000000 	         5.000000 	         0.613061 	        41.000000 	         1.000000 	        17.000000 	         5.000000 	         2.000000 	         1.014374 	         0.000000 	         1.000000 	       533.000000 	        58.293968 	        46.199577 	     10524.828538 	       206.167666 	       208.380365 	       209.046842 	       209.553371 	       211.659433 	       212.739128 	         0.800000 	         2.200000 	         0.500000 	         2.100000 	  
         2.000000 	        29.000000 	        58.000000 	        48.000000 	         1.000000 	         1.000000 	         5.000000 	         0.759459 	        12.000000 	         1.000000 	        46.000000 	         9.000000 	         2.000000 	         0.791830 	         1.000000 	         1.000000 	       579.000000 	        54.032387 	        48.567720 	     10524.828538 	       213.645284 	       215.658290 	       216.471385 	       216.884603 	       219.097301 	       219.950392 	         0.900000 	         2.000000 	         0.400000 	         2.200000 	  
         2.000000 	        30.000000 	        54.000000 	        52.000000 	         1.000000 	         1.000000 	         5.000000 	         0.797290 	        11.000000 	         7.000000 	        43.000000 	         6.000000 	         2.000000 	         0.928436 	         1.000000 	         1.000000 	       622.000000 	        53.479629 	        51.853901 	     10524.828538 	       220.856805 	       226.868412 	       227.721498 	       228.134721 	       230.240779 	       231.227161 	         0.900000 	         6.000000 	         0.400000 	         2.100000 	  
         2.000000 	        31.000000 	        53.000000 	        49.000000 	         2.000000 	         1.000000 	         5.000000 	         0.591537 	         5.000000 	         5.000000 	        48.000000 	         2.000000 	         1.000000 	         1.492942 	         0.000000 	         1.000000 	       622.000000 	        50.247034 	        54.504368 	     10524.828538 	       232.333512 	       234.546213 	       235.199361 	       235.705883 	       237.612002 	       239.171566 	         1.100000 	         2.200000 	         0.500000 	         1.900000 	  
         2.000000 	        32.000000 	        49.000000 	        59.000000 	         2.000000 	         1.000000 	         5.000000 	         0.710768 	        10.000000 	         6.000000 	        39.000000 	         8.000000 	         2.000000 	         0.967184 	         1.000000 	         1.000000 	       661.000000 	        47.344170 	        56.705748 	     10524.828538 	       240.277909 	       242.290665 	       243.063778 	       243.676944 	       245.889642 	       246.916010 	         1.100000 	         2.000000 	         0.600000 	         2.200000 	  
         2.000000 	        33.000000 	        38.000000 	        59.000000 	         1.000000 	         1.000000 	         5.000000 	         0.718001 	        11.000000 	         9.000000 	        27.000000 	         8.000000 	         2.000000 	         0.753276 	         1.000000 	         1.000000 	       688.000000 	        47.061833 	        59.002031 	     10524.828538 	       247.822414 	       250.035112 	       250.808226 	       251.314756 	       253.527453 	       254.340555 	         0.900000 	         2.200000 	         0.500000 	         2.200000 	  
         2.000000 	        34.000000 	        46.000000 	        56.000000 	         1.000000 	         1.000000 	         5.000000 	         0.853556 	        32.000000 	         8.000000 	        14.000000 	         2.000000 	         1.000000 	         0.843735 	         0.000000 	         0.000000 	       688.000000 	        44.705026 	        59.460025 	     10524.828538 	       255.446908 	       257.659606 	       258.579343 	       259.192492 	       261.205250 	       262.111665 	         1.100000 	         2.200000 	         0.600000 	         2.000000 	  
         2.000000 	        35.000000 	        47.000000 	        67.000000 	         1.000000 	         1.000000 	         5.000000 	         0.631609 	        14.000000 	         6.000000 	        33.000000 	         9.000000 	         2.000000 	         0.753026 	         0.000000 	         1.000000 	       721.000000 	        44.873924 	        61.584386 	     10524.828538 	       263.324649 	       265.137468 	       265.830599 	       266.243820 	       268.456510 	       269.269619 	         1.200000 	         1.800000 	         0.400000 	         2.200000 	  
         2.000000 	        36.000000 	        51.000000 	        59.000000 	         2.000000 	         1.000000 	         5.000000 	         0.641365 	        31.000000 	         7.000000 	        20.000000 	         2.000000 	         1.000000 	         0.805845 	         1.000000 	         0.000000 	       752.000000 	        45.124623 	        61.812011 	     10524.828538 	       270.282652 	       272.295427 	       273.001881 	       273.415091 	       275.627545 	       276.494218 	         1.000000 	         2.000000 	         0.400000 	         2.200000 	  
         2.000000 	        37.000000 	        42.000000 	        62.000000 	         1.000000 	         1.000000 	         5.000000 	         0.624635 	        38.000000 	         6.000000 	         4.000000 	         3.000000 	         1.000000 	         0.791712 	         0.000000 	         0.000000 	       752.000000 	        43.486519 	        61.156007 	     10524.828538 	       277.307323 	       279.120128 	       279.799939 	       280.413099 	       282.425859 	       283.278938 	         0.800000 	         1.800000 	         0.600000 	         2.000000 	  
         2.000000 	        38.000000 	        46.000000 	        58.000000 	         1.000000 	         1.000000 	         5.000000 	         0.600111 	         9.000000 	         9.000000 	        37.000000 	         5.000000 	         2.000000 	         1.139875 	         1.000000 	         1.000000 	       789.000000 	        40.979192 	        62.937403 	     10524.828538 	       284.491923 	       286.304743 	       286.971220 	       287.584379 	       289.797072 	       290.996738 	         1.200000 	         1.800000 	         0.600000 	         2.200000 	  
         2.000000 	        39.000000 	        44.000000 	        62.000000 	         2.000000 	         1.000000 	         5.000000 	         0.674841 	        18.000000 	         3.000000 	        26.000000 	         5.000000 	         2.000000 	         0.973666 	         1.000000 	         0.000000 	       789.000000 	        38.773579 	        64.369937 	     10524.828538 	       292.209723 	       294.022540 	       294.755651 	       295.262178 	       297.274940 	       298.314638 	         1.200000 	         1.800000 	         0.500000 	         2.000000 	  
         2.000000 	        40.000000 	        36.000000 	        64.000000 	         2.000000 	         1.000000 	         5.000000 	         0.622962 	         4.000000 	         7.000000 	        32.000000 	         3.000000 	         2.000000 	         1.341556 	         0.000000 	         0.000000 	       789.000000 	        35.815627 	        66.003403 	     10524.828538 	       299.221051 	       301.433746 	       302.113549 	       302.726713 	       304.539527 	       305.939126 	         0.900000 	         2.200000 	         0.600000 	         1.800000 	  
         2.000000 	        41.000000 	        47.000000 	        65.000000 	         1.000000 	         1.000000 	         5.000000 	         0.668495 	        28.000000 	         4.000000 	        19.000000 	         9.000000 	         2.000000 	         1.053233 	         0.000000 	         1.000000 	       808.000000 	        34.667475 	        67.276250 	     10524.828538 	       306.752224 	       308.764976 	       309.498108 	       310.111258 	       311.924085 	       313.043762 	         0.800000 	         2.000000 	         0.600000 	         1.800000 	  
         2.000000 	        42.000000 	        33.000000 	        70.000000 	         2.000000 	         1.000000 	         5.000000 	         0.587110 	        30.000000 	         7.000000 	         3.000000 	         9.000000 	         1.000000 	         0.703016 	         0.000000 	         1.000000 	       808.000000 	        32.966675 	        67.837267 	     10524.828538 	       313.856856 	       316.069559 	       316.722703 	       317.335867 	       319.441935 	       320.201706 	         0.800000 	         2.200000 	         0.600000 	         2.100000 	  
         2.000000 	        43.000000 	        28.000000 	        70.000000 	         1.000000 	         1.000000 	         5.000000 	         0.789539 	        20.000000 	         1.000000 	         8.000000 	         2.000000 	         1.000000 	         1.207040 	         0.000000 	         0.000000 	       808.000000 	        31.409018 	        70.409057 	     10524.828538 	       321.214748 	       323.227510 	       324.080602 	       324.693756 	       326.906460 	       328.172763 	         1.000000 	         2.000000 	         0.600000 	         2.200000 	  
         2.000000 	        44.000000 	        34.000000 	        74.000000 	         2.000000 	         1.000000 	         5.000000 	         0.658873 	        14.000000 	         8.000000 	        20.000000 	         3.000000 	         1.000000 	         0.818909 	         1.000000 	         0.000000 	       822.000000 	        28.761548 	        72.411944 	     10524.828538 	       329.185808 	       331.198565 	       331.918343 	       332.331578 	       334.237699 	       335.117445 	         1.000000 	         2.000000 	         0.400000 	         1.900000 	  
         2.000000 	        45.000000 	        31.000000 	        73.000000 	         2.000000 	         1.000000 	         5.000000 	         0.588362 	         6.000000 	         9.000000 	        25.000000 	         5.000000 	         2.000000 	         1.149643 	         1.000000 	         1.000000 	       847.000000 	        28.769769 	        75.049463 	     10524.828538 	       336.223794 	       338.036606 	       338.689755 	       339.302911 	       341.515620 	       342.728601 	         1.100000 	         1.800000 	         0.600000 	         2.200000 	  
         2.000000 	        46.000000 	        24.000000 	        76.000000 	         2.000000 	         2.000000 	         5.000000 	         0.705088 	         8.000000 	         3.000000 	        68.000000 	         7.000000 	         2.000000 	         0.740868 	         1.000000 	         1.000000 	       910.000000 	        28.142384 	        75.790207 	     10524.828538 	       343.834951 	       345.847710 	       346.607491 	       347.114016 	       349.220079 	       350.019853 	         1.100000 	         2.000000 	         0.500000 	         2.100000 	  
         2.000000 	        47.000000 	        33.000000 	        71.000000 	         2.000000 	         2.000000 	        20.000000 	         1.442783 	        21.000000 	         7.000000 	        50.000000 	         1.000000 	         1.000000 	         0.963955 	         0.000000 	         0.000000 	       910.000000 	        30.692784 	        73.031013 	     10524.828538 	       350.832944 	       352.645764 	       354.152000 	       354.658522 	       356.764587 	       357.790951 	         0.800000 	         1.800000 	         0.500000 	         2.100000 	  
         2.000000 	        48.000000 	        30.000000 	        66.000000 	         1.000000 	         2.000000 	        20.000000 	         0.551783 	        13.000000 	         4.000000 	        53.000000 	         8.000000 	         2.000000 	         0.870633 	         1.000000 	         0.000000 	       910.000000 	        33.558843 	        70.367563 	     10524.828538 	       358.804003 	       361.016696 	       361.629865 	       362.136386 	       364.242444 	       365.175509 	         1.000000 	         2.200000 	         0.500000 	         2.100000 	  
         2.000000 	        49.000000 	        33.000000 	        67.000000 	         2.000000 	         2.000000 	        20.000000 	         0.729962 	        20.000000 	         1.000000 	        47.000000 	         5.000000 	         2.000000 	         0.811286 	         0.000000 	         0.000000 	       910.000000 	        34.445082 	        68.514144 	     10524.828538 	       366.281862 	       368.094679 	       368.881115 	       369.387640 	       371.493702 	       372.360118 	         1.100000 	         1.800000 	         0.500000 	         2.100000 	  
         2.000000 	        50.000000 	        32.000000 	        70.000000 	         2.000000 	         2.000000 	        20.000000 	         0.623289 	        56.000000 	         3.000000 	        14.000000 	         2.000000 	         1.000000 	         1.258895 	         1.000000 	         0.000000 	       966.000000 	        35.655120 	        65.776161 	     10524.828538 	       373.173218 	       374.985790 	       375.665849 	       376.172367 	       378.078482 	       379.398115 	         0.800000 	         1.800000 	         0.500000 	         1.900000 	  
         2.000000 	        51.000000 	        44.000000 	        62.000000 	         2.000000 	         2.000000 	        20.000000 	         0.672541 	        37.000000 	         5.000000 	        25.000000 	         6.000000 	         2.000000 	         1.317108 	         0.000000 	         0.000000 	       966.000000 	        37.649371 	        62.914330 	     10524.828538 	       380.611092 	       382.623861 	       383.356971 	       383.970129 	       386.076202 	       387.449145 	         1.200000 	         2.000000 	         0.600000 	         2.100000 	  
         2.000000 	        52.000000 	        33.000000 	        55.000000 	         1.000000 	         2.000000 	        20.000000 	         0.783922 	        33.000000 	         5.000000 	        22.000000 	         6.000000 	         1.000000 	         1.113796 	         1.000000 	         1.000000 	       999.000000 	        38.629849 	        58.326182 	     10524.828538 	       388.355551 	       390.168364 	       391.008115 	       391.514646 	       393.527402 	       394.700395 	         0.900000 	         1.800000 	         0.500000 	         2.000000 	  
         2.000000 	        53.000000 	        42.000000 	        64.000000 	         1.000000 	         2.000000 	        20.000000 	         0.626264 	        58.000000 	         1.000000 	         6.000000 	         6.000000 	         2.000000 	         1.176954 	         0.000000 	         0.000000 	       999.000000 	        40.616501 	        56.418560 	     10524.828538 	       395.713445 	       397.926146 	       398.605938 	       399.219100 	       401.431801 	       402.671455 	         1.000000 	         2.200000 	         0.600000 	         2.200000 	  
         2.000000 	        54.000000 	        49.000000 	        60.000000 	         2.000000 	         2.000000 	        20.000000 	         0.719498 	        24.000000 	         9.000000 	        36.000000 	         8.000000 	         2.000000 	         1.147438 	         1.000000 	         1.000000 	      1035.000000 	        41.982240 	        54.559102 	     10524.828538 	       403.884439 	       405.697246 	       406.470367 	       407.083520 	       408.989646 	       410.202618 	         1.200000 	         1.800000 	         0.600000 	         1.900000 	  
         2.000000 	        55.000000 	        49.000000 	        49.000000 	         1.000000 	         2.000000 	        20.000000 	         0.636947 	        34.000000 	         1.000000 	        15.000000 	         6.000000 	         2.000000 	         1.045490 	         0.000000 	         0.000000 	      1035.000000 	        45.492365 	        54.898631 	     10524.828538 	       411.215674 	       413.228430 	       413.921565 	       414.534730 	       416.747418 	       417.853777 	         1.000000 	         2.000000 	         0.600000 	         2.200000 	  
         2.000000 	        56.000000 	        43.000000 	        45.000000 	         1.000000 	         2.000000 	        20.000000 	         0.633663 	        31.000000 	         1.000000 	        14.000000 	         8.000000 	         2.000000 	         0.994149 	         0.000000 	         1.000000 	      1049.000000 	        46.332430 	        53.447667 	     10524.828538 	       418.866813 	       421.079514 	       421.772650 	       422.385815 	       424.198620 	       425.251664 	         1.000000 	         2.200000 	         0.600000 	         1.800000 	  
         2.000000 	        57.000000 	        44.000000 	        52.000000 	         2.000000 	         2.000000 	        20.000000 	         0.718215 	        16.000000 	         7.000000 	        36.000000 	         8.000000 	         2.000000 	         0.842025 	         1.000000 	         1.000000 	      1085.000000 	        47.636610 	        51.385450 	     10524.828538 	       426.358005 	       428.570713 	       429.343832 	       429.956972 	       431.863104 	       432.769499 	         1.100000 	         2.200000 	         0.600000 	         1.900000 	  
         2.000000 	        58.000000 	        49.000000 	        51.000000 	         2.000000 	         2.000000 	        20.000000 	         0.631747 	        20.000000 	         5.000000 	        31.000000 	         2.000000 	         1.000000 	         1.027981 	         1.000000 	         0.000000 	      1105.000000 	        50.010341 	        49.089730 	     10524.828538 	       433.875824 	       435.888621 	       436.581754 	       436.994967 	       439.101032 	       440.194056 	         1.100000 	         2.000000 	         0.400000 	         2.100000 	  
         2.000000 	        59.000000 	        51.000000 	        43.000000 	         1.000000 	         2.000000 	        20.000000 	         0.612335 	         9.000000 	         8.000000 	        34.000000 	         9.000000 	         2.000000 	         0.899494 	         1.000000 	         1.000000 	      1139.000000 	        51.649049 	        47.012689 	     10524.828538 	       441.207087 	       443.219856 	       443.886326 	       444.299538 	       446.405611 	       447.365327 	         1.000000 	         2.000000 	         0.400000 	         2.100000 	  
         2.000000 	        60.000000 	        53.000000 	        46.000000 	         2.000000 	         2.000000 	        20.000000 	         0.786736 	        28.000000 	         5.000000 	        18.000000 	         8.000000 	         2.000000 	         1.067839 	         1.000000 	         0.000000 	      1139.000000 	        52.532525 	        44.869125 	     10524.828538 	       448.178428 	       454.190043 	       455.043136 	       455.456356 	       457.669050 	       458.802055 	         0.800000 	         6.000000 	         0.400000 	         2.200000 	  
         2.000000 	        61.000000 	        49.000000 	        40.000000 	         1.000000 	         2.000000 	        20.000000 	         0.637114 	         4.000000 	         1.000000 	        36.000000 	         5.000000 	         2.000000 	         0.837200 	         0.000000 	         0.000000 	      1139.000000 	        54.410111 	        42.612084 	     10524.828538 	       459.815099 	       461.827866 	       462.521002 	       462.934205 	       464.946961 	       465.840038 	         1.000000 	         2.000000 	         0.400000 	         2.000000 	  
         2.000000 	        62.000000 	        58.000000 	        42.000000 	         2.000000 	         2.000000 	        20.000000 	         0.574189 	        34.000000 	         3.000000 	         8.000000 	         9.000000 	         2.000000 	         1.012732 	         0.000000 	         0.000000 	      1139.000000 	        56.221124 	        42.191433 	     10524.828538 	       466.853098 	       468.665917 	       469.305717 	       469.718940 	       471.531751 	       472.611437 	         1.000000 	         1.800000 	         0.400000 	         1.800000 	  
         2.000000 	        63.000000 	        63.000000 	        42.000000 	         2.000000 	         2.000000 	        20.000000 	         0.611920 	         8.000000 	         8.000000 	        34.000000 	         2.000000 	         1.000000 	         1.057225 	         1.000000 	         1.000000 	      1147.000000 	        58.114041 	        41.689047 	     10524.828538 	       473.424539 	       475.637262 	       476.303723 	       476.916880 	       478.823002 	       479.942682 	         0.800000 	         2.200000 	         0.600000 	         1.900000 	  
