C:\behvdata\clash\clashMEG	 June 25, 2014 09:44:48	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
        31.000000 	        11.000000 	        36.000000 	        61.000000 	         1.000000 	         2.000000 	         5.000000 	         0.602566 	        55.000000 	         5.000000 	         6.000000 	         8.000000 	         1.000000 	         1.817038 	         1.000000 	         1.000000 	       277.000000 	        36.692077 	        62.879914 	      3363.468185 	        74.831183 	        77.043930 	        77.710398 	        78.123612 	        80.229657 	        82.109094 	         0.900000 	         2.200000 	         0.400000 	         2.100000 	  
        31.000000 	        12.000000 	        40.000000 	        60.000000 	         1.000000 	         2.000000 	         5.000000 	         0.783889 	        24.000000 	         5.000000 	        36.000000 	         1.000000 	         1.000000 	         0.672189 	         1.000000 	         0.000000 	       301.000000 	        38.987583 	        61.156253 	      3363.468185 	        83.122136 	        85.134876 	        85.974626 	        86.481145 	        88.293942 	        89.027060 	         1.000000 	         2.000000 	         0.500000 	         1.800000 	  
        31.000000 	        13.000000 	        43.000000 	        66.000000 	         2.000000 	         2.000000 	         5.000000 	         0.353679 	        20.000000 	         6.000000 	        46.000000 	         3.000000 	         2.000000 	         1.484965 	         0.000000 	         1.000000 	       347.000000 	        42.594929 	        56.392300 	      3363.468185 	        89.840147 	        92.052840 	        92.466045 	        92.972555 	        95.185245 	        96.731450 	         0.800000 	         2.200000 	         0.500000 	         2.200000 	  
        31.000000 	        14.000000 	        44.000000 	        59.000000 	         2.000000 	         2.000000 	         5.000000 	         0.440719 	         6.000000 	         5.000000 	        53.000000 	         8.000000 	         2.000000 	         0.633798 	         1.000000 	         1.000000 	       400.000000 	        44.589729 	        54.393405 	      3363.468185 	        97.544539 	        99.557047 	       100.063806 	       100.570317 	       102.676358 	       103.369492 	         0.800000 	         2.000000 	         0.500000 	         2.100000 	  
        31.000000 	        15.000000 	        43.000000 	        54.000000 	         2.000000 	         2.000000 	         5.000000 	         0.994905 	        32.000000 	         9.000000 	        22.000000 	         4.000000 	         1.000000 	         0.862137 	         1.000000 	         0.000000 	       432.000000 	        47.273114 	        51.115187 	      3363.468185 	       104.582464 	       106.595201 	       107.648229 	       108.261375 	       110.167481 	       111.087216 	         1.200000 	         2.000000 	         0.600000 	         1.900000 	  
        31.000000 	        16.000000 	        51.000000 	        51.000000 	         1.000000 	         2.000000 	         5.000000 	         0.709376 	        10.000000 	         8.000000 	        41.000000 	         2.000000 	         1.000000 	         1.248814 	         0.000000 	         1.000000 	       432.000000 	        49.386061 	        50.059421 	      3363.468185 	       112.300199 	       114.312935 	       115.086029 	       115.499244 	       117.405345 	       118.711634 	         1.200000 	         2.000000 	         0.400000 	         1.900000 	  
        31.000000 	        17.000000 	        52.000000 	        49.000000 	         1.000000 	         2.000000 	         5.000000 	         0.679340 	        15.000000 	         9.000000 	        34.000000 	         5.000000 	         2.000000 	         1.674952 	         1.000000 	         0.000000 	       432.000000 	        50.988352 	        47.588930 	      3363.468185 	       119.618038 	       121.830667 	       122.563827 	       123.176984 	       125.083089 	       126.815899 	         0.900000 	         2.200000 	         0.600000 	         1.900000 	  
        31.000000 	        18.000000 	        48.000000 	        42.000000 	         1.000000 	         2.000000 	         5.000000 	         0.567109 	        29.000000 	         1.000000 	        13.000000 	         3.000000 	         1.000000 	         1.154763 	         0.000000 	         0.000000 	       432.000000 	        52.031114 	        45.287381 	      3363.468185 	       127.722303 	       129.535100 	       130.161587 	       130.774744 	       132.987416 	       134.200398 	         0.900000 	         1.800000 	         0.600000 	         2.200000 	  
        31.000000 	        19.000000 	        50.000000 	        40.000000 	         2.000000 	         2.000000 	         5.000000 	         0.462548 	         4.000000 	         5.000000 	        36.000000 	         8.000000 	         2.000000 	         0.775497 	         0.000000 	         1.000000 	       468.000000 	        52.999065 	        43.223385 	      3363.468185 	       135.306729 	       137.519419 	       138.039266 	       138.545781 	       140.358580 	       141.198334 	         1.100000 	         2.200000 	         0.500000 	         1.800000 	  
        31.000000 	        20.000000 	        49.000000 	        46.000000 	         2.000000 	         2.000000 	         5.000000 	         0.840167 	        18.000000 	         9.000000 	        28.000000 	         4.000000 	         1.000000 	         1.025513 	         1.000000 	         1.000000 	       486.000000 	        53.915714 	        41.780816 	      3363.468185 	       142.104726 	       144.317403 	       145.223799 	       145.730320 	       147.636430 	       148.716109 	         0.900000 	         2.200000 	         0.500000 	         1.900000 	  
        31.000000 	        21.000000 	        55.000000 	        46.000000 	         2.000000 	         2.000000 	         5.000000 	         0.383761 	        28.000000 	         4.000000 	        18.000000 	         5.000000 	         2.000000 	         1.608755 	         0.000000 	         1.000000 	       504.000000 	        55.894014 	        40.337077 	      3363.468185 	       149.729139 	       151.741887 	       152.181749 	       152.688275 	       154.701012 	       156.367189 	         1.000000 	         2.000000 	         0.500000 	         2.000000 	  
        31.000000 	        22.000000 	        59.000000 	        38.000000 	         2.000000 	         2.000000 	         5.000000 	         0.398867 	         4.000000 	         6.000000 	        34.000000 	         3.000000 	         2.000000 	         2.154864 	         1.000000 	         0.000000 	       504.000000 	        56.915941 	        37.600625 	      3363.468185 	       157.273586 	       159.286330 	       159.739522 	       160.152731 	       162.058826 	       164.271513 	         0.900000 	         2.000000 	         0.400000 	         1.900000 	  
        31.000000 	        23.000000 	        53.000000 	        41.000000 	         2.000000 	         1.000000 	         5.000000 	         0.547831 	        16.000000 	         3.000000 	        37.000000 	         2.000000 	         2.000000 	         1.143028 	         0.000000 	         0.000000 	       499.000000 	        58.189979 	        34.950479 	      3363.468185 	       165.284556 	       167.297299 	       167.910440 	       168.323663 	       170.229754 	       171.429411 	         1.000000 	         2.000000 	         0.400000 	         1.900000 	  
        31.000000 	        24.000000 	        59.000000 	        33.000000 	         1.000000 	         1.000000 	        10.000000 	         0.710434 	         6.000000 	         7.000000 	        53.000000 	         3.000000 	         2.000000 	         1.273514 	         1.000000 	         0.000000 	       499.000000 	        57.336169 	        38.201077 	      3363.468185 	       172.442443 	       174.455188 	       175.228290 	       175.734808 	       177.747540 	       179.080481 	         1.000000 	         2.000000 	         0.500000 	         2.000000 	  
        31.000000 	        25.000000 	        53.000000 	        46.000000 	         2.000000 	         1.000000 	        10.000000 	         0.515275 	        32.000000 	         8.000000 	        21.000000 	         6.000000 	         1.000000 	         1.291714 	         1.000000 	         1.000000 	       531.000000 	        53.498839 	        40.999274 	      3363.468185 	       180.093511 	       182.106262 	       182.679425 	       183.092638 	       184.905431 	       186.251700 	         1.000000 	         2.000000 	         0.400000 	         1.800000 	  
        31.000000 	        26.000000 	        54.000000 	        44.000000 	         1.000000 	         1.000000 	        10.000000 	         0.506659 	        38.000000 	         2.000000 	        16.000000 	         8.000000 	         2.000000 	         0.915413 	         0.000000 	         0.000000 	       531.000000 	        50.190530 	        45.501153 	      3363.468185 	       187.158099 	       189.170846 	       189.744003 	       190.357151 	       192.569833 	       193.542880 	         0.900000 	         2.000000 	         0.600000 	         2.200000 	  
        31.000000 	        27.000000 	        42.000000 	        39.000000 	         2.000000 	         1.000000 	        10.000000 	         0.427937 	        13.000000 	         8.000000 	        29.000000 	         1.000000 	         1.000000 	         1.079552 	         1.000000 	         0.000000 	       544.000000 	        47.928269 	        44.864420 	      3363.468185 	       194.355977 	       196.168770 	       196.661956 	       197.075181 	       199.181218 	       200.327551 	         0.800000 	         1.800000 	         0.400000 	         2.100000 	  
        31.000000 	        28.000000 	        48.000000 	        49.000000 	         1.000000 	         1.000000 	        10.000000 	         0.478558 	        38.000000 	         8.000000 	        10.000000 	         6.000000 	         1.000000 	         1.143074 	         1.000000 	         0.000000 	       582.000000 	        46.056964 	        48.425930 	      3363.468185 	       201.233942 	       203.046744 	       203.579926 	       203.993135 	       205.805926 	       207.005568 	         0.900000 	         1.800000 	         0.400000 	         1.800000 	  
        31.000000 	        29.000000 	        38.000000 	        52.000000 	         1.000000 	         1.000000 	        10.000000 	         0.429029 	         8.000000 	         3.000000 	        30.000000 	         7.000000 	         2.000000 	         0.542152 	         0.000000 	         0.000000 	       582.000000 	        44.133908 	        48.671585 	      3363.468185 	       208.218555 	       210.031349 	       210.524531 	       211.137685 	       213.350375 	       213.950195 	         1.200000 	         1.800000 	         0.600000 	         2.200000 	  
        31.000000 	        30.000000 	        39.000000 	        49.000000 	         1.000000 	         1.000000 	        10.000000 	         0.832960 	        23.000000 	         9.000000 	        16.000000 	         8.000000 	         1.000000 	         0.870573 	         1.000000 	         1.000000 	       605.000000 	        42.422328 	        48.638032 	      3363.468185 	       214.856593 	       220.868124 	       221.761221 	       222.267737 	       224.173839 	       225.106902 	         0.900000 	         6.000000 	         0.500000 	         1.900000 	  
        31.000000 	        31.000000 	        39.000000 	        46.000000 	         2.000000 	         1.000000 	        10.000000 	         0.586381 	         4.000000 	         1.000000 	        35.000000 	         7.000000 	         2.000000 	         0.704719 	         0.000000 	         1.000000 	       640.000000 	        40.609429 	        50.159990 	      3363.468185 	       226.213241 	       228.425918 	       229.065736 	       229.478945 	       231.491683 	       232.251454 	         1.100000 	         2.200000 	         0.400000 	         2.000000 	  
        31.000000 	        32.000000 	        35.000000 	        58.000000 	         1.000000 	         1.000000 	        10.000000 	         0.455043 	        28.000000 	         3.000000 	         7.000000 	         4.000000 	         1.000000 	         0.925028 	         0.000000 	         1.000000 	       640.000000 	        38.981320 	        49.870669 	      3363.468185 	       233.464432 	       235.476926 	       235.996908 	       236.410235 	       238.223032 	       239.209407 	         1.200000 	         2.000000 	         0.400000 	         1.800000 	  
        31.000000 	        33.000000 	        35.000000 	        52.000000 	         1.000000 	         1.000000 	        10.000000 	         0.553029 	        31.000000 	         1.000000 	         4.000000 	         4.000000 	         1.000000 	         1.089526 	         0.000000 	         1.000000 	       640.000000 	        36.341706 	        51.635213 	      3363.468185 	       240.022505 	       241.835296 	       242.448454 	       243.061603 	       244.874400 	       246.020733 	         0.800000 	         1.800000 	         0.600000 	         1.800000 	  
        31.000000 	        34.000000 	        28.000000 	        56.000000 	         1.000000 	         1.000000 	        10.000000 	         0.430320 	        11.000000 	         5.000000 	        17.000000 	         7.000000 	         2.000000 	         0.726748 	         0.000000 	         0.000000 	       640.000000 	        32.487205 	        53.185941 	      3363.468185 	       247.033758 	       249.046499 	       249.539689 	       249.952902 	       251.765709 	       252.552133 	         1.000000 	         2.000000 	         0.400000 	         1.800000 	  
        31.000000 	        35.000000 	        32.000000 	        51.000000 	         1.000000 	         2.000000 	        10.000000 	         0.380603 	        36.000000 	         3.000000 	        15.000000 	         8.000000 	         2.000000 	         1.101745 	         0.000000 	         0.000000 	       630.000000 	        30.636454 	        54.812787 	      3363.468185 	       253.658477 	       255.871152 	       256.311027 	       256.924179 	       259.030233 	       260.189887 	         1.100000 	         2.200000 	         0.600000 	         2.100000 	  
        31.000000 	        36.000000 	        37.000000 	        51.000000 	         1.000000 	         2.000000 	         5.000000 	         0.788245 	        41.000000 	         7.000000 	        10.000000 	         3.000000 	         1.000000 	         0.495789 	         0.000000 	         0.000000 	       630.000000 	        33.557736 	        53.031971 	      3363.468185 	       261.202925 	       263.215658 	       264.068742 	       264.681891 	       266.787942 	       267.347768 	         1.000000 	         2.000000 	         0.600000 	         2.100000 	  
        31.000000 	        37.000000 	        36.000000 	        55.000000 	         1.000000 	         2.000000 	         5.000000 	         0.494795 	        33.000000 	         1.000000 	        22.000000 	         4.000000 	         2.000000 	         0.780652 	         0.000000 	         1.000000 	       652.000000 	        35.124980 	        51.298355 	      3363.468185 	       268.360802 	       270.173600 	       270.733442 	       271.146647 	       272.959447 	       273.799202 	         1.000000 	         1.800000 	         0.400000 	         1.800000 	  
        31.000000 	        38.000000 	        35.000000 	        49.000000 	         1.000000 	         2.000000 	         5.000000 	         0.725740 	        20.000000 	         8.000000 	        29.000000 	         3.000000 	         1.000000 	         1.043671 	         1.000000 	         1.000000 	       672.000000 	        37.444259 	        47.470848 	      3363.468185 	       274.905538 	       276.918279 	       277.704711 	       278.117925 	       280.223968 	       281.330305 	         1.100000 	         2.000000 	         0.400000 	         2.100000 	  
        31.000000 	        39.000000 	        42.000000 	        45.000000 	         1.000000 	         2.000000 	         5.000000 	         0.602670 	        27.000000 	         4.000000 	        18.000000 	         9.000000 	         2.000000 	         0.648048 	         0.000000 	         0.000000 	       672.000000 	        41.890342 	        46.408236 	      3363.468185 	       282.236715 	       284.049512 	       284.715972 	       285.222488 	       287.035289 	       287.741758 	         0.900000 	         1.800000 	         0.500000 	         1.800000 	  
        31.000000 	        40.000000 	        45.000000 	        41.000000 	         2.000000 	         2.000000 	         5.000000 	         0.782474 	         8.000000 	         5.000000 	        33.000000 	         2.000000 	         1.000000 	         1.522036 	         0.000000 	         0.000000 	       672.000000 	        45.610021 	        41.917694 	      3363.468185 	       288.848092 	       290.860835 	       291.700587 	       292.207102 	       294.313147 	       295.899351 	         1.100000 	         2.000000 	         0.500000 	         2.100000 	  
        31.000000 	        41.000000 	        46.000000 	        34.000000 	         1.000000 	         2.000000 	         5.000000 	         0.598511 	        20.000000 	         4.000000 	        14.000000 	         1.000000 	         1.000000 	         0.655268 	         1.000000 	         0.000000 	       692.000000 	        46.400160 	        41.168123 	      3363.468185 	       297.112328 	       299.125056 	       299.778202 	       300.191416 	       302.204158 	       302.923807 	         1.200000 	         2.000000 	         0.400000 	         2.000000 	  
        31.000000 	        42.000000 	        50.000000 	        36.000000 	         1.000000 	         2.000000 	         5.000000 	         0.709398 	         4.000000 	         1.000000 	        32.000000 	         2.000000 	         2.000000 	         0.902587 	         1.000000 	         0.000000 	       692.000000 	        48.875367 	        39.124370 	      3363.468185 	       303.936978 	       305.949715 	       306.722815 	       307.135981 	       309.148774 	       310.108486 	         1.000000 	         2.000000 	         0.400000 	         2.000000 	  
        31.000000 	        43.000000 	        53.000000 	        35.000000 	         1.000000 	         2.000000 	         5.000000 	         0.808134 	        24.000000 	         2.000000 	        11.000000 	         6.000000 	         2.000000 	         0.897076 	         0.000000 	         1.000000 	       703.000000 	        49.053276 	        36.903384 	      3363.468185 	       311.014883 	       312.827627 	       313.694101 	       314.200609 	       316.306659 	       317.266377 	         0.900000 	         1.800000 	         0.500000 	         2.100000 	  
        31.000000 	        44.000000 	        47.000000 	        34.000000 	         2.000000 	         2.000000 	         5.000000 	         0.559543 	        14.000000 	         4.000000 	        20.000000 	         9.000000 	         2.000000 	         0.570347 	         0.000000 	         1.000000 	       723.000000 	        51.417625 	        34.880566 	      3363.468185 	       318.079469 	       320.092210 	       320.705353 	       321.211874 	       323.424563 	       324.051040 	         0.800000 	         2.000000 	         0.500000 	         2.200000 	  
        31.000000 	        45.000000 	        57.000000 	        38.000000 	         1.000000 	         2.000000 	         5.000000 	         0.848756 	        30.000000 	         9.000000 	         8.000000 	         7.000000 	         1.000000 	         0.545550 	         1.000000 	         0.000000 	       753.000000 	        54.679996 	        33.916181 	      3363.468185 	       325.157382 	       327.170121 	       328.076520 	       328.583039 	       330.489147 	       331.088963 	         1.100000 	         2.000000 	         0.500000 	         1.900000 	  
        31.000000 	        46.000000 	        51.000000 	        32.000000 	         1.000000 	         2.000000 	         5.000000 	         0.504532 	        13.000000 	         4.000000 	        19.000000 	         3.000000 	         2.000000 	         1.171955 	         0.000000 	         0.000000 	       753.000000 	        54.872675 	        34.560932 	      3363.468185 	       331.902063 	       333.914797 	       334.474627 	       334.981146 	       336.887246 	       338.113563 	         0.800000 	         2.000000 	         0.500000 	         1.900000 	  
        31.000000 	        47.000000 	        57.000000 	        29.000000 	         1.000000 	         2.000000 	         5.000000 	         0.410835 	        23.000000 	         5.000000 	         6.000000 	         1.000000 	         1.000000 	         0.533763 	         1.000000 	         0.000000 	       776.000000 	        56.356628 	        32.409673 	      3363.468185 	       339.219895 	       341.432586 	       341.899108 	       342.512264 	       344.724945 	       345.324757 	         1.100000 	         2.200000 	         0.600000 	         2.200000 	  
        31.000000 	        48.000000 	        55.000000 	        33.000000 	         2.000000 	         2.000000 	         5.000000 	         0.652455 	        13.000000 	         8.000000 	        20.000000 	         5.000000 	         2.000000 	         0.906903 	         0.000000 	         0.000000 	       776.000000 	        59.772589 	        31.719305 	      3363.468185 	       346.137858 	       348.350531 	       349.056996 	       349.563513 	       351.776193 	       352.749236 	         0.800000 	         2.200000 	         0.500000 	         2.200000 	  
        31.000000 	        49.000000 	        63.000000 	        35.000000 	         2.000000 	         1.000000 	         5.000000 	         0.875548 	        25.000000 	         3.000000 	        38.000000 	         1.000000 	         1.000000 	         3.239591 	         0.000000 	         0.000000 	       771.000000 	        61.249552 	        32.804294 	      3363.468185 	       353.562334 	       355.575072 	       356.508128 	       357.121274 	       359.027389 	       362.333083 	         0.800000 	         2.000000 	         0.600000 	         1.900000 	  
        31.000000 	        50.000000 	        63.000000 	        40.000000 	         2.000000 	         1.000000 	        15.000000 	         1.579735 	        19.000000 	         5.000000 	        44.000000 	         4.000000 	         2.000000 	         0.877443 	         0.000000 	         1.000000 	       815.000000 	        57.033419 	        35.351755 	      3363.468185 	       363.546049 	       365.358846 	       366.998375 	       367.504883 	       369.517622 	       370.450683 	         1.200000 	         1.800000 	         0.500000 	         2.000000 	  
        31.000000 	        51.000000 	        53.000000 	        38.000000 	         1.000000 	         1.000000 	        15.000000 	         0.918709 	         5.000000 	         7.000000 	        48.000000 	         6.000000 	         2.000000 	         0.458153 	         1.000000 	         1.000000 	       863.000000 	        54.641108 	        36.112909 	      3363.468185 	       371.663664 	       373.876335 	       374.849117 	       375.355897 	       377.368646 	       377.888490 	         1.200000 	         2.200000 	         0.500000 	         2.000000 	  
        31.000000 	        52.000000 	        56.000000 	        40.000000 	         2.000000 	         1.000000 	        15.000000 	         0.736712 	        17.000000 	         8.000000 	        39.000000 	         9.000000 	         2.000000 	         0.729013 	         1.000000 	         0.000000 	       863.000000 	        52.557902 	        39.885362 	      3363.468185 	       378.701580 	       380.914262 	       381.714026 	       382.327184 	       384.233286 	       385.019712 	         0.800000 	         2.200000 	         0.600000 	         1.900000 	  
        31.000000 	        53.000000 	        50.000000 	        44.000000 	         2.000000 	         1.000000 	        15.000000 	         0.597126 	        15.000000 	         1.000000 	        35.000000 	         7.000000 	         2.000000 	         0.536890 	         1.000000 	         1.000000 	       898.000000 	        50.273930 	        41.225496 	      3363.468185 	       385.832810 	       387.845548 	       388.498682 	       389.005206 	       391.217882 	       391.817717 	         0.800000 	         2.000000 	         0.500000 	         2.200000 	  
        31.000000 	        54.000000 	        49.000000 	        45.000000 	         1.000000 	         1.000000 	        15.000000 	         1.465157 	        10.000000 	         2.000000 	        39.000000 	         1.000000 	         1.000000 	         1.194775 	         0.000000 	         0.000000 	       898.000000 	        48.983343 	        44.325186 	      3363.468185 	       392.724110 	       394.936787 	       396.456339 	       396.962853 	       399.175537 	       400.428508 	         0.900000 	         2.200000 	         0.500000 	         2.200000 	  
        31.000000 	        55.000000 	        44.000000 	        44.000000 	         1.000000 	         1.000000 	        15.000000 	         0.534532 	        40.000000 	         9.000000 	         4.000000 	         8.000000 	         1.000000 	         0.575621 	         1.000000 	         1.000000 	       938.000000 	        47.115579 	        47.202108 	      3363.468185 	       401.534843 	       403.347645 	       403.947461 	       404.453981 	       406.666657 	       407.306479 	         1.100000 	         1.800000 	         0.500000 	         2.200000 	  
        31.000000 	        56.000000 	        46.000000 	        46.000000 	         2.000000 	         1.000000 	        15.000000 	         0.520628 	        14.000000 	         3.000000 	        32.000000 	         8.000000 	         2.000000 	         0.598391 	         1.000000 	         1.000000 	       970.000000 	        45.276430 	        50.759528 	      3363.468185 	       408.212869 	       410.025667 	       410.612163 	       411.225321 	       413.131427 	       413.784563 	         0.900000 	         1.800000 	         0.600000 	         1.900000 	  
        31.000000 	        57.000000 	        48.000000 	        54.000000 	         2.000000 	         1.000000 	        15.000000 	         0.607198 	         5.000000 	         2.000000 	        43.000000 	         5.000000 	         2.000000 	         0.635122 	         0.000000 	         1.000000 	      1013.000000 	        41.279940 	        51.675098 	      3363.468185 	       414.597656 	       416.410458 	       417.076924 	       417.490141 	       419.302937 	       419.996058 	         0.800000 	         1.800000 	         0.400000 	         1.800000 	  
        31.000000 	        58.000000 	        43.000000 	        54.000000 	         2.000000 	         1.000000 	        15.000000 	         0.503358 	        30.000000 	         1.000000 	        13.000000 	         6.000000 	         2.000000 	         0.885320 	         0.000000 	         1.000000 	      1026.000000 	        38.541750 	        53.647708 	      3363.468185 	       420.902456 	       422.715011 	       423.275089 	       423.688302 	       425.701043 	       426.647434 	         0.900000 	         1.800000 	         0.400000 	         2.000000 	  
        31.000000 	        59.000000 	        38.000000 	        53.000000 	         1.000000 	         1.000000 	        15.000000 	         0.616413 	        27.000000 	         2.000000 	        11.000000 	         3.000000 	         1.000000 	         0.849706 	         0.000000 	         0.000000 	      1026.000000 	        35.461202 	        53.904246 	      3363.468185 	       427.860415 	       430.073085 	       430.752889 	       431.166102 	       433.272139 	       434.178550 	         1.200000 	         2.200000 	         0.400000 	         2.100000 	  
        31.000000 	        60.000000 	        37.000000 	        58.000000 	         1.000000 	         1.000000 	        15.000000 	         1.167006 	        11.000000 	         4.000000 	        26.000000 	         2.000000 	         2.000000 	         1.229076 	         1.000000 	         0.000000 	      1026.000000 	        35.668956 	        53.868125 	      3363.468185 	       435.191576 	       441.203140 	       442.429446 	       442.842656 	       444.748757 	       446.041707 	         1.000000 	         6.000000 	         0.400000 	         1.900000 	  
        31.000000 	        61.000000 	        32.000000 	        55.000000 	         2.000000 	         2.000000 	        15.000000 	         0.920781 	        49.000000 	         3.000000 	         6.000000 	         9.000000 	         1.000000 	         1.164592 	         1.000000 	         1.000000 	      1060.000000 	        34.383642 	        56.313100 	      3363.468185 	       446.948061 	       448.960843 	       449.947224 	       450.360433 	       452.173242 	       453.399535 	         0.900000 	         2.000000 	         0.400000 	         1.800000 	  
        31.000000 	        62.000000 	        40.000000 	        56.000000 	         2.000000 	         2.000000 	         5.000000 	         0.528326 	        34.000000 	         4.000000 	        22.000000 	         3.000000 	         1.000000 	         0.652316 	         0.000000 	         1.000000 	      1060.000000 	        36.872062 	        53.551738 	      3363.468185 	       454.212628 	       456.425317 	       457.011563 	       457.624965 	       459.837640 	       460.544094 	         0.800000 	         2.200000 	         0.600000 	         2.200000 	  
        31.000000 	        63.000000 	        33.000000 	        55.000000 	         2.000000 	         2.000000 	         5.000000 	         0.463589 	         5.000000 	         9.000000 	        50.000000 	         4.000000 	         2.000000 	         0.669588 	         1.000000 	         1.000000 	      1110.000000 	        37.840020 	        51.921599 	      3363.468185 	       461.557141 	       463.569754 	       464.089716 	       464.502927 	       466.515667 	       467.248790 	         1.000000 	         2.000000 	         0.400000 	         2.000000 	  
