C:\behvdata\clash\clashMEG	 May 14, 2014 15:21:14	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
        11.000000 	        21.000000 	        54.000000 	        52.000000 	         2.000000 	         2.000000 	        20.000000 	         1.054893 	        42.000000 	         3.000000 	        10.000000 	         6.000000 	         2.000000 	         1.026881 	         1.000000 	         1.000000 	       329.000000 	        55.881462 	        50.532821 	     26031.564335 	       155.274056 	       157.086885 	       158.206552 	       158.713066 	       160.819107 	       161.912122 	         1.200000 	         1.800000 	         0.500000 	         2.100000 	  
        11.000000 	        22.000000 	        58.000000 	        44.000000 	         2.000000 	         2.000000 	        20.000000 	         0.638924 	        31.000000 	         3.000000 	        13.000000 	         8.000000 	         2.000000 	         0.933041 	         0.000000 	         1.000000 	       342.000000 	        57.453123 	        47.021085 	     26031.564335 	       162.818524 	       164.631312 	       165.324449 	       165.830966 	       167.937006 	       168.936705 	         0.900000 	         1.800000 	         0.500000 	         2.100000 	  
        11.000000 	        23.000000 	        59.000000 	        40.000000 	         1.000000 	         2.000000 	        20.000000 	         0.773650 	        16.000000 	         1.000000 	        24.000000 	         8.000000 	         2.000000 	         0.710544 	         0.000000 	         1.000000 	       366.000000 	        59.461846 	        43.683674 	     26031.564335 	       170.043044 	       171.855845 	       172.695595 	       173.108806 	       175.214847 	       175.987965 	         1.100000 	         1.800000 	         0.400000 	         2.100000 	  
        11.000000 	        24.000000 	        60.000000 	        40.000000 	         1.000000 	         2.000000 	        20.000000 	         0.856091 	        16.000000 	         8.000000 	        24.000000 	         4.000000 	         1.000000 	         1.030599 	         1.000000 	         1.000000 	       382.000000 	        61.043661 	        42.007844 	     26031.564335 	       176.801055 	       179.013729 	       179.933454 	       180.346663 	       182.359403 	       183.452424 	         0.800000 	         2.200000 	         0.400000 	         2.000000 	  
        11.000000 	        25.000000 	        69.000000 	        37.000000 	         2.000000 	         2.000000 	        20.000000 	         0.729687 	        11.000000 	         3.000000 	        26.000000 	         6.000000 	         2.000000 	         0.880573 	         1.000000 	         1.000000 	       408.000000 	        62.441744 	        40.284773 	     26031.564335 	       184.358814 	       186.171615 	       186.958050 	       187.571196 	       189.477299 	       190.423706 	         0.900000 	         1.800000 	         0.600000 	         1.900000 	  
        11.000000 	        26.000000 	        60.000000 	        40.000000 	         2.000000 	         2.000000 	        20.000000 	         0.652292 	         8.000000 	         7.000000 	        32.000000 	         2.000000 	         1.000000 	         1.050414 	         1.000000 	         0.000000 	       416.000000 	        64.550265 	        40.521891 	     26031.564335 	       191.636656 	       193.849338 	       194.555797 	       195.062315 	       196.875114 	       197.981448 	         1.200000 	         2.200000 	         0.500000 	         1.800000 	  
        11.000000 	        27.000000 	        63.000000 	        42.000000 	         1.000000 	         2.000000 	        20.000000 	         0.689483 	        13.000000 	         4.000000 	        29.000000 	         6.000000 	         2.000000 	         1.028570 	         1.000000 	         0.000000 	       416.000000 	        64.787179 	        40.446013 	     26031.564335 	       199.087793 	       201.100527 	       201.846971 	       202.460131 	       204.672807 	       205.765817 	         1.100000 	         2.000000 	         0.600000 	         2.200000 	  
        11.000000 	        28.000000 	        67.000000 	        35.000000 	         1.000000 	         2.000000 	        20.000000 	         0.800700 	        14.000000 	         5.000000 	        21.000000 	         4.000000 	         1.000000 	         1.564201 	         1.000000 	         1.000000 	       430.000000 	        68.853009 	        36.915136 	     26031.564335 	       206.672212 	       208.485012 	       209.351425 	       209.764642 	       211.977313 	       213.603493 	         0.900000 	         1.800000 	         0.400000 	         2.200000 	  
        11.000000 	        29.000000 	        72.000000 	        36.000000 	         1.000000 	         2.000000 	        20.000000 	         0.642324 	        25.000000 	         9.000000 	        11.000000 	         6.000000 	         1.000000 	         1.158240 	         1.000000 	         1.000000 	       455.000000 	        69.260227 	        37.586785 	     26031.564335 	       214.709851 	       216.522631 	       217.229097 	       217.642311 	       219.455103 	       220.668079 	         1.100000 	         1.800000 	         0.400000 	         1.800000 	  
        11.000000 	        30.000000 	        73.000000 	        34.000000 	         2.000000 	         2.000000 	        20.000000 	         1.112124 	        20.000000 	         4.000000 	        14.000000 	         8.000000 	         2.000000 	         0.948531 	         0.000000 	         1.000000 	       469.000000 	        69.239857 	        35.689870 	     26031.564335 	       221.881057 	       227.892605 	       229.065589 	       229.478804 	       231.384907 	       232.397937 	         1.200000 	         6.000000 	         0.400000 	         1.900000 	  
        11.000000 	        31.000000 	        66.000000 	        33.000000 	         1.000000 	         2.000000 	        20.000000 	         0.927493 	        20.000000 	         7.000000 	        13.000000 	         8.000000 	         2.000000 	         2.157925 	         1.000000 	         1.000000 	       482.000000 	        69.705947 	        33.127388 	     26031.564335 	       233.304336 	       235.117138 	       236.103516 	       236.716663 	       238.822700 	       241.035389 	         0.900000 	         1.800000 	         0.600000 	         2.100000 	  
        11.000000 	        32.000000 	        68.000000 	        32.000000 	         2.000000 	         1.000000 	        20.000000 	         1.218604 	        14.000000 	         4.000000 	        54.000000 	         3.000000 	         2.000000 	         1.331334 	         1.000000 	         1.000000 	       516.000000 	        71.504728 	        30.991448 	     26031.564335 	       241.941784 	       243.954516 	       245.234150 	       245.647353 	       247.753397 	       249.139649 	         0.900000 	         2.000000 	         0.400000 	         2.100000 	  
        11.000000 	        33.000000 	        70.000000 	        31.000000 	         1.000000 	         1.000000 	        20.000000 	         0.975570 	        63.000000 	         3.000000 	         7.000000 	         5.000000 	         1.000000 	         1.419600 	         0.000000 	         0.000000 	       516.000000 	        68.905963 	        33.087136 	     26031.564335 	       250.152683 	       252.365376 	       253.405064 	       253.911581 	       256.017623 	       257.497177 	         1.000000 	         2.200000 	         0.500000 	         2.100000 	  
        11.000000 	        34.000000 	        68.000000 	        39.000000 	         2.000000 	         1.000000 	        20.000000 	         0.765035 	         7.000000 	         4.000000 	        61.000000 	         3.000000 	         2.000000 	         1.175630 	         0.000000 	         0.000000 	       516.000000 	        66.061980 	        36.853386 	     26031.564335 	       258.403589 	       260.616259 	       261.442642 	       262.055846 	       263.868633 	       265.108268 	         0.900000 	         2.200000 	         0.600000 	         1.800000 	  
        11.000000 	        35.000000 	        67.000000 	        41.000000 	         1.000000 	         1.000000 	        20.000000 	         0.783374 	        54.000000 	         7.000000 	        13.000000 	         6.000000 	         1.000000 	         0.901325 	         0.000000 	         0.000000 	       516.000000 	        65.806599 	        37.774941 	     26031.564335 	       266.321241 	       268.533920 	       269.373673 	       269.786877 	       271.799616 	       272.759331 	         1.200000 	         2.200000 	         0.400000 	         2.000000 	  
        11.000000 	        36.000000 	        64.000000 	        34.000000 	         2.000000 	         1.000000 	        20.000000 	         0.707612 	        45.000000 	         9.000000 	        19.000000 	         5.000000 	         1.000000 	         0.852489 	         1.000000 	         1.000000 	       561.000000 	        66.028180 	        40.520817 	     26031.564335 	       273.972315 	       275.785110 	       276.558217 	       276.971427 	       279.184105 	       280.103833 	         1.200000 	         1.800000 	         0.400000 	         2.200000 	  
        11.000000 	        37.000000 	        64.000000 	        37.000000 	         1.000000 	         1.000000 	        20.000000 	         1.139301 	         6.000000 	         9.000000 	        58.000000 	         2.000000 	         1.000000 	         1.084403 	         1.000000 	         0.000000 	       567.000000 	        63.661514 	        41.502807 	     26031.564335 	       281.116869 	       283.329536 	       284.529193 	       284.942397 	       287.048444 	       288.194772 	         1.000000 	         2.200000 	         0.400000 	         2.100000 	  
        11.000000 	        38.000000 	        58.000000 	        43.000000 	         2.000000 	         1.000000 	        20.000000 	         0.663569 	        23.000000 	         7.000000 	        35.000000 	         3.000000 	         1.000000 	         1.021799 	         1.000000 	         0.000000 	       590.000000 	        59.769552 	        43.772662 	     26031.564335 	       289.407746 	       291.220545 	       291.940083 	       292.353541 	       294.366275 	       295.445961 	         1.200000 	         1.800000 	         0.400000 	         2.000000 	  
        11.000000 	        39.000000 	        54.000000 	        46.000000 	         1.000000 	         1.000000 	        20.000000 	         0.724300 	         5.000000 	         7.000000 	        49.000000 	         5.000000 	         1.000000 	         1.218622 	         1.000000 	         1.000000 	       595.000000 	        58.496533 	        45.854373 	     26031.564335 	       296.658925 	       298.671664 	       299.458108 	       299.964626 	       301.777417 	       303.057035 	         1.200000 	         2.000000 	         0.500000 	         1.800000 	  
        11.000000 	        40.000000 	        55.000000 	        46.000000 	         1.000000 	         1.000000 	        20.000000 	         0.724198 	        22.000000 	         6.000000 	        33.000000 	         1.000000 	         1.000000 	         0.935048 	         1.000000 	         0.000000 	       617.000000 	        56.198699 	        47.040818 	     26031.564335 	       303.963436 	       305.776230 	       306.562666 	       307.175817 	       309.388494 	       310.388206 	         0.900000 	         1.800000 	         0.600000 	         2.200000 	  
        11.000000 	        41.000000 	        53.000000 	        44.000000 	         2.000000 	         1.000000 	        20.000000 	         0.688283 	         5.000000 	         6.000000 	        48.000000 	         3.000000 	         1.000000 	         0.867814 	         0.000000 	         0.000000 	       617.000000 	        52.434608 	        48.656021 	     26031.564335 	       311.494537 	       313.307345 	       314.053782 	       314.666938 	       316.479731 	       317.412618 	         1.100000 	         1.800000 	         0.600000 	         1.800000 	  
        11.000000 	        42.000000 	        50.000000 	        47.000000 	         2.000000 	         1.000000 	        20.000000 	         0.717575 	        15.000000 	         9.000000 	        35.000000 	         8.000000 	         1.000000 	         1.336726 	         1.000000 	         1.000000 	       632.000000 	        49.917656 	        49.621639 	     26031.564335 	       318.425826 	       320.638509 	       321.411606 	       321.824820 	       323.730929 	       325.130507 	         1.000000 	         2.200000 	         0.400000 	         1.900000 	  
        11.000000 	        43.000000 	        52.000000 	        52.000000 	         2.000000 	         1.000000 	        20.000000 	         0.674691 	        42.000000 	         9.000000 	        10.000000 	         3.000000 	         1.000000 	         0.630166 	         1.000000 	         1.000000 	       674.000000 	        48.976261 	        53.901451 	     26031.564335 	       326.036910 	       328.249583 	       328.982715 	       329.395911 	       331.501966 	       332.195092 	         0.900000 	         2.200000 	         0.400000 	         2.100000 	  
        11.000000 	        44.000000 	        53.000000 	        60.000000 	         2.000000 	         1.000000 	        20.000000 	         0.542844 	        48.000000 	         7.000000 	         5.000000 	         8.000000 	         1.000000 	         1.480015 	         1.000000 	         1.000000 	       722.000000 	        46.602342 	        56.597676 	     26031.564335 	       333.008188 	       335.020926 	       335.620738 	       336.233899 	       338.339941 	       339.886146 	         0.800000 	         2.000000 	         0.600000 	         2.100000 	  
        11.000000 	        45.000000 	        46.000000 	        62.000000 	         1.000000 	         1.000000 	        20.000000 	         0.859433 	        37.000000 	         8.000000 	         9.000000 	         9.000000 	         1.000000 	         1.258423 	         1.000000 	         1.000000 	       759.000000 	        45.008137 	        58.888411 	     26031.564335 	       340.899178 	       343.111847 	       344.031606 	       344.444798 	       346.657472 	       347.977080 	         1.000000 	         2.200000 	         0.400000 	         2.200000 	  
        11.000000 	        46.000000 	        45.000000 	        57.000000 	         2.000000 	         1.000000 	        20.000000 	         0.648549 	        36.000000 	         3.000000 	         9.000000 	         6.000000 	         2.000000 	         1.174712 	         0.000000 	         1.000000 	       768.000000 	        42.570947 	        60.842580 	     26031.564335 	       348.790178 	       350.602972 	       351.309430 	       351.815956 	       353.628753 	       354.868383 	         0.800000 	         1.800000 	         0.500000 	         1.800000 	  
        11.000000 	        47.000000 	        39.000000 	        56.000000 	         1.000000 	         1.000000 	        20.000000 	         0.847629 	        16.000000 	         4.000000 	        23.000000 	         9.000000 	         2.000000 	         0.766312 	         0.000000 	         1.000000 	       791.000000 	        40.355272 	        61.423887 	     26031.564335 	       355.774787 	       357.987455 	       358.893859 	       359.507005 	       361.613052 	       362.439476 	         0.900000 	         2.200000 	         0.600000 	         2.100000 	  
        11.000000 	        48.000000 	        44.000000 	        61.000000 	         1.000000 	         1.000000 	        20.000000 	         0.945882 	        13.000000 	         3.000000 	        31.000000 	         9.000000 	         2.000000 	         0.776307 	         1.000000 	         0.000000 	       791.000000 	        41.063166 	        62.206202 	     26031.564335 	       363.452511 	       365.265310 	       366.265012 	       366.678201 	       368.690957 	       369.530712 	         1.000000 	         1.800000 	         0.400000 	         2.000000 	  
        11.000000 	        49.000000 	        40.000000 	        71.000000 	         2.000000 	         1.000000 	        20.000000 	         0.753460 	        16.000000 	         4.000000 	        24.000000 	         9.000000 	         2.000000 	         0.757607 	         1.000000 	         1.000000 	       815.000000 	        39.832365 	        64.110691 	     26031.564335 	       370.637048 	       372.849735 	       373.662820 	       374.275979 	       376.182072 	       376.995172 	         1.100000 	         2.200000 	         0.600000 	         1.900000 	  
        11.000000 	        50.000000 	        32.000000 	        65.000000 	         2.000000 	         1.000000 	        20.000000 	         1.528901 	        29.000000 	         5.000000 	         3.000000 	         7.000000 	         1.000000 	         1.023197 	         0.000000 	         1.000000 	       815.000000 	        38.427991 	        66.444054 	     26031.564335 	       377.901572 	       379.714362 	       381.300559 	       381.913708 	       383.819825 	       384.899493 	         0.900000 	         1.800000 	         0.600000 	         1.900000 	  
        11.000000 	        51.000000 	        42.000000 	        68.000000 	         2.000000 	         1.000000 	        20.000000 	         0.600112 	        38.000000 	         3.000000 	         4.000000 	         7.000000 	         2.000000 	         1.337398 	         0.000000 	         0.000000 	       815.000000 	        37.178505 	        67.219853 	     26031.564335 	       385.805893 	       387.818634 	       388.485107 	       388.991623 	       390.897730 	       392.297311 	         0.900000 	         2.000000 	         0.500000 	         1.900000 	  
        11.000000 	        52.000000 	        40.000000 	        69.000000 	         1.000000 	         1.000000 	        20.000000 	         0.903425 	        16.000000 	         9.000000 	        24.000000 	         6.000000 	         1.000000 	         1.302700 	         1.000000 	         1.000000 	       831.000000 	        35.437686 	        67.634794 	     26031.564335 	       393.310341 	       395.523023 	       396.482741 	       396.895945 	       399.108634 	       400.468230 	         1.000000 	         2.200000 	         0.400000 	         2.200000 	  
        11.000000 	        53.000000 	        38.000000 	        72.000000 	         2.000000 	         1.000000 	        20.000000 	         0.607364 	         4.000000 	         2.000000 	        34.000000 	         8.000000 	         2.000000 	         0.954899 	         0.000000 	         1.000000 	       865.000000 	        37.160190 	        68.592336 	     26031.564335 	       401.574560 	       403.787250 	       404.453717 	       404.866922 	       406.879662 	       407.892702 	         1.100000 	         2.200000 	         0.400000 	         2.000000 	  
        11.000000 	        54.000000 	        41.000000 	        70.000000 	         2.000000 	         1.000000 	        20.000000 	         0.974884 	        25.000000 	         7.000000 	        16.000000 	         8.000000 	         2.000000 	         1.215508 	         1.000000 	         1.000000 	       881.000000 	        36.803900 	        70.454891 	     26031.564335 	       408.799101 	       410.611893 	       411.651587 	       412.158106 	       414.170839 	       415.450466 	         0.900000 	         1.800000 	         0.500000 	         2.000000 	  
        11.000000 	        55.000000 	        35.000000 	        78.000000 	         1.000000 	         1.000000 	        20.000000 	         1.440709 	         4.000000 	         9.000000 	        31.000000 	         2.000000 	         1.000000 	         0.906234 	         1.000000 	         0.000000 	       885.000000 	        32.896460 	        72.096518 	     26031.564335 	       416.556799 	       418.769479 	       420.275708 	       420.782218 	       422.888262 	       423.861311 	         1.100000 	         2.200000 	         0.500000 	         2.100000 	  
        11.000000 	        56.000000 	        33.000000 	        76.000000 	         2.000000 	         1.000000 	        20.000000 	         0.547346 	        20.000000 	         3.000000 	        13.000000 	         4.000000 	         2.000000 	         1.123830 	         1.000000 	         1.000000 	       898.000000 	        32.221921 	        74.184680 	     26031.564335 	       425.074280 	       427.087025 	       427.700174 	       428.113388 	       430.126124 	       431.312441 	         1.200000 	         2.000000 	         0.400000 	         2.000000 	  
        11.000000 	        57.000000 	        33.000000 	        75.000000 	         2.000000 	         1.000000 	        20.000000 	         1.247904 	         7.000000 	         8.000000 	        26.000000 	         4.000000 	         1.000000 	         1.531760 	         1.000000 	         1.000000 	       905.000000 	        30.477228 	        73.042026 	     26031.564335 	       432.525410 	       434.338204 	       435.644483 	       436.257637 	       438.270374 	       439.856576 	         1.200000 	         1.800000 	         0.600000 	         2.000000 	  
        11.000000 	        58.000000 	        29.000000 	        73.000000 	         2.000000 	         1.000000 	        20.000000 	         0.551433 	        20.000000 	         7.000000 	         9.000000 	         4.000000 	         1.000000 	         0.715417 	         0.000000 	         0.000000 	       905.000000 	        30.690938 	        73.945825 	     26031.564335 	       440.669668 	       442.882352 	       443.495500 	       444.002018 	       445.814815 	       446.587923 	         0.800000 	         2.200000 	         0.500000 	         1.800000 	  
        11.000000 	        59.000000 	        32.000000 	        75.000000 	         2.000000 	         1.000000 	        20.000000 	         0.412230 	        29.000000 	         3.000000 	         3.000000 	         1.000000 	         1.000000 	         0.979355 	         0.000000 	         0.000000 	       905.000000 	        29.691226 	        72.707675 	     26031.564335 	       447.800894 	       450.013574 	       450.480102 	       451.093256 	       453.199300 	       454.238983 	         1.200000 	         2.200000 	         0.600000 	         2.100000 	  
        11.000000 	        60.000000 	        28.000000 	        76.000000 	         2.000000 	         1.000000 	        20.000000 	         0.669448 	        11.000000 	         4.000000 	        17.000000 	         2.000000 	         1.000000 	         1.288918 	         0.000000 	         0.000000 	       905.000000 	        29.548928 	        73.926998 	     26031.564335 	       455.145384 	       461.156948 	       461.890054 	       462.503211 	       464.409317 	       465.755578 	         0.900000 	         6.000000 	         0.600000 	         1.900000 	  
        11.000000 	        61.000000 	        28.000000 	        77.000000 	         1.000000 	         1.000000 	        20.000000 	         1.028898 	         3.000000 	         5.000000 	        25.000000 	         4.000000 	         1.000000 	         1.437748 	         0.000000 	         0.000000 	       905.000000 	        28.169177 	        74.630360 	     26031.564335 	       466.768615 	       468.781352 	       469.874366 	       470.487518 	       472.700191 	       474.193080 	         1.000000 	         2.000000 	         0.600000 	         2.200000 	  
        11.000000 	        62.000000 	        23.000000 	        73.000000 	         2.000000 	         1.000000 	        20.000000 	         0.866337 	         7.000000 	         8.000000 	        16.000000 	         1.000000 	         1.000000 	         0.994912 	         1.000000 	         0.000000 	       912.000000 	        27.437701 	        75.692954 	     26031.564335 	       475.099483 	       476.912047 	       477.832016 	       478.245217 	       480.151321 	       481.204351 	         0.900000 	         1.800000 	         0.400000 	         1.900000 	  
        11.000000 	        63.000000 	        24.000000 	        66.000000 	         1.000000 	         1.000000 	        20.000000 	         0.924102 	         5.000000 	         1.000000 	        19.000000 	         5.000000 	         2.000000 	         0.812620 	         0.000000 	         0.000000 	       912.000000 	        25.361097 	        73.911406 	     26031.564335 	       482.217378 	       484.230118 	       485.216495 	       485.723002 	       487.829051 	       488.708792 	         1.000000 	         2.000000 	         0.500000 	         2.100000 	  
