C:\behvdata\clash\clashMEG	 June 18, 2014 09:44:18	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
        29.000000 	        24.000000 	        60.000000 	        26.000000 	         1.000000 	         2.000000 	        10.000000 	         0.901877 	         5.000000 	         9.000000 	        21.000000 	         7.000000 	         2.000000 	         1.468278 	         1.000000 	         1.000000 	       549.000000 	        61.238595 	        30.231690 	      3380.005666 	       207.820728 	       209.633554 	       210.593282 	       211.006495 	       213.219191 	       214.752087 	         1.000000 	         1.800000 	         0.400000 	         2.200000 	  
        29.000000 	        25.000000 	        65.000000 	        33.000000 	         1.000000 	         2.000000 	        10.000000 	         0.886000 	        10.000000 	         5.000000 	        23.000000 	         8.000000 	         2.000000 	         1.123733 	         1.000000 	         1.000000 	       572.000000 	        61.840741 	        32.337498 	      3380.005666 	       215.565198 	       217.577686 	       218.524347 	       219.030865 	       221.043625 	       222.229952 	         0.800000 	         2.000000 	         0.500000 	         2.000000 	  
        29.000000 	        26.000000 	        66.000000 	        32.000000 	         1.000000 	         1.000000 	        10.000000 	         1.024322 	        40.000000 	         1.000000 	        26.000000 	         6.000000 	         2.000000 	         1.304487 	         0.000000 	         1.000000 	       588.000000 	        62.158756 	        30.598092 	      3380.005666 	       223.043056 	       224.855874 	       225.935572 	       226.348785 	       228.454847 	       229.814460 	         0.800000 	         1.800000 	         0.400000 	         2.100000 	  
        29.000000 	        27.000000 	        51.000000 	        31.000000 	         2.000000 	         1.000000 	        20.000000 	         0.999334 	        20.000000 	         7.000000 	        31.000000 	         3.000000 	         1.000000 	         1.614387 	         0.000000 	         0.000000 	       588.000000 	        56.895719 	        33.089616 	      3380.005666 	       231.027451 	       233.240145 	       234.293182 	       234.799704 	       236.705830 	       238.385355 	         1.200000 	         2.200000 	         0.500000 	         1.900000 	  
        29.000000 	        28.000000 	        59.000000 	        33.000000 	         2.000000 	         1.000000 	        20.000000 	         1.957248 	        24.000000 	         9.000000 	        35.000000 	         4.000000 	         1.000000 	         1.433163 	         1.000000 	         0.000000 	       612.000000 	        55.184192 	        35.950556 	      3380.005666 	       239.598344 	       241.810951 	       243.823802 	       244.237017 	       246.343085 	       247.835982 	         1.200000 	         2.200000 	         0.400000 	         2.100000 	  
        29.000000 	        29.000000 	        55.000000 	        45.000000 	         1.000000 	         1.000000 	        20.000000 	         1.209385 	        22.000000 	         1.000000 	        33.000000 	         5.000000 	         2.000000 	         1.013421 	         0.000000 	         1.000000 	       645.000000 	        51.199517 	        37.602781 	      3380.005666 	       248.849031 	       251.061733 	       252.328037 	       252.741262 	       254.754014 	       255.833711 	         1.000000 	         2.200000 	         0.400000 	         2.000000 	  
        29.000000 	        30.000000 	        47.000000 	        44.000000 	         2.000000 	         1.000000 	        20.000000 	         2.376202 	        38.000000 	         9.000000 	         9.000000 	         6.000000 	         1.000000 	         1.089513 	         1.000000 	         0.000000 	       683.000000 	        47.104846 	        40.361660 	      3380.005666 	       256.740110 	       262.751738 	       265.191055 	       265.697558 	       267.910265 	       269.056609 	         0.900000 	         6.000000 	         0.500000 	         2.200000 	  
        29.000000 	        31.000000 	        40.000000 	        37.000000 	         2.000000 	         1.000000 	        20.000000 	         3.231918 	        24.000000 	         4.000000 	        16.000000 	         8.000000 	         2.000000 	         1.756253 	         1.000000 	         0.000000 	       683.000000 	        44.728132 	        41.715769 	      3380.005666 	       269.963011 	       271.775834 	       275.068219 	       275.574742 	       277.387565 	       279.200385 	         0.900000 	         1.800000 	         0.500000 	         1.800000 	  
        29.000000 	        32.000000 	        49.000000 	        45.000000 	         2.000000 	         1.000000 	        20.000000 	         1.181067 	        15.000000 	         9.000000 	        34.000000 	         2.000000 	         1.000000 	         1.681512 	         1.000000 	         0.000000 	       698.000000 	        40.696086 	        43.767123 	      3380.005666 	       280.213425 	       282.226182 	       283.465829 	       283.972347 	       286.078417 	       287.824584 	         1.000000 	         2.000000 	         0.500000 	         2.100000 	  
        29.000000 	        33.000000 	        39.000000 	        45.000000 	         2.000000 	         1.000000 	        20.000000 	         0.864141 	        16.000000 	         4.000000 	        23.000000 	         7.000000 	         2.000000 	         0.926061 	         0.000000 	         1.000000 	       721.000000 	        38.867612 	        44.956419 	      3380.005666 	       288.930931 	       290.743750 	       291.663490 	       292.076706 	       294.289412 	       295.275797 	         1.100000 	         1.800000 	         0.400000 	         2.200000 	  
