C:\behvdata\clash\clashMEG	 June 04, 2014 13:33:12	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
       19.000000 	         1.000000 	        50.000000 	        50.000000 	         1.000000 	         1.000000 	        15.000000 	         0.871173 	        40.000000 	         1.000000 	        10.000000 	         7.000000 	         1.000000 	         1.128400 	         0.000000 	         0.000000 	         0.000000 	        50.000000 	        50.000000 	     18348.210904 	         0.000000 	         2.212673 	         3.145735 	         3.758889 	         5.971575 	         7.157884 	         0.900000 	         2.200000 	         0.600000 	         2.200000 	  
        19.000000 	         2.000000 	        44.000000 	        51.000000 	         1.000000 	         1.000000 	        15.000000 	         0.647321 	        13.000000 	         2.000000 	        31.000000 	         6.000000 	         2.000000 	         0.882908 	         1.000000 	         1.000000 	        31.000000 	        47.288293 	        52.761557 	     18348.210904 	         8.064288 	        10.077032 	        10.783485 	        11.396638 	        13.609311 	        14.555706 	         0.900000 	         2.000000 	         0.600000 	         2.200000 	  
        19.000000 	         3.000000 	        47.000000 	        53.000000 	         2.000000 	         1.000000 	        15.000000 	         0.993260 	        28.000000 	         8.000000 	        19.000000 	         5.000000 	         1.000000 	         1.111302 	         1.000000 	         1.000000 	        59.000000 	        44.653019 	        53.826032 	     18348.210904 	        15.462098 	        17.674786 	        18.727804 	        19.234315 	        21.340368 	        22.513352 	         0.900000 	         2.200000 	         0.500000 	         2.100000 	  
        19.000000 	         4.000000 	        43.000000 	        60.000000 	         1.000000 	         1.000000 	        15.000000 	         0.921133 	        17.000000 	         5.000000 	        26.000000 	         1.000000 	         1.000000 	         1.118777 	         1.000000 	         0.000000 	        76.000000 	        42.293819 	        55.586967 	     18348.210904 	        23.526384 	        25.539128 	        26.525246 	        27.032013 	        29.244699 	        30.417683 	         1.000000 	         2.000000 	         0.500000 	         2.200000 	  
        19.000000 	         5.000000 	        39.000000 	        56.000000 	         1.000000 	         1.000000 	        15.000000 	         0.680738 	        16.000000 	         6.000000 	        23.000000 	         5.000000 	         2.000000 	         1.342510 	         0.000000 	         0.000000 	        76.000000 	        41.185459 	        57.868772 	     18348.210904 	        31.430724 	        33.443461 	        34.189899 	        34.603117 	        36.709163 	        38.108749 	         1.000000 	         2.000000 	         0.400000 	         2.100000 	  
        19.000000 	         6.000000 	        39.000000 	        59.000000 	         1.000000 	         1.000000 	        15.000000 	         0.845051 	        16.000000 	         9.000000 	        23.000000 	         1.000000 	         1.000000 	         1.240895 	         1.000000 	         0.000000 	        92.000000 	        39.619632 	        61.126589 	     18348.210904 	        39.121777 	        40.934574 	        41.840982 	        42.454129 	        44.266931 	        45.573206 	         1.000000 	         1.800000 	         0.600000 	         1.800000 	  
        19.000000 	         7.000000 	        36.000000 	        66.000000 	         1.000000 	         1.000000 	        15.000000 	         0.716655 	         7.000000 	         3.000000 	        29.000000 	         6.000000 	         2.000000 	         1.106727 	         0.000000 	         0.000000 	        92.000000 	        35.919129 	        64.379425 	     18348.210904 	        46.586239 	        48.798916 	        49.572025 	        50.078541 	        51.984653 	        53.157639 	         1.000000 	         2.200000 	         0.500000 	         1.900000 	  
        19.000000 	         8.000000 	        38.000000 	        62.000000 	         1.000000 	         1.000000 	        15.000000 	         0.591128 	        30.000000 	         4.000000 	         8.000000 	         7.000000 	         1.000000 	         1.041868 	         0.000000 	         1.000000 	        92.000000 	        32.862765 	        65.860609 	     18348.210904 	        54.064039 	        56.276708 	        56.929856 	        57.343064 	        59.249176 	        60.355505 	         0.900000 	         2.200000 	         0.400000 	         1.900000 	  
        19.000000 	         9.000000 	        24.000000 	        65.000000 	         1.000000 	         1.000000 	        15.000000 	         0.528580 	        17.000000 	         8.000000 	         7.000000 	         2.000000 	         1.000000 	         0.903649 	         1.000000 	         0.000000 	       109.000000 	        29.766183 	        67.362821 	     18348.210904 	        61.261755 	        63.074707 	        63.661203 	        64.074413 	        66.180457 	        67.140168 	         0.900000 	         1.800000 	         0.400000 	         2.100000 	  
        19.000000 	        10.000000 	        28.000000 	        67.000000 	         2.000000 	         1.000000 	        15.000000 	         0.879578 	         8.000000 	         5.000000 	        20.000000 	         3.000000 	         2.000000 	         1.707760 	         1.000000 	         0.000000 	       109.000000 	        29.523386 	        67.907042 	     18348.210904 	        68.046570 	        70.259252 	        71.192308 	        71.698832 	        73.711570 	        75.484375 	         0.900000 	         2.200000 	         0.500000 	         2.000000 	  
