C:\behvdata\clash\clashMEG	 May 21, 2014 13:30:40	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
        15.000000 	        34.000000 	        49.000000 	        35.000000 	         2.000000 	         1.000000 	        10.000000 	         0.604341 	        44.000000 	         9.000000 	         5.000000 	         2.000000 	         1.000000 	         0.634971 	         1.000000 	         1.000000 	       691.000000 	        50.712128 	        35.735780 	     18348.772467 	       262.376582 	       264.589406 	       265.255872 	       265.762397 	       267.775142 	       268.468274 	         0.800000 	         2.200000 	         0.500000 	         2.000000 	  
        15.000000 	        35.000000 	        51.000000 	        42.000000 	         1.000000 	         1.000000 	        10.000000 	         0.622859 	         5.000000 	         4.000000 	        46.000000 	         2.000000 	         2.000000 	         2.103461 	         0.000000 	         0.000000 	       691.000000 	        48.456711 	        39.297065 	     18348.772467 	       269.574614 	       271.387420 	       272.067217 	       272.573741 	       274.386546 	       276.545918 	         1.100000 	         1.800000 	         0.500000 	         1.800000 	  
        15.000000 	        36.000000 	        49.000000 	        39.000000 	         2.000000 	         1.000000 	        10.000000 	         0.621681 	        44.000000 	         1.000000 	         5.000000 	         7.000000 	         2.000000 	         1.439651 	         0.000000 	         1.000000 	       696.000000 	        45.294520 	        41.881971 	     18348.772467 	       277.758896 	       279.571705 	       280.251498 	       280.758011 	       282.970704 	       284.476925 	         1.200000 	         1.800000 	         0.500000 	         2.200000 	  
        15.000000 	        37.000000 	        43.000000 	        42.000000 	         2.000000 	         1.000000 	        10.000000 	         0.587158 	         4.000000 	         8.000000 	        39.000000 	         2.000000 	         2.000000 	         1.462900 	         1.000000 	         0.000000 	       696.000000 	        43.339619 	        46.398496 	     18348.772467 	       285.489963 	       287.702654 	       288.355795 	       288.968948 	       290.875065 	       292.394625 	         1.000000 	         2.200000 	         0.600000 	         1.900000 	  
        15.000000 	        38.000000 	        40.000000 	        50.000000 	         1.000000 	         1.000000 	        10.000000 	         0.693865 	        16.000000 	         7.000000 	        24.000000 	         5.000000 	         1.000000 	         0.960929 	         1.000000 	         0.000000 	       712.000000 	        42.895103 	        47.029607 	     18348.772467 	       293.607595 	       295.420399 	       296.180183 	       296.686694 	       298.592704 	       299.619174 	         1.200000 	         1.800000 	         0.500000 	         1.900000 	  
        15.000000 	        39.000000 	        40.000000 	        46.000000 	         2.000000 	         1.000000 	        10.000000 	         0.566961 	        28.000000 	         7.000000 	        12.000000 	         2.000000 	         1.000000 	         0.747017 	         1.000000 	         1.000000 	       740.000000 	        41.858543 	        48.175039 	     18348.772467 	       300.725517 	       302.538322 	       303.164808 	       303.777968 	       305.590767 	       306.403856 	         1.100000 	         1.800000 	         0.600000 	         1.800000 	  
        15.000000 	        40.000000 	        41.000000 	        56.000000 	         1.000000 	         1.000000 	        10.000000 	         0.571990 	         4.000000 	         3.000000 	        37.000000 	         9.000000 	         2.000000 	         0.615281 	         1.000000 	         1.000000 	       777.000000 	        40.291428 	        51.216882 	     18348.772467 	       307.616843 	       309.629581 	       310.256075 	       310.869231 	       312.682031 	       313.361835 	         1.200000 	         2.000000 	         0.600000 	         1.800000 	  
        15.000000 	        41.000000 	        33.000000 	        57.000000 	         1.000000 	         1.000000 	        10.000000 	         0.592555 	        20.000000 	         5.000000 	        13.000000 	         2.000000 	         1.000000 	         1.183266 	         0.000000 	         0.000000 	       777.000000 	        36.635919 	        53.845817 	     18348.772467 	       314.268229 	       316.480917 	       317.134062 	       317.640588 	       319.546693 	       320.786330 	         0.900000 	         2.200000 	         0.500000 	         1.900000 	  
        15.000000 	        42.000000 	        40.000000 	        62.000000 	         1.000000 	         1.000000 	        10.000000 	         0.816302 	        12.000000 	         3.000000 	        28.000000 	         5.000000 	         2.000000 	         0.665164 	         1.000000 	         0.000000 	       777.000000 	        35.742046 	        56.490843 	     18348.772467 	       321.692738 	       323.505536 	       324.385280 	       324.891796 	       327.104481 	       327.824279 	         0.900000 	         1.800000 	         0.500000 	         2.200000 	  
        15.000000 	        43.000000 	        37.000000 	        57.000000 	         2.000000 	         1.000000 	        10.000000 	         1.170396 	        26.000000 	         9.000000 	        11.000000 	         3.000000 	         1.000000 	         0.672647 	         1.000000 	         0.000000 	       803.000000 	        35.558931 	        55.975074 	     18348.772467 	       328.930619 	       331.143305 	       332.369612 	       332.876136 	       335.088819 	       335.821945 	         1.100000 	         2.200000 	         0.500000 	         2.200000 	  
        15.000000 	        44.000000 	        32.000000 	        55.000000 	         1.000000 	         2.000000 	        10.000000 	         3.569216 	        22.000000 	         3.000000 	        33.000000 	         7.000000 	         2.000000 	         0.944709 	         0.000000 	         0.000000 	       793.000000 	        34.445063 	        56.115761 	     18348.772467 	       337.034924 	       339.047665 	       342.673272 	       343.179790 	       345.392474 	       346.392190 	         1.200000 	         2.000000 	         0.500000 	         2.200000 	  
        15.000000 	        45.000000 	        31.000000 	        55.000000 	         1.000000 	         2.000000 	        15.000000 	         0.658367 	        22.000000 	         4.000000 	        33.000000 	         6.000000 	         2.000000 	         0.707150 	         0.000000 	         1.000000 	       826.000000 	        35.559306 	        53.452398 	     18348.772467 	       347.498528 	       349.711124 	       350.431013 	       350.937525 	       353.150216 	       353.923319 	         1.100000 	         2.200000 	         0.500000 	         2.200000 	  
        15.000000 	        46.000000 	        39.000000 	        54.000000 	         2.000000 	         2.000000 	        15.000000 	         0.804253 	        43.000000 	         2.000000 	        11.000000 	         8.000000 	         2.000000 	         1.428675 	         1.000000 	         0.000000 	       826.000000 	        39.784696 	        51.007863 	     18348.772467 	       355.136302 	       357.348993 	       358.215406 	       358.721914 	       360.628028 	       362.120923 	         1.200000 	         2.200000 	         0.500000 	         1.900000 	  
        15.000000 	        47.000000 	        44.000000 	        53.000000 	         1.000000 	         2.000000 	        15.000000 	         0.662525 	        16.000000 	         1.000000 	        37.000000 	         4.000000 	         2.000000 	         0.686691 	         0.000000 	         1.000000 	       863.000000 	        43.770009 	        48.935944 	     18348.772467 	       362.934020 	       364.746822 	       365.466616 	       365.972898 	       367.785933 	       368.532381 	         0.800000 	         1.800000 	         0.500000 	         1.800000 	  
        15.000000 	        48.000000 	        46.000000 	        52.000000 	         2.000000 	         2.000000 	        15.000000 	         0.667251 	        16.000000 	         3.000000 	        36.000000 	         7.000000 	         2.000000 	         0.603472 	         0.000000 	         0.000000 	       863.000000 	        46.006787 	        47.870009 	     18348.772467 	       369.345480 	       371.558171 	       372.291168 	       372.704506 	       374.917192 	       375.583656 	         0.800000 	         2.200000 	         0.400000 	         2.200000 	  
        15.000000 	        49.000000 	        49.000000 	        43.000000 	         2.000000 	         2.000000 	        15.000000 	         0.527728 	        26.000000 	         1.000000 	        17.000000 	         3.000000 	         2.000000 	         1.053674 	         0.000000 	         1.000000 	       880.000000 	        49.508876 	        47.087281 	     18348.772467 	       376.396761 	       378.409511 	       378.995998 	       379.502511 	       381.715201 	       382.834874 	         0.800000 	         2.000000 	         0.500000 	         2.200000 	  
        15.000000 	        50.000000 	        55.000000 	        52.000000 	         2.000000 	         2.000000 	        15.000000 	         0.564703 	         5.000000 	         2.000000 	        47.000000 	         5.000000 	         2.000000 	         1.202998 	         1.000000 	         0.000000 	       880.000000 	        50.215547 	        46.688359 	     18348.772467 	       384.047853 	       386.060601 	       386.687081 	       387.100305 	       389.206354 	       390.472656 	         1.200000 	         2.000000 	         0.400000 	         2.100000 	  
        15.000000 	        51.000000 	        47.000000 	        40.000000 	         1.000000 	         2.000000 	        15.000000 	         0.705089 	        16.000000 	         9.000000 	        24.000000 	         2.000000 	         1.000000 	         1.102738 	         1.000000 	         1.000000 	       896.000000 	        50.254711 	        44.481953 	     18348.772467 	       391.379060 	       393.191850 	       393.951628 	       394.364848 	       396.377530 	       397.537254 	         0.900000 	         1.800000 	         0.400000 	         2.000000 	  
        15.000000 	        52.000000 	        51.000000 	        49.000000 	         1.000000 	         2.000000 	        15.000000 	         0.558146 	        10.000000 	         2.000000 	        39.000000 	         3.000000 	         2.000000 	         0.951192 	         0.000000 	         0.000000 	       896.000000 	        52.189226 	        45.591827 	     18348.772467 	       398.750229 	       400.962921 	       401.576072 	       401.989292 	       404.201972 	       405.215007 	         1.200000 	         2.200000 	         0.400000 	         2.200000 	  
        15.000000 	        53.000000 	        52.000000 	        42.000000 	         1.000000 	         2.000000 	        15.000000 	         0.495308 	         8.000000 	         8.000000 	        34.000000 	         3.000000 	         2.000000 	         1.080693 	         1.000000 	         1.000000 	       930.000000 	        54.426675 	        44.182855 	     18348.772467 	       406.028103 	       407.840915 	       408.400745 	       408.813960 	       410.720071 	       411.866402 	         0.800000 	         1.800000 	         0.400000 	         1.900000 	  
        15.000000 	        54.000000 	        54.000000 	        46.000000 	         2.000000 	         2.000000 	        15.000000 	         0.559375 	        32.000000 	         4.000000 	        14.000000 	         8.000000 	         2.000000 	         1.560479 	         0.000000 	         1.000000 	       944.000000 	        55.271670 	        43.885794 	     18348.772467 	       412.772808 	       414.785546 	       415.398701 	       416.011857 	       418.224546 	       419.850739 	         0.900000 	         2.000000 	         0.600000 	         2.200000 	  
        15.000000 	        55.000000 	        62.000000 	        43.000000 	         2.000000 	         2.000000 	        15.000000 	         0.715786 	         9.000000 	         4.000000 	        34.000000 	         2.000000 	         2.000000 	         1.311857 	         1.000000 	         0.000000 	       944.000000 	        58.447330 	        41.688392 	     18348.772467 	       420.863777 	       422.876521 	       423.649596 	       424.156153 	       426.168885 	       427.541824 	         1.000000 	         2.000000 	         0.500000 	         2.000000 	  
        15.000000 	        56.000000 	        60.000000 	        33.000000 	         1.000000 	         2.000000 	        15.000000 	         0.651298 	         3.000000 	         8.000000 	        30.000000 	         5.000000 	         2.000000 	         1.074028 	         0.000000 	         0.000000 	       944.000000 	        60.522381 	        37.841502 	     18348.772467 	       428.448228 	       430.261033 	       430.967492 	       431.380699 	       433.486751 	       434.619761 	         0.900000 	         1.800000 	         0.400000 	         2.100000 	  
        15.000000 	        57.000000 	        68.000000 	        40.000000 	         2.000000 	         2.000000 	        15.000000 	         0.674756 	        16.000000 	         7.000000 	        24.000000 	         8.000000 	         2.000000 	         0.886697 	         0.000000 	         1.000000 	       968.000000 	        63.385740 	        36.879571 	     18348.772467 	       435.832733 	       438.045425 	       438.778547 	       439.391702 	       441.297800 	       442.244203 	         1.200000 	         2.200000 	         0.600000 	         1.900000 	  
        15.000000 	        58.000000 	        69.000000 	        38.000000 	         2.000000 	         1.000000 	        15.000000 	         0.938234 	         7.000000 	         8.000000 	        62.000000 	         9.000000 	         2.000000 	         1.082976 	         1.000000 	         1.000000 	      1015.000000 	        65.261373 	        35.072694 	     18348.772467 	       443.057290 	       445.269978 	       446.269684 	       446.682895 	       448.589011 	       449.735342 	         0.800000 	         2.200000 	         0.400000 	         1.900000 	  
        15.000000 	        59.000000 	        64.000000 	        32.000000 	         1.000000 	         1.000000 	        10.000000 	         0.718871 	        26.000000 	         4.000000 	        38.000000 	         9.000000 	         2.000000 	         0.738609 	         0.000000 	         0.000000 	      1015.000000 	        62.914657 	        36.453980 	     18348.772467 	       450.948317 	       452.960937 	       453.734172 	       454.240701 	       456.253446 	       457.053213 	         1.200000 	         2.000000 	         0.500000 	         2.000000 	  
        15.000000 	        60.000000 	        62.000000 	        39.000000 	         1.000000 	         1.000000 	        10.000000 	         0.540549 	        56.000000 	         8.000000 	         6.000000 	         9.000000 	         1.000000 	         1.059335 	         1.000000 	         1.000000 	      1071.000000 	        58.700561 	        40.459413 	     18348.772467 	       457.959615 	       463.971179 	       464.571010 	       464.984224 	       467.196912 	       468.316561 	         0.900000 	         6.000000 	         0.400000 	         2.200000 	  
        15.000000 	        61.000000 	        55.000000 	        45.000000 	         2.000000 	         1.000000 	        10.000000 	         0.537599 	         5.000000 	         1.000000 	        50.000000 	         9.000000 	         2.000000 	         0.607766 	         0.000000 	         1.000000 	      1121.000000 	        57.712501 	        44.097081 	     18348.772467 	       469.329619 	       471.542316 	       472.142132 	       472.755293 	       474.568102 	       475.234564 	         1.000000 	         2.200000 	         0.600000 	         1.800000 	  
        15.000000 	        62.000000 	        59.000000 	        43.000000 	         2.000000 	         1.000000 	        10.000000 	         0.491972 	         6.000000 	         8.000000 	        53.000000 	         5.000000 	         2.000000 	         0.642146 	         1.000000 	         0.000000 	      1121.000000 	        55.381751 	        47.428039 	     18348.772467 	       476.247599 	       478.260353 	       478.806858 	       479.420013 	       481.526067 	       482.232516 	         1.000000 	         2.000000 	         0.600000 	         2.100000 	  
        15.000000 	        63.000000 	        52.000000 	        43.000000 	         1.000000 	         1.000000 	        10.000000 	         0.598009 	        21.000000 	         5.000000 	        31.000000 	         9.000000 	         2.000000 	         0.934479 	         0.000000 	         0.000000 	      1121.000000 	        53.189876 	        48.928496 	     18348.772467 	       483.045367 	       485.258299 	       485.911449 	       486.324660 	       488.137468 	       489.137174 	         0.800000 	         2.200000 	         0.400000 	         1.800000 	  
