C:\behvdata\clash\clashMEG	 May 14, 2014 09:05:08	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
        12.000000 	       163.000000 	        57.000000 	        40.000000 	         1.000000 	         1.000000 	        10.000000 	         0.622769 	         6.000000 	         7.000000 	        51.000000 	         4.000000 	         2.000000 	         0.660791 	         1.000000 	         1.000000 	      3176.000000 	        55.717561 	        38.090344 	      3767.466917 	      1216.227199 	      1218.040007 	      1218.719804 	      1219.133018 	      1221.345703 	      1222.065479 	         1.000000 	         1.800000 	         0.400000 	         2.200000 	  
        12.000000 	       164.000000 	        55.000000 	        34.000000 	         2.000000 	         1.000000 	        10.000000 	         0.645630 	        49.000000 	         7.000000 	         6.000000 	         2.000000 	         1.000000 	         0.835978 	         1.000000 	         0.000000 	      3225.000000 	        54.182380 	        39.860376 	      3767.466917 	      1222.971880 	      1224.984611 	      1225.691079 	      1226.104280 	      1228.010391 	      1228.903463 	         0.900000 	         2.000000 	         0.400000 	         1.900000 	  
        12.000000 	       165.000000 	        51.000000 	        42.000000 	         1.000000 	         1.000000 	        10.000000 	         0.549249 	        10.000000 	         4.000000 	        41.000000 	         9.000000 	         2.000000 	         0.752747 	         0.000000 	         1.000000 	      3266.000000 	        54.013940 	        41.427927 	      3767.466917 	      1230.116436 	      1232.129174 	      1232.742320 	      1233.155541 	      1235.261572 	      1236.074672 	         1.200000 	         2.000000 	         0.400000 	         2.100000 	  
        12.000000 	       166.000000 	        47.000000 	        43.000000 	         1.000000 	         1.000000 	        10.000000 	         0.691688 	         5.000000 	         6.000000 	        42.000000 	         2.000000 	         1.000000 	         1.303155 	         1.000000 	         1.000000 	      3271.000000 	        52.208632 	        43.202557 	      3767.466917 	      1236.981078 	      1238.793863 	      1239.540315 	      1239.953528 	      1241.766325 	      1243.125927 	         0.900000 	         1.800000 	         0.400000 	         1.800000 	  
        12.000000 	       167.000000 	        49.000000 	        43.000000 	         1.000000 	         1.000000 	        10.000000 	         0.421897 	        34.000000 	         1.000000 	        15.000000 	         6.000000 	         2.000000 	         0.988308 	         0.000000 	         0.000000 	      3271.000000 	        49.607134 	        44.927761 	      3767.466917 	      1244.338899 	      1246.551582 	      1247.031437 	      1247.644584 	      1249.457378 	      1250.510398 	         1.200000 	         2.200000 	         0.600000 	         1.800000 	  
        12.000000 	       168.000000 	        50.000000 	        53.000000 	         1.000000 	         1.000000 	        10.000000 	         0.572909 	        40.000000 	         5.000000 	        10.000000 	         7.000000 	         1.000000 	         1.019598 	         1.000000 	         0.000000 	      3311.000000 	        50.076660 	        47.665260 	      3767.466917 	      1251.323498 	      1253.136296 	      1253.762529 	      1254.176003 	      1256.081951 	      1257.161779 	         0.800000 	         1.800000 	         0.400000 	         1.900000 	  
        12.000000 	       169.000000 	        44.000000 	        51.000000 	         2.000000 	         1.000000 	        10.000000 	         0.484649 	         4.000000 	         3.000000 	        40.000000 	         9.000000 	         2.000000 	         0.800862 	         0.000000 	         1.000000 	      3351.000000 	        47.184497 	        51.124641 	      3767.466917 	      1258.268111 	      1260.280844 	      1260.827145 	      1261.440509 	      1263.653183 	      1264.519353 	         1.100000 	         2.000000 	         0.600000 	         2.200000 	  
        12.000000 	       170.000000 	        50.000000 	        54.000000 	         1.000000 	         1.000000 	        10.000000 	         0.659603 	        45.000000 	         8.000000 	         5.000000 	         2.000000 	         1.000000 	         0.645288 	         1.000000 	         0.000000 	      3396.000000 	        46.339103 	        53.678514 	      3767.466917 	      1265.532632 	      1267.545371 	      1268.265158 	      1268.771674 	      1270.984349 	      1271.690817 	         1.000000 	         2.000000 	         0.500000 	         2.200000 	  
        12.000000 	       171.000000 	        38.000000 	        57.000000 	         2.000000 	         1.000000 	        10.000000 	         0.819836 	         4.000000 	         5.000000 	        34.000000 	         4.000000 	         2.000000 	         0.729405 	         1.000000 	         1.000000 	      3430.000000 	        41.816894 	        55.325112 	      3767.466917 	      1272.797157 	      1274.809823 	      1275.689626 	      1276.102837 	      1278.315517 	      1279.101950 	         1.100000 	         2.000000 	         0.400000 	         2.200000 	  
        12.000000 	       172.000000 	        40.000000 	        60.000000 	         1.000000 	         1.000000 	        10.000000 	         0.677490 	        24.000000 	         8.000000 	        16.000000 	         7.000000 	         1.000000 	         0.696979 	         1.000000 	         1.000000 	      3454.000000 	        39.611540 	        59.035509 	      3767.466917 	      1280.114994 	      1281.927791 	      1282.660907 	      1283.167415 	      1284.980216 	      1285.739993 	         1.000000 	         1.800000 	         0.500000 	         1.800000 	  
