C:\behvdata\clash\clashMEG	 August 06, 2014 09:15:23	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
        34.000000 	        11.000000 	        54.000000 	        51.000000 	         1.000000 	         1.000000 	        10.000000 	         2.033892 	         5.000000 	         8.000000 	        49.000000 	         5.000000 	         1.000000 	         2.342008 	         0.000000 	         1.000000 	       180.000000 	        50.475425 	        49.715839 	      2743.997350 	        91.639634 	        93.852312 	        95.945030 	        96.358244 	        98.464287 	       100.863586 	         1.100000 	         2.200000 	         0.400000 	         2.100000 	  
        34.000000 	        12.000000 	        45.000000 	        48.000000 	         1.000000 	         1.000000 	        10.000000 	         1.228990 	        13.000000 	         5.000000 	        32.000000 	         2.000000 	         1.000000 	         1.136642 	         1.000000 	         0.000000 	       193.000000 	        48.863798 	        50.574046 	      2743.997350 	       101.876623 	       104.089308 	       105.382244 	       105.995402 	       108.101447 	       109.301097 	         1.000000 	         2.200000 	         0.600000 	         2.100000 	  
        34.000000 	        13.000000 	        42.000000 	        58.000000 	         1.000000 	         1.000000 	        10.000000 	         1.065864 	         8.000000 	         9.000000 	        34.000000 	         6.000000 	         1.000000 	         1.562319 	         1.000000 	         1.000000 	       201.000000 	        46.199409 	        53.022174 	      2743.997350 	       110.407430 	       112.620118 	       113.739786 	       114.352936 	       116.259041 	       117.885231 	         1.100000 	         2.200000 	         0.600000 	         1.900000 	  
        34.000000 	        14.000000 	        45.000000 	        52.000000 	         1.000000 	         1.000000 	        10.000000 	         1.654446 	         4.000000 	         7.000000 	        41.000000 	         6.000000 	         2.000000 	         2.239719 	         0.000000 	         0.000000 	       201.000000 	        45.039869 	        53.988984 	      2743.997350 	       118.898268 	       120.711059 	       122.430549 	       122.937070 	       125.149747 	       127.455733 	         1.000000 	         1.800000 	         0.500000 	         2.200000 	  
        34.000000 	        15.000000 	        42.000000 	        58.000000 	         2.000000 	         1.000000 	        10.000000 	         1.100538 	        13.000000 	         9.000000 	        29.000000 	         1.000000 	         1.000000 	         1.314901 	         0.000000 	         0.000000 	       201.000000 	        43.480484 	        54.991040 	      2743.997350 	       128.468766 	       130.481517 	       131.641177 	       132.254302 	       134.467008 	       135.839937 	         1.000000 	         2.000000 	         0.600000 	         2.200000 	  
        34.000000 	        16.000000 	        43.000000 	        63.000000 	         1.000000 	         1.000000 	        10.000000 	         1.308298 	        17.000000 	         4.000000 	        26.000000 	         1.000000 	         1.000000 	         1.153951 	         0.000000 	         0.000000 	       201.000000 	        40.517541 	        56.410244 	      2743.997350 	       136.852971 	       138.865607 	       140.238634 	       140.745146 	       142.851201 	       144.064178 	         1.000000 	         2.000000 	         0.500000 	         2.100000 	  
        34.000000 	        17.000000 	        41.000000 	        57.000000 	         1.000000 	         1.000000 	        10.000000 	         1.899814 	        29.000000 	         5.000000 	        12.000000 	         7.000000 	         2.000000 	         1.266180 	         1.000000 	         0.000000 	       201.000000 	        38.360056 	        61.199854 	      2743.997350 	       144.877260 	       146.890008 	       148.849432 	       149.262643 	       151.475316 	       152.808263 	         0.800000 	         2.000000 	         0.400000 	         2.200000 	  
        34.000000 	        18.000000 	        33.000000 	        64.000000 	         1.000000 	         2.000000 	        10.000000 	         1.074862 	        13.000000 	         8.000000 	        51.000000 	         6.000000 	         1.000000 	         2.241816 	         0.000000 	         0.000000 	       191.000000 	        36.506697 	        63.513554 	      2743.997350 	       153.821287 	       155.634088 	       156.767092 	       157.273609 	       159.179726 	       161.485703 	         1.000000 	         1.800000 	         0.500000 	         1.900000 	  
        34.000000 	        19.000000 	        32.000000 	        63.000000 	         1.000000 	         2.000000 	        10.000000 	         1.718006 	        25.000000 	         2.000000 	        38.000000 	         1.000000 	         1.000000 	         1.678905 	         0.000000 	         0.000000 	       191.000000 	        37.893655 	        60.873126 	      2743.997350 	       162.498738 	       164.511458 	       166.284289 	       166.897430 	       168.910172 	       170.656321 	         1.000000 	         2.000000 	         0.600000 	         2.000000 	  
        34.000000 	        20.000000 	        47.000000 	        56.000000 	         1.000000 	         2.000000 	        10.000000 	         2.085448 	        11.000000 	         1.000000 	        45.000000 	         6.000000 	         2.000000 	         1.036480 	         0.000000 	         0.000000 	       191.000000 	        42.072982 	        57.224518 	      2743.997350 	       171.762664 	       173.775407 	       175.921226 	       176.427952 	       178.240754 	       179.333767 	         1.100000 	         2.000000 	         0.500000 	         1.800000 	  
        34.000000 	        21.000000 	        45.000000 	        52.000000 	         2.000000 	         2.000000 	        10.000000 	         1.888207 	         5.000000 	         9.000000 	        47.000000 	         2.000000 	         1.000000 	         2.414941 	         1.000000 	         0.000000 	       196.000000 	        42.858917 	        55.258729 	      2743.997350 	       180.440111 	       182.452852 	       184.398938 	       184.812159 	       186.918194 	       189.397469 	         1.100000 	         2.000000 	         0.400000 	         2.100000 	  
        34.000000 	        22.000000 	        39.000000 	        54.000000 	         2.000000 	         2.000000 	        10.000000 	         0.943844 	        22.000000 	         7.000000 	        32.000000 	         1.000000 	         1.000000 	         2.267767 	         0.000000 	         0.000000 	       196.000000 	        46.911576 	        52.753747 	      2743.997350 	       190.503812 	       192.316608 	       193.316304 	       193.822831 	       195.728933 	       198.061577 	         1.100000 	         1.800000 	         0.500000 	         1.900000 	  
        34.000000 	        23.000000 	        52.000000 	        54.000000 	         1.000000 	         2.000000 	        10.000000 	         1.240010 	         5.000000 	         4.000000 	        49.000000 	         5.000000 	         2.000000 	         0.859361 	         0.000000 	         0.000000 	       196.000000 	        46.447324 	        53.428991 	      2743.997350 	       198.967971 	       200.780773 	       202.087054 	       202.700213 	       204.912884 	       205.832626 	         0.900000 	         1.800000 	         0.600000 	         2.200000 	  
        34.000000 	        24.000000 	        51.000000 	        57.000000 	         1.000000 	         2.000000 	        10.000000 	         2.378350 	        17.000000 	         1.000000 	        40.000000 	         2.000000 	         2.000000 	         0.956098 	         0.000000 	         0.000000 	       196.000000 	        49.864351 	        51.717014 	      2743.997350 	       207.045595 	       209.258272 	       211.697558 	       212.204080 	       214.016836 	       215.029899 	         1.200000 	         2.200000 	         0.500000 	         1.800000 	  
        34.000000 	        25.000000 	        57.000000 	        48.000000 	         1.000000 	         2.000000 	        10.000000 	         3.148364 	        14.000000 	         3.000000 	        34.000000 	         1.000000 	         1.000000 	         1.302023 	         1.000000 	         1.000000 	       210.000000 	        52.729543 	        49.327690 	      2743.997350 	       215.843000 	       217.655799 	       220.868183 	       221.481333 	       223.694014 	       225.053613 	         0.800000 	         1.800000 	         0.600000 	         2.200000 	  
        34.000000 	        26.000000 	        55.000000 	        51.000000 	         2.000000 	         2.000000 	        10.000000 	         1.255155 	        41.000000 	         2.000000 	        10.000000 	         9.000000 	         2.000000 	         1.293825 	         0.000000 	         1.000000 	       220.000000 	        53.173126 	        49.414003 	      2743.997350 	       226.159955 	       227.972758 	       229.292370 	       229.905517 	       231.718312 	       233.077917 	         1.100000 	         1.800000 	         0.600000 	         1.800000 	  
        34.000000 	        27.000000 	        53.000000 	        51.000000 	         1.000000 	         2.000000 	        10.000000 	         2.348721 	        15.000000 	         1.000000 	        36.000000 	         8.000000 	         2.000000 	         1.397911 	         0.000000 	         0.000000 	       220.000000 	        55.116185 	        50.401344 	      2743.997350 	       233.891002 	       235.903751 	       238.316378 	       238.729576 	       240.942271 	       242.395168 	         0.800000 	         2.000000 	         0.400000 	         2.200000 	  
        34.000000 	        28.000000 	        60.000000 	        44.000000 	         2.000000 	         2.000000 	        10.000000 	         1.127099 	         9.000000 	         4.000000 	        35.000000 	         5.000000 	         2.000000 	         3.306367 	         1.000000 	         0.000000 	       220.000000 	        57.126182 	        48.685337 	      2743.997350 	       243.208255 	       245.220997 	       246.407320 	       246.820533 	       249.033216 	       252.405551 	         0.800000 	         2.000000 	         0.400000 	         2.200000 	  
        34.000000 	        29.000000 	        55.000000 	        41.000000 	         2.000000 	         2.000000 	        10.000000 	         2.156293 	         8.000000 	         6.000000 	        33.000000 	         4.000000 	         1.000000 	         1.385137 	         1.000000 	         0.000000 	       228.000000 	        55.931435 	        46.858166 	      2743.997350 	       253.418586 	       255.631259 	       257.843958 	       258.257151 	       260.363199 	       261.802769 	         1.000000 	         2.200000 	         0.400000 	         2.100000 	  
        34.000000 	        30.000000 	        59.000000 	        49.000000 	         1.000000 	         2.000000 	        10.000000 	         2.106940 	        29.000000 	         5.000000 	        20.000000 	         8.000000 	         2.000000 	         1.388064 	         1.000000 	         0.000000 	       228.000000 	        57.561849 	        47.276590 	      2743.997350 	       262.909111 	       268.920683 	       271.093367 	       271.706533 	       273.719267 	       275.172165 	         1.100000 	         6.000000 	         0.600000 	         2.000000 	  
        34.000000 	        31.000000 	        56.000000 	        48.000000 	         1.000000 	         2.000000 	        10.000000 	         2.720656 	        14.000000 	         9.000000 	        34.000000 	         2.000000 	         1.000000 	         1.189039 	         1.000000 	         1.000000 	       242.000000 	        57.356048 	        44.269650 	      2743.997350 	       276.278510 	       278.491189 	       281.277030 	       281.890177 	       283.702980 	       284.955947 	         1.100000 	         2.200000 	         0.600000 	         1.800000 	  
        34.000000 	        32.000000 	        61.000000 	        40.000000 	         1.000000 	         1.000000 	        10.000000 	         1.997623 	        55.000000 	         9.000000 	         6.000000 	         2.000000 	         1.000000 	         1.730213 	         1.000000 	         0.000000 	       287.000000 	        58.106146 	        43.406536 	      2743.997350 	       286.168921 	       288.381596 	       290.434175 	       290.940846 	       293.153533 	       294.939664 	         1.200000 	         2.200000 	         0.500000 	         2.200000 	  
        34.000000 	        33.000000 	        57.000000 	        47.000000 	         1.000000 	         1.000000 	        20.000000 	         0.952335 	         6.000000 	         2.000000 	        51.000000 	         3.000000 	         2.000000 	         1.212549 	         1.000000 	         0.000000 	       287.000000 	        55.355622 	        46.249859 	      2743.997350 	       296.046006 	       298.058755 	       299.071532 	       299.578288 	       301.591044 	       302.870658 	         1.100000 	         2.000000 	         0.500000 	         2.000000 	  
        34.000000 	        34.000000 	        55.000000 	        52.000000 	         2.000000 	         1.000000 	        20.000000 	         0.842645 	         5.000000 	         8.000000 	        50.000000 	         4.000000 	         1.000000 	         1.361348 	         0.000000 	         0.000000 	       287.000000 	        53.494738 	        49.212009 	      2743.997350 	       303.883702 	       306.096380 	       307.002774 	       307.615926 	       309.721974 	       311.148217 	         1.000000 	         2.200000 	         0.600000 	         2.100000 	  
        34.000000 	        35.000000 	        53.000000 	        53.000000 	         1.000000 	         1.000000 	        20.000000 	         0.700890 	        37.000000 	         1.000000 	        16.000000 	         3.000000 	         2.000000 	         1.395671 	         0.000000 	         1.000000 	       303.000000 	        51.378577 	        50.118949 	      2743.997350 	       312.361203 	       314.373937 	       315.133720 	       315.746865 	       317.959541 	       319.412452 	         1.200000 	         2.000000 	         0.600000 	         2.200000 	  
        34.000000 	        36.000000 	        53.000000 	        51.000000 	         1.000000 	         1.000000 	        20.000000 	         2.567217 	         5.000000 	         1.000000 	        48.000000 	         3.000000 	         2.000000 	         1.430668 	         0.000000 	         0.000000 	       303.000000 	        50.615860 	        51.551602 	      2743.997350 	       320.318857 	       322.531535 	       325.157416 	       325.570629 	       327.676679 	       329.169574 	         0.900000 	         2.200000 	         0.400000 	         2.100000 	  
        34.000000 	        37.000000 	        50.000000 	        45.000000 	         2.000000 	         1.000000 	        20.000000 	         1.194691 	         5.000000 	         4.000000 	        45.000000 	         5.000000 	         2.000000 	         0.995317 	         1.000000 	         1.000000 	       348.000000 	        49.238074 	        51.527043 	      2743.997350 	       330.275908 	       332.488598 	       333.741559 	       334.154771 	       336.167513 	       337.220527 	         1.100000 	         2.200000 	         0.400000 	         2.000000 	  
        34.000000 	        38.000000 	        48.000000 	        54.000000 	         1.000000 	         1.000000 	        20.000000 	         0.934899 	        38.000000 	         1.000000 	        10.000000 	         2.000000 	         2.000000 	         1.637964 	         0.000000 	         0.000000 	       348.000000 	        48.052402 	        54.794600 	      2743.997350 	       338.126934 	       340.339615 	       341.339315 	       341.752543 	       343.565327 	       345.258154 	         0.900000 	         2.200000 	         0.400000 	         1.800000 	  
        34.000000 	        39.000000 	        46.000000 	        59.000000 	         1.000000 	         1.000000 	        20.000000 	         1.481205 	         5.000000 	         9.000000 	        41.000000 	         1.000000 	         1.000000 	         1.482882 	         1.000000 	         1.000000 	       353.000000 	        46.069236 	        58.350193 	      2743.997350 	       346.364501 	       348.177296 	       349.723510 	       350.230032 	       352.136130 	       353.682340 	         1.100000 	         1.800000 	         0.500000 	         1.900000 	  
        34.000000 	        40.000000 	        43.000000 	        62.000000 	         2.000000 	         1.000000 	        20.000000 	         1.856903 	        17.000000 	         7.000000 	        26.000000 	         6.000000 	         1.000000 	         2.236933 	         0.000000 	         0.000000 	       353.000000 	        44.187729 	        60.501751 	      2743.997350 	       354.588738 	       356.401541 	       358.320979 	       358.827240 	       360.733604 	       363.026251 	         0.900000 	         1.800000 	         0.500000 	         1.900000 	  
        34.000000 	        41.000000 	        45.000000 	        67.000000 	         2.000000 	         1.000000 	        20.000000 	         1.537643 	        36.000000 	         1.000000 	         9.000000 	         3.000000 	         2.000000 	         1.234409 	         0.000000 	         0.000000 	       353.000000 	        41.917571 	        63.566365 	      2743.997350 	       364.132590 	       365.945390 	       367.544919 	       367.958136 	       370.064175 	       371.357128 	         1.100000 	         1.800000 	         0.400000 	         2.100000 	  
        34.000000 	        42.000000 	        37.000000 	        67.000000 	         1.000000 	         1.000000 	        20.000000 	         0.654582 	        26.000000 	         1.000000 	        11.000000 	         2.000000 	         2.000000 	         1.220089 	         0.000000 	         1.000000 	       364.000000 	        39.752349 	        64.735265 	      2743.997350 	       372.263527 	       374.276265 	       374.996051 	       375.409266 	       377.621941 	       378.901575 	         0.900000 	         2.000000 	         0.400000 	         2.200000 	  
        34.000000 	        43.000000 	        50.000000 	        76.000000 	         1.000000 	         1.000000 	        20.000000 	         1.218806 	        45.000000 	         1.000000 	         5.000000 	         5.000000 	         2.000000 	         1.127015 	         0.000000 	         1.000000 	       369.000000 	        38.519226 	        67.617796 	      2743.997350 	       379.914605 	       381.927350 	       383.206968 	       383.713490 	       385.619591 	       386.805906 	         1.000000 	         2.000000 	         0.500000 	         1.900000 	  
        34.000000 	        44.000000 	        35.000000 	        75.000000 	         1.000000 	         2.000000 	        20.000000 	         0.954743 	        67.000000 	         2.000000 	         8.000000 	         8.000000 	         2.000000 	         1.747528 	         0.000000 	         1.000000 	       357.000000 	        37.076525 	        70.656374 	      2743.997350 	       388.018887 	       390.231555 	       391.244596 	       391.857548 	       394.070424 	       395.883223 	         1.200000 	         2.200000 	         0.600000 	         2.200000 	  
        34.000000 	        45.000000 	        40.000000 	        68.000000 	         2.000000 	         2.000000 	        10.000000 	         1.135499 	        54.000000 	         3.000000 	        14.000000 	         4.000000 	         2.000000 	         1.352915 	         0.000000 	         0.000000 	       357.000000 	        38.248868 	        67.331989 	      2743.997350 	       396.789622 	       398.602428 	       399.802087 	       400.414975 	       402.521018 	       403.934188 	         0.900000 	         1.800000 	         0.600000 	         2.100000 	  
        34.000000 	        46.000000 	        48.000000 	        68.000000 	         2.000000 	         2.000000 	        10.000000 	         0.860683 	        27.000000 	         8.000000 	        41.000000 	         5.000000 	         1.000000 	         1.981160 	         0.000000 	         0.000000 	       357.000000 	        41.379081 	        64.048933 	      2743.997350 	       404.840586 	       406.653388 	       407.573115 	       407.986324 	       409.892422 	       411.931831 	         0.900000 	         1.800000 	         0.400000 	         1.900000 	  
        34.000000 	        47.000000 	        43.000000 	        67.000000 	         2.000000 	         2.000000 	        10.000000 	         1.172323 	         7.000000 	         1.000000 	        60.000000 	         8.000000 	         2.000000 	         1.256270 	         0.000000 	         0.000000 	       357.000000 	        44.657264 	        59.561612 	      2743.997350 	       412.944861 	       414.957600 	       416.183662 	       416.597113 	       418.809724 	       420.129409 	         1.000000 	         2.000000 	         0.400000 	         2.200000 	  
        34.000000 	        48.000000 	        56.000000 	        57.000000 	         2.000000 	         2.000000 	        10.000000 	         0.686335 	        46.000000 	         1.000000 	        11.000000 	         5.000000 	         2.000000 	         1.181416 	         0.000000 	         0.000000 	       357.000000 	        48.598145 	        57.128051 	      2743.997350 	       420.942498 	       422.755301 	       423.501750 	       423.914960 	       425.821058 	       427.060696 	         0.800000 	         1.800000 	         0.400000 	         1.900000 	  
        34.000000 	        49.000000 	        52.000000 	        62.000000 	         2.000000 	         2.000000 	        10.000000 	         1.619431 	        50.000000 	         9.000000 	        12.000000 	         8.000000 	         1.000000 	         1.252319 	         1.000000 	         1.000000 	       407.000000 	        51.250420 	        57.237866 	      2743.997350 	       428.073734 	       430.086472 	       431.765976 	       432.272491 	       434.485170 	       435.791455 	         1.000000 	         2.000000 	         0.500000 	         2.200000 	  
        34.000000 	        50.000000 	        55.000000 	        55.000000 	         1.000000 	         2.000000 	        10.000000 	         1.376339 	        16.000000 	         8.000000 	        39.000000 	         2.000000 	         1.000000 	         1.153303 	         1.000000 	         1.000000 	       423.000000 	        53.916916 	        53.968081 	      2743.997350 	       436.804485 	       438.617284 	       440.056859 	       440.563384 	       442.376185 	       443.589152 	         1.000000 	         1.800000 	         0.500000 	         1.800000 	  
        34.000000 	        51.000000 	        53.000000 	        54.000000 	         1.000000 	         2.000000 	        10.000000 	         0.629510 	        11.000000 	         2.000000 	        43.000000 	         4.000000 	         2.000000 	         1.432761 	         0.000000 	         0.000000 	       423.000000 	        57.192420 	        51.948482 	      2743.997350 	       444.695500 	       446.708237 	       447.401361 	       447.814583 	       449.920625 	       451.413517 	         1.100000 	         2.000000 	         0.400000 	         2.100000 	  
        34.000000 	        52.000000 	        59.000000 	        54.000000 	         2.000000 	         2.000000 	        10.000000 	         1.322401 	        49.000000 	         3.000000 	         5.000000 	         2.000000 	         1.000000 	         1.216560 	         1.000000 	         0.000000 	       472.000000 	        61.091377 	        50.732845 	      2743.997350 	       452.626491 	       454.839173 	       456.225424 	       456.838579 	       458.744690 	       460.024303 	         1.200000 	         2.200000 	         0.600000 	         1.900000 	  
        34.000000 	        53.000000 	        64.000000 	        52.000000 	         1.000000 	         2.000000 	        10.000000 	         0.751513 	        16.000000 	         1.000000 	        36.000000 	         8.000000 	         2.000000 	         1.071776 	         0.000000 	         1.000000 	       508.000000 	        63.892712 	        49.544221 	      2743.997350 	       460.837399 	       462.850142 	       463.663236 	       464.276388 	       466.489065 	       467.622066 	         0.800000 	         2.000000 	         0.600000 	         2.200000 	  
        34.000000 	        54.000000 	        63.000000 	        48.000000 	         2.000000 	         2.000000 	        10.000000 	         1.449528 	        19.000000 	         6.000000 	        29.000000 	         2.000000 	         1.000000 	         0.997050 	         0.000000 	         1.000000 	       508.000000 	        65.823228 	        45.403626 	      2743.997350 	       468.635103 	       470.847781 	       472.354003 	       472.967055 	       475.179830 	       476.232854 	         1.000000 	         2.200000 	         0.600000 	         2.200000 	  
        34.000000 	        55.000000 	        70.000000 	        45.000000 	         1.000000 	         2.000000 	        10.000000 	         0.670547 	        14.000000 	         9.000000 	        31.000000 	         6.000000 	         1.000000 	         1.916552 	         1.000000 	         0.000000 	       522.000000 	        68.209456 	        42.958587 	      2743.997350 	       477.445834 	       479.458573 	       480.191692 	       480.698210 	       482.604309 	       484.577062 	         1.200000 	         2.000000 	         0.500000 	         1.900000 	  
        34.000000 	        56.000000 	        68.000000 	        33.000000 	         1.000000 	         2.000000 	        10.000000 	         1.431053 	         7.000000 	         1.000000 	        26.000000 	         7.000000 	         2.000000 	         1.993708 	         0.000000 	         0.000000 	       522.000000 	        68.583248 	        40.301218 	      2743.997350 	       485.390158 	       487.202961 	       488.695847 	       489.109066 	       491.015166 	       493.067889 	         0.800000 	         1.800000 	         0.400000 	         1.900000 	  
        34.000000 	        57.000000 	        67.000000 	        41.000000 	         1.000000 	         1.000000 	        10.000000 	         0.923221 	        60.000000 	         8.000000 	         7.000000 	         3.000000 	         1.000000 	         0.967212 	         1.000000 	         0.000000 	       572.000000 	        69.284871 	        38.720090 	      2743.997350 	       494.080923 	       496.293604 	       497.279982 	       497.893132 	       499.705936 	       500.732301 	         1.000000 	         2.200000 	         0.600000 	         1.800000 	  
        34.000000 	        58.000000 	        67.000000 	        48.000000 	         2.000000 	         1.000000 	        15.000000 	         0.869088 	         7.000000 	         6.000000 	        60.000000 	         7.000000 	         2.000000 	         1.398447 	         0.000000 	         0.000000 	       572.000000 	        67.078864 	        40.761447 	      2743.997350 	       501.838396 	       504.051326 	       504.984375 	       505.597525 	       507.810211 	       509.263114 	         1.100000 	         2.200000 	         0.600000 	         2.200000 	  
        34.000000 	        59.000000 	        68.000000 	        40.000000 	         1.000000 	         1.000000 	        15.000000 	         1.282389 	         7.000000 	         6.000000 	        61.000000 	         3.000000 	         1.000000 	         1.894362 	         1.000000 	         1.000000 	       579.000000 	        64.249897 	        42.633101 	      2743.997350 	       510.169511 	       511.982314 	       513.328589 	       513.941737 	       516.154421 	       518.113837 	         0.900000 	         1.800000 	         0.600000 	         2.200000 	  
        34.000000 	        60.000000 	        60.000000 	        45.000000 	         1.000000 	         1.000000 	        15.000000 	         1.168735 	        24.000000 	         7.000000 	        36.000000 	         6.000000 	         1.000000 	         1.484623 	         0.000000 	         1.000000 	       579.000000 	        63.222500 	        43.853448 	      2743.997350 	       519.020242 	       525.031794 	       526.258104 	       526.671322 	       528.684056 	       530.230263 	         0.900000 	         6.000000 	         0.400000 	         2.000000 	  
        34.000000 	        61.000000 	        57.000000 	        46.000000 	         1.000000 	         1.000000 	        15.000000 	         1.488033 	        46.000000 	         2.000000 	        11.000000 	         6.000000 	         2.000000 	         1.161061 	         1.000000 	         0.000000 	       579.000000 	        59.910198 	        47.051393 	      2743.997350 	       531.443245 	       533.256033 	       534.802245 	       535.308764 	       537.214873 	       538.441183 	         1.200000 	         1.800000 	         0.500000 	         1.900000 	  
        34.000000 	        62.000000 	        63.000000 	        47.000000 	         2.000000 	         1.000000 	        15.000000 	         0.631502 	        19.000000 	         4.000000 	        44.000000 	         3.000000 	         1.000000 	         1.125745 	         0.000000 	         0.000000 	       579.000000 	        59.784927 	        47.696980 	      2743.997350 	       539.347579 	       541.160372 	       541.853500 	       542.360017 	       544.466069 	       545.652203 	         0.900000 	         1.800000 	         0.500000 	         2.100000 	  
        34.000000 	        63.000000 	        59.000000 	        47.000000 	         1.000000 	         1.000000 	        15.000000 	         2.426024 	        12.000000 	         3.000000 	        47.000000 	         5.000000 	         2.000000 	         0.846291 	         1.000000 	         1.000000 	       626.000000 	        57.994691 	        49.513335 	      2743.997350 	       546.865355 	       549.078035 	       551.570636 	       552.077158 	       554.289829 	       555.196233 	         1.200000 	         2.200000 	         0.500000 	         2.200000 	  
