C:\behvdata\clash\clashMEG	 May 14, 2014 11:16:05	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
       10.000000 	         1.000000 	        50.000000 	        50.000000 	         2.000000 	         1.000000 	         5.000000 	         1.932255 	        10.000000 	         3.000000 	        40.000000 	         4.000000 	         2.000000 	         1.475454 	         0.000000 	         0.000000 	         0.000000 	        50.000000 	        50.000000 	     11304.452707 	         0.000000 	         2.012732 	         3.998820 	         4.412027 	         6.318131 	         7.851007 	         1.000000 	         2.000000 	         0.400000 	         1.900000 	  
        10.000000 	         2.000000 	        56.000000 	        53.000000 	         2.000000 	         1.000000 	         5.000000 	         1.483993 	        39.000000 	         1.000000 	        17.000000 	         7.000000 	         2.000000 	         1.845730 	         0.000000 	         1.000000 	        17.000000 	        49.841628 	        51.370097 	     11304.452707 	         8.664103 	        10.876776 	        12.422994 	        12.929508 	        14.835615 	        16.741727 	         0.800000 	         2.200000 	         0.500000 	         1.900000 	  
        10.000000 	         3.000000 	        43.000000 	        55.000000 	         1.000000 	         1.000000 	         5.000000 	         1.609289 	        34.000000 	         3.000000 	         9.000000 	         6.000000 	         1.000000 	         3.581072 	         1.000000 	         1.000000 	        51.000000 	        46.968729 	        55.759525 	     11304.452707 	        17.554810 	        19.367605 	        21.033778 	        21.446986 	        23.259792 	        26.898713 	         0.800000 	         1.800000 	         0.400000 	         1.800000 	  
        10.000000 	         4.000000 	        34.000000 	        56.000000 	         2.000000 	         2.000000 	         5.000000 	         1.460212 	        17.000000 	         8.000000 	        39.000000 	         3.000000 	         2.000000 	         2.610922 	         1.000000 	         0.000000 	        46.000000 	        42.771106 	        57.798627 	     11304.452707 	        27.911739 	        29.724541 	        31.244099 	        31.657301 	        33.670048 	        36.335926 	         1.000000 	         1.800000 	         0.400000 	         2.000000 	  
        10.000000 	         5.000000 	        44.000000 	        54.000000 	         2.000000 	         2.000000 	         5.000000 	         1.081842 	        11.000000 	         3.000000 	        43.000000 	         9.000000 	         2.000000 	         1.520476 	         0.000000 	         1.000000 	        89.000000 	        43.568458 	        53.892122 	     11304.452707 	        37.242314 	        39.055115 	        40.201452 	        40.707964 	        42.520764 	        44.106962 	         0.900000 	         1.800000 	         0.500000 	         1.800000 	  
        10.000000 	         6.000000 	        43.000000 	        49.000000 	         1.000000 	         2.000000 	         5.000000 	         1.014435 	         5.000000 	         3.000000 	        44.000000 	         1.000000 	         2.000000 	         2.164505 	         0.000000 	         0.000000 	        89.000000 	        42.880150 	        53.153654 	     11304.452707 	        45.213302 	        47.225923 	        48.305719 	        48.718925 	        50.531719 	        52.757737 	         1.100000 	         2.000000 	         0.400000 	         1.800000 	  
        10.000000 	         7.000000 	        46.000000 	        55.000000 	         1.000000 	         2.000000 	         5.000000 	         0.824592 	         5.000000 	         5.000000 	        50.000000 	         4.000000 	         2.000000 	         1.295446 	         0.000000 	         0.000000 	        89.000000 	        43.887015 	        51.133169 	     11304.452707 	        53.770769 	        55.583567 	        56.463307 	        57.076456 	        59.289135 	        60.648743 	         1.000000 	         1.800000 	         0.600000 	         2.200000 	  
        10.000000 	         8.000000 	        45.000000 	        47.000000 	         2.000000 	         2.000000 	         5.000000 	         1.038234 	        33.000000 	         2.000000 	        14.000000 	         7.000000 	         2.000000 	         1.817592 	         1.000000 	         1.000000 	       103.000000 	        43.268271 	        48.326047 	     11304.452707 	        61.861701 	        63.874449 	        64.967452 	        65.580603 	        67.686648 	        69.565882 	         1.200000 	         2.000000 	         0.600000 	         2.100000 	  
        10.000000 	         9.000000 	        44.000000 	        46.000000 	         2.000000 	         2.000000 	         5.000000 	         0.882823 	        18.000000 	         7.000000 	        28.000000 	         6.000000 	         2.000000 	         1.897508 	         0.000000 	         1.000000 	       131.000000 	        43.999518 	        46.519295 	     11304.452707 	        70.472498 	        72.485237 	        73.431625 	        73.938140 	        75.950879 	        77.910303 	         0.900000 	         2.000000 	         0.500000 	         2.000000 	  
        10.000000 	        10.000000 	        45.000000 	        44.000000 	         2.000000 	         2.000000 	         5.000000 	         0.896135 	        13.000000 	         9.000000 	        31.000000 	         3.000000 	         1.000000 	         2.062182 	         0.000000 	         0.000000 	       131.000000 	        46.507215 	        43.605602 	     11304.452707 	        78.923325 	        81.136010 	        82.095722 	        82.708883 	        84.921562 	        87.040931 	         1.000000 	         2.200000 	         0.600000 	         2.200000 	  
