C:\behvdata\clash\clashMEG	 August 06, 2014 12:54:03	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
        35.000000 	        16.000000 	        63.000000 	        46.000000 	         1.000000 	         1.000000 	        10.000000 	         0.969294 	         6.000000 	         9.000000 	        57.000000 	         4.000000 	         2.000000 	         2.064455 	         0.000000 	         0.000000 	       169.000000 	        58.492302 	        40.379090 	     16001.578459 	       130.948022 	       133.160698 	       134.187060 	       134.800213 	       136.906270 	       139.025638 	         1.100000 	         2.200000 	         0.600000 	         2.100000 	  
        35.000000 	        17.000000 	        56.000000 	        39.000000 	         1.000000 	         1.000000 	        10.000000 	         1.438949 	        11.000000 	         4.000000 	        45.000000 	         3.000000 	         2.000000 	         2.351589 	         1.000000 	         1.000000 	       214.000000 	        53.742031 	        42.848548 	     16001.578459 	       140.238604 	       142.451296 	       143.944185 	       144.357393 	       146.370136 	       148.782759 	         1.200000 	         2.200000 	         0.400000 	         2.000000 	  
        35.000000 	        18.000000 	        55.000000 	        41.000000 	         2.000000 	         1.000000 	        10.000000 	         1.881920 	        49.000000 	         9.000000 	         6.000000 	         1.000000 	         1.000000 	         1.090854 	         1.000000 	         0.000000 	       263.000000 	        54.743109 	        45.386703 	     16001.578459 	       149.595851 	       151.608587 	       153.554682 	       154.061205 	       156.167240 	       157.313560 	         0.800000 	         2.000000 	         0.500000 	         2.100000 	  
        35.000000 	        19.000000 	        50.000000 	        47.000000 	         1.000000 	         1.000000 	        10.000000 	         1.446783 	        45.000000 	         2.000000 	         5.000000 	         9.000000 	         1.000000 	         1.701123 	         0.000000 	         1.000000 	       263.000000 	        51.148479 	        46.465177 	     16001.578459 	       158.526552 	       160.339349 	       161.845571 	       162.352084 	       164.164888 	       165.924362 	         1.200000 	         1.800000 	         0.500000 	         1.800000 	  
        35.000000 	        20.000000 	        51.000000 	        48.000000 	         2.000000 	         1.000000 	        10.000000 	         0.958581 	         5.000000 	         1.000000 	        46.000000 	         6.000000 	         2.000000 	         2.185959 	         0.000000 	         1.000000 	       309.000000 	        48.570178 	        48.449266 	     16001.578459 	       166.830764 	       168.643557 	       169.656349 	       170.269744 	       172.175853 	       174.428527 	         0.900000 	         1.800000 	         0.600000 	         1.900000 	  
        35.000000 	        21.000000 	        50.000000 	        48.000000 	         1.000000 	         1.000000 	        10.000000 	         3.060148 	         5.000000 	         9.000000 	        45.000000 	         2.000000 	         2.000000 	         1.971420 	         1.000000 	         1.000000 	       354.000000 	        46.246663 	        49.204107 	     16001.578459 	       175.441553 	       198.821328 	       201.940409 	       202.553556 	       204.766237 	       206.792297 	         1.000000 	         1.800000 	         0.600000 	         2.200000 	  
        35.000000 	        22.000000 	        39.000000 	        51.000000 	         2.000000 	         1.000000 	        10.000000 	         1.809726 	         4.000000 	         1.000000 	        35.000000 	         8.000000 	         2.000000 	         1.253962 	         0.000000 	         1.000000 	       389.000000 	        43.759929 	        51.222220 	     16001.578459 	       207.898648 	       209.711439 	       211.577561 	       212.190716 	       214.203447 	       215.523065 	         1.100000 	         1.800000 	         0.600000 	         2.000000 	  
        35.000000 	        23.000000 	        39.000000 	        52.000000 	         1.000000 	         2.000000 	        10.000000 	         1.388476 	        16.000000 	         7.000000 	        36.000000 	         9.000000 	         2.000000 	         1.309620 	         1.000000 	         1.000000 	       415.000000 	        39.690368 	        53.101001 	     16001.578459 	       216.536096 	       218.548838 	       220.001745 	       220.414653 	       222.427693 	       223.800624 	         1.000000 	         2.000000 	         0.400000 	         2.000000 	  
        35.000000 	        24.000000 	        40.000000 	        51.000000 	         1.000000 	         2.000000 	         5.000000 	         1.807610 	         5.000000 	         7.000000 	        46.000000 	         1.000000 	         2.000000 	         2.610755 	         1.000000 	         1.000000 	       461.000000 	        42.088763 	        48.581432 	     16001.578459 	       224.613713 	       226.626453 	       228.492572 	       229.105713 	       231.318396 	       233.984284 	         0.800000 	         2.000000 	         0.600000 	         2.200000 	  
        35.000000 	        25.000000 	        42.000000 	        47.000000 	         2.000000 	         2.000000 	         5.000000 	         1.751143 	         5.000000 	         2.000000 	        42.000000 	         7.000000 	         2.000000 	         1.911825 	         1.000000 	         1.000000 	       503.000000 	        41.642603 	        47.140073 	     16001.578459 	       234.997318 	       237.209986 	       239.022790 	       239.635942 	       241.848638 	       243.821378 	         1.000000 	         2.200000 	         0.600000 	         2.200000 	  
        35.000000 	        26.000000 	        43.000000 	        47.000000 	         2.000000 	         2.000000 	         5.000000 	         1.035905 	        14.000000 	         3.000000 	        33.000000 	         7.000000 	         2.000000 	         2.128512 	         0.000000 	         1.000000 	       536.000000 	        43.572581 	        45.946978 	     16001.578459 	       244.927714 	       246.940451 	       248.033470 	       248.446681 	       251.552422 	       253.738454 	         1.100000 	         2.000000 	         0.400000 	         2.000000 	  
        35.000000 	        27.000000 	        46.000000 	        50.000000 	         1.000000 	         2.000000 	         5.000000 	         1.359053 	        15.000000 	         2.000000 	        35.000000 	         6.000000 	         2.000000 	         1.063765 	         0.000000 	         1.000000 	       571.000000 	        46.601797 	        43.063164 	     16001.578459 	       254.644844 	       256.657591 	       258.070496 	       258.483715 	       260.296513 	       261.416186 	         0.900000 	         2.000000 	         0.400000 	         1.800000 	  
        35.000000 	        28.000000 	        49.000000 	        42.000000 	         1.000000 	         2.000000 	         5.000000 	         1.545662 	         4.000000 	         2.000000 	        38.000000 	         1.000000 	         2.000000 	         2.573430 	         0.000000 	         0.000000 	       571.000000 	        48.816092 	        39.177341 	     16001.578459 	       262.322587 	       264.135377 	       265.734905 	       266.241418 	       268.347475 	       270.986695 	         0.900000 	         1.800000 	         0.500000 	         2.100000 	  
        35.000000 	        29.000000 	        44.000000 	        38.000000 	         1.000000 	         2.000000 	         5.000000 	         1.404252 	        11.000000 	         3.000000 	        27.000000 	         5.000000 	         2.000000 	         1.207664 	         0.000000 	         1.000000 	       598.000000 	        50.915622 	        38.060359 	     16001.578459 	       271.799789 	       273.612583 	       275.078810 	       275.691965 	       277.704701 	       278.971004 	         0.800000 	         1.800000 	         0.600000 	         2.000000 	  
        35.000000 	        30.000000 	        50.000000 	        35.000000 	         2.000000 	         2.000000 	         5.000000 	         1.975692 	         7.000000 	         4.000000 	        28.000000 	         2.000000 	         2.000000 	         2.422264 	         1.000000 	         0.000000 	       598.000000 	        50.310092 	        37.023515 	     16001.578459 	       279.877407 	       285.888954 	       287.928351 	       288.541449 	       290.554252 	       293.033518 	         0.900000 	         6.000000 	         0.600000 	         2.000000 	  
        35.000000 	        31.000000 	        54.000000 	        32.000000 	         2.000000 	         2.000000 	         5.000000 	         0.991823 	        22.000000 	         3.000000 	        10.000000 	         1.000000 	         1.000000 	         1.474664 	         0.000000 	         0.000000 	       598.000000 	        52.649656 	        36.028843 	     16001.578459 	       294.139853 	       295.952657 	       297.005676 	       297.418897 	       299.324993 	       300.857880 	         1.100000 	         1.800000 	         0.400000 	         1.900000 	  
        35.000000 	        32.000000 	        51.000000 	        40.000000 	         2.000000 	         2.000000 	         5.000000 	         1.188424 	         4.000000 	         8.000000 	        36.000000 	         5.000000 	         2.000000 	         1.391650 	         1.000000 	         0.000000 	       598.000000 	        54.055055 	        34.300006 	     16001.578459 	       301.670973 	       303.483767 	       304.736725 	       305.349890 	       307.255982 	       308.708890 	         0.800000 	         1.800000 	         0.600000 	         1.900000 	  
        35.000000 	        33.000000 	        50.000000 	        30.000000 	         1.000000 	         2.000000 	         5.000000 	         1.004042 	         9.000000 	         6.000000 	        21.000000 	         1.000000 	         1.000000 	         1.778758 	         1.000000 	         0.000000 	       607.000000 	        55.965933 	        30.923050 	     16001.578459 	       309.815233 	       311.628032 	       312.694386 	       313.307529 	       315.213640 	       317.052847 	         1.100000 	         1.800000 	         0.600000 	         1.900000 	  
        35.000000 	        34.000000 	        55.000000 	        27.000000 	         1.000000 	         2.000000 	         5.000000 	         1.008602 	        11.000000 	         2.000000 	        16.000000 	         5.000000 	         2.000000 	         1.758875 	         0.000000 	         1.000000 	       623.000000 	        57.733871 	        28.626823 	     16001.578459 	       317.866189 	       319.678845 	       320.745339 	       321.251855 	       323.264599 	       325.090721 	         0.800000 	         1.800000 	         0.500000 	         2.000000 	  
        35.000000 	        35.000000 	        59.000000 	        27.000000 	         2.000000 	         1.000000 	         5.000000 	         1.597948 	         6.000000 	         8.000000 	        53.000000 	         7.000000 	         2.000000 	         1.668173 	         1.000000 	         1.000000 	       671.000000 	        59.742228 	        28.970582 	     16001.578459 	       325.997122 	       328.009858 	       329.662713 	       330.169229 	       332.275265 	       334.008090 	         0.900000 	         2.000000 	         0.500000 	         2.100000 	  
        35.000000 	        36.000000 	        56.000000 	        29.000000 	         2.000000 	         1.000000 	        15.000000 	         2.273268 	        50.000000 	         9.000000 	         6.000000 	         2.000000 	         1.000000 	         1.061288 	         1.000000 	         1.000000 	       721.000000 	        57.491837 	        29.827279 	     16001.578459 	       334.821183 	       347.990638 	       350.323280 	       350.829798 	       352.842534 	       353.962200 	         0.800000 	         2.200000 	         0.500000 	         2.000000 	  
        35.000000 	        37.000000 	        57.000000 	        37.000000 	         1.000000 	         1.000000 	        15.000000 	         1.725630 	         6.000000 	         4.000000 	        51.000000 	         2.000000 	         2.000000 	         1.372425 	         0.000000 	         0.000000 	       721.000000 	        54.965231 	        33.624905 	     16001.578459 	       355.068547 	       356.881342 	       358.667473 	       359.173998 	       360.986802 	       362.413037 	         1.100000 	         1.800000 	         0.500000 	         1.800000 	  
        35.000000 	        38.000000 	        55.000000 	        34.000000 	         2.000000 	         1.000000 	        15.000000 	         0.664016 	        49.000000 	         1.000000 	         6.000000 	         7.000000 	         1.000000 	         1.249804 	         0.000000 	         1.000000 	       721.000000 	        51.542699 	        36.436697 	     16001.578459 	       363.626012 	       365.438822 	       366.158597 	       366.665125 	       368.877805 	       370.184084 	         1.200000 	         1.800000 	         0.500000 	         2.200000 	  
        35.000000 	        39.000000 	        49.000000 	        37.000000 	         2.000000 	         1.000000 	        15.000000 	         1.277188 	         5.000000 	         8.000000 	        44.000000 	         2.000000 	         2.000000 	         1.305185 	         1.000000 	         0.000000 	       721.000000 	        49.337872 	        41.171033 	     16001.578459 	       371.197116 	       373.409794 	       374.742737 	       375.355883 	       377.261988 	       378.621589 	         1.000000 	         2.200000 	         0.600000 	         1.900000 	  
        35.000000 	        40.000000 	        46.000000 	        45.000000 	         1.000000 	         1.000000 	        15.000000 	         0.943454 	        18.000000 	         7.000000 	        28.000000 	         5.000000 	         2.000000 	         4.243401 	         1.000000 	         0.000000 	       721.000000 	        48.653425 	        42.011242 	     16001.578459 	       379.834439 	       381.647365 	       382.647074 	       383.153585 	       385.059697 	       389.365082 	         1.200000 	         1.800000 	         0.500000 	         1.900000 	  
        35.000000 	        41.000000 	        45.000000 	        41.000000 	         2.000000 	         1.000000 	        15.000000 	         0.794194 	        31.000000 	         7.000000 	        14.000000 	         2.000000 	         1.000000 	         0.947763 	         1.000000 	         1.000000 	       752.000000 	        47.386532 	        43.357408 	     16001.578459 	       390.471419 	       392.284221 	       393.137303 	       393.750464 	       395.563259 	       396.576308 	         1.100000 	         1.800000 	         0.600000 	         1.800000 	  
        35.000000 	        42.000000 	        47.000000 	        52.000000 	         1.000000 	         1.000000 	        15.000000 	         1.116737 	         5.000000 	         3.000000 	        42.000000 	         9.000000 	         2.000000 	         0.965412 	         1.000000 	         1.000000 	       794.000000 	        45.598297 	        46.591957 	     16001.578459 	       397.789266 	       399.802004 	       400.974994 	       401.588144 	       403.400940 	       404.427303 	         1.200000 	         2.000000 	         0.600000 	         1.800000 	  
        35.000000 	        43.000000 	        38.000000 	        52.000000 	         1.000000 	         1.000000 	        15.000000 	         1.156309 	        23.000000 	         5.000000 	        15.000000 	         2.000000 	         1.000000 	         1.386390 	         0.000000 	         0.000000 	       794.000000 	        41.730514 	        49.405889 	     16001.578459 	       405.333705 	       407.546383 	       408.759360 	       409.265894 	       411.171979 	       412.624893 	         0.900000 	         2.200000 	         0.500000 	         1.900000 	  
        35.000000 	        44.000000 	        45.000000 	        58.000000 	         1.000000 	         1.000000 	        15.000000 	         0.822498 	        13.000000 	         3.000000 	        32.000000 	         5.000000 	         2.000000 	         1.339405 	         1.000000 	         0.000000 	       794.000000 	        40.632857 	        52.228512 	     16001.578459 	       413.531295 	       415.344087 	       416.223831 	       416.730348 	       423.754938 	       425.154525 	         0.900000 	         1.800000 	         0.500000 	         2.200000 	  
        35.000000 	        45.000000 	        42.000000 	        53.000000 	         2.000000 	         1.000000 	        15.000000 	         0.932725 	        29.000000 	         9.000000 	        13.000000 	         3.000000 	         1.000000 	         1.267020 	         1.000000 	         0.000000 	       823.000000 	        40.254110 	        51.883236 	     16001.578459 	       426.260871 	       428.473542 	       429.459917 	       429.966433 	       432.179120 	       433.512058 	         1.100000 	         2.200000 	         0.500000 	         2.200000 	  
        35.000000 	        46.000000 	        37.000000 	        51.000000 	         1.000000 	         1.000000 	        15.000000 	         2.612259 	        15.000000 	         1.000000 	        22.000000 	         6.000000 	         2.000000 	         1.424795 	         0.000000 	         1.000000 	       845.000000 	        38.952435 	        52.187596 	     16001.578459 	       434.724822 	       456.345323 	       459.011196 	       459.624358 	       461.837005 	       463.316593 	         1.200000 	         2.000000 	         0.600000 	         2.200000 	  
        35.000000 	        47.000000 	        43.000000 	        53.000000 	         1.000000 	         1.000000 	        15.000000 	         0.706461 	         9.000000 	         8.000000 	        34.000000 	         2.000000 	         2.000000 	         1.272418 	         1.000000 	         0.000000 	       845.000000 	        37.643791 	        52.299519 	     16001.578459 	       464.222996 	       466.235730 	       466.995509 	       467.408716 	       469.421461 	       470.754400 	         0.900000 	         2.000000 	         0.400000 	         2.000000 	  
        35.000000 	        48.000000 	        35.000000 	        53.000000 	         1.000000 	         1.000000 	        15.000000 	         0.620304 	        14.000000 	         6.000000 	        21.000000 	         4.000000 	         1.000000 	         1.829684 	         1.000000 	         1.000000 	       859.000000 	        36.454263 	        55.482717 	     16001.578459 	       471.660794 	       473.873478 	       474.553283 	       474.966488 	       477.072535 	       478.965316 	         0.900000 	         2.200000 	         0.400000 	         2.100000 	  
        35.000000 	        49.000000 	        38.000000 	        49.000000 	         1.000000 	         1.000000 	        15.000000 	         0.622437 	        15.000000 	         5.000000 	        23.000000 	         2.000000 	         1.000000 	         2.343901 	         1.000000 	         0.000000 	       874.000000 	        33.997468 	        57.113236 	     16001.578459 	       479.978349 	       481.991091 	       482.670879 	       483.284042 	       485.390086 	       487.789374 	         1.000000 	         2.000000 	         0.600000 	         2.100000 	  
        35.000000 	        50.000000 	        31.000000 	        59.000000 	         1.000000 	         1.000000 	        15.000000 	         0.822698 	         3.000000 	         6.000000 	        28.000000 	         2.000000 	         2.000000 	         2.284246 	         1.000000 	         0.000000 	       874.000000 	        33.609833 	        60.001791 	     16001.578459 	       488.602470 	       490.815147 	       491.694888 	       492.108095 	       494.120833 	       496.466817 	         0.800000 	         2.200000 	         0.400000 	         2.000000 	  
        35.000000 	        51.000000 	        34.000000 	        65.000000 	         1.000000 	         1.000000 	        15.000000 	         0.715191 	        14.000000 	         3.000000 	        20.000000 	         1.000000 	         1.000000 	         1.692407 	         1.000000 	         0.000000 	       888.000000 	        33.914754 	        61.959736 	     16001.578459 	       497.373204 	       499.585889 	       500.358997 	       500.972147 	       502.984887 	       504.731032 	         0.900000 	         2.200000 	         0.600000 	         2.000000 	  
        35.000000 	        52.000000 	        33.000000 	        65.000000 	         2.000000 	         1.000000 	        15.000000 	         1.280337 	         3.000000 	         3.000000 	        30.000000 	         6.000000 	         2.000000 	         1.257967 	         1.000000 	         0.000000 	       888.000000 	        31.983895 	        62.591309 	     16001.578459 	       505.544131 	       507.756813 	       509.103084 	       509.609594 	       511.715640 	       513.035262 	         0.800000 	         2.200000 	         0.500000 	         2.100000 	  
        35.000000 	        53.000000 	        30.000000 	        57.000000 	         1.000000 	         1.000000 	        15.000000 	         0.746643 	        12.000000 	         9.000000 	        18.000000 	         2.000000 	         1.000000 	         1.579227 	         1.000000 	         1.000000 	       900.000000 	        30.713505 	        62.518239 	     16001.578459 	       513.941659 	       515.754461 	       516.567563 	       516.980758 	       518.993498 	       520.633009 	         0.900000 	         1.800000 	         0.400000 	         2.000000 	  
        35.000000 	        54.000000 	        36.000000 	        63.000000 	         1.000000 	         1.000000 	        15.000000 	         0.770481 	         7.000000 	         2.000000 	        29.000000 	         3.000000 	         2.000000 	         0.894372 	         0.000000 	         0.000000 	       900.000000 	        32.374116 	        63.962212 	     16001.578459 	       521.845986 	       524.058664 	       524.885094 	       525.298301 	       527.510981 	       528.470699 	         1.200000 	         2.200000 	         0.400000 	         2.200000 	  
        35.000000 	        55.000000 	        30.000000 	        63.000000 	         1.000000 	         1.000000 	        15.000000 	         0.996575 	         6.000000 	         8.000000 	        24.000000 	         3.000000 	         2.000000 	         2.016187 	         1.000000 	         1.000000 	       924.000000 	        31.493853 	        65.728743 	     16001.578459 	       529.283797 	       531.096597 	       532.149616 	       532.562821 	       534.468927 	       536.548322 	         0.800000 	         1.800000 	         0.400000 	         1.900000 	  
        35.000000 	        56.000000 	        34.000000 	        65.000000 	         2.000000 	         1.000000 	        15.000000 	         0.841899 	        24.000000 	         4.000000 	        10.000000 	         8.000000 	         1.000000 	         1.709195 	         0.000000 	         1.000000 	       924.000000 	        31.704352 	        66.121655 	     16001.578459 	       537.454709 	       539.467450 	       540.373854 	       540.987008 	       543.199685 	       544.972493 	         0.900000 	         2.000000 	         0.600000 	         2.200000 	  
        35.000000 	        57.000000 	        31.000000 	        72.000000 	         2.000000 	         1.000000 	        15.000000 	         0.822765 	         6.000000 	         4.000000 	        25.000000 	         2.000000 	         2.000000 	         2.487960 	         1.000000 	         0.000000 	       924.000000 	        29.994208 	        68.863315 	     16001.578459 	       545.985529 	       547.998269 	       548.878004 	       549.384529 	       551.397272 	       553.943176 	         1.000000 	         2.000000 	         0.500000 	         2.000000 	  
        35.000000 	        58.000000 	        22.000000 	        70.000000 	         1.000000 	         1.000000 	        15.000000 	         0.806392 	         2.000000 	         8.000000 	        20.000000 	         5.000000 	         2.000000 	         1.412642 	         0.000000 	         0.000000 	       924.000000 	        26.615085 	        70.521727 	     16001.578459 	       554.849585 	       556.662383 	       557.528793 	       557.942002 	       560.048042 	       561.527611 	         0.900000 	         1.800000 	         0.400000 	         2.100000 	  
        35.000000 	        59.000000 	        29.000000 	        78.000000 	         2.000000 	         1.000000 	        15.000000 	         0.899764 	        12.000000 	         7.000000 	        17.000000 	         8.000000 	         2.000000 	         1.476810 	         0.000000 	         1.000000 	       941.000000 	        26.102211 	        72.985112 	     16001.578459 	       562.740583 	       564.953270 	       565.912983 	       566.526134 	       568.432241 	       569.965125 	         1.200000 	         2.200000 	         0.600000 	         1.900000 	  
        35.000000 	        60.000000 	        28.000000 	        78.000000 	         2.000000 	         1.000000 	        15.000000 	         1.470570 	        20.000000 	         4.000000 	         8.000000 	         9.000000 	         1.000000 	         1.536365 	         0.000000 	         0.000000 	       941.000000 	        24.726428 	        74.476770 	     16001.578459 	       570.778212 	       576.789775 	       578.322652 	       578.735858 	       580.948546 	       582.548067 	         0.800000 	         6.000000 	         0.400000 	         2.200000 	  
        35.000000 	        61.000000 	        21.000000 	        72.000000 	         2.000000 	         1.000000 	        15.000000 	         0.760642 	        19.000000 	         6.000000 	         2.000000 	         9.000000 	         1.000000 	         0.834493 	         1.000000 	         1.000000 	       960.000000 	        23.855859 	        74.324214 	     16001.578459 	       583.454471 	       585.267272 	       586.093698 	       586.600206 	       588.706256 	       589.599323 	         0.900000 	         1.800000 	         0.500000 	         2.100000 	  
        35.000000 	        62.000000 	        27.000000 	        76.000000 	         1.000000 	         2.000000 	        15.000000 	         1.702160 	        68.000000 	         7.000000 	         8.000000 	         8.000000 	         1.000000 	         1.407827 	         1.000000 	         1.000000 	      1013.000000 	        23.246588 	        74.595440 	     16001.578459 	       590.505725 	       592.518456 	       594.277940 	       594.890842 	       596.996897 	       598.463380 	         0.900000 	         2.000000 	         0.600000 	         2.100000 	  
        35.000000 	        63.000000 	        26.000000 	        74.000000 	         1.000000 	         2.000000 	         5.000000 	         1.573462 	        67.000000 	         3.000000 	         7.000000 	         8.000000 	         1.000000 	         1.516401 	         0.000000 	         1.000000 	      1013.000000 	        26.502670 	        70.792621 	     16001.578459 	       599.369770 	       601.382503 	       603.022030 	       603.635126 	       605.647920 	       607.220790 	         0.900000 	         2.000000 	         0.600000 	         2.000000 	  
