C:\behvdata\clash\clashMEG	 May 21, 2014 11:28:37	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
        14.000000 	        11.000000 	        52.000000 	        53.000000 	         2.000000 	         2.000000 	        20.000000 	         0.798581 	         5.000000 	         7.000000 	        48.000000 	         8.000000 	         2.000000 	         0.961819 	         1.000000 	         1.000000 	       212.000000 	        47.845630 	        56.504636 	     11031.083339 	        89.280603 	        91.493278 	        92.346362 	        92.852877 	        94.665697 	        95.692058 	         1.000000 	         2.200000 	         0.500000 	         1.800000 	  
        14.000000 	        12.000000 	        48.000000 	        55.000000 	         2.000000 	         2.000000 	        20.000000 	         0.961057 	        49.000000 	         1.000000 	         6.000000 	         9.000000 	         1.000000 	         2.596415 	         0.000000 	         1.000000 	       212.000000 	        49.413493 	        53.132439 	     11031.083339 	        96.798403 	        98.611205 	        99.637570 	       100.050786 	       102.063525 	       104.716095 	         1.100000 	         1.800000 	         0.400000 	         2.000000 	  
        14.000000 	        13.000000 	        55.000000 	        54.000000 	         2.000000 	         2.000000 	        20.000000 	         0.888617 	        16.000000 	         2.000000 	        38.000000 	         6.000000 	         2.000000 	         0.964091 	         0.000000 	         1.000000 	       250.000000 	        51.080130 	        50.938844 	     11031.083339 	       105.822438 	       108.035118 	       108.981505 	       109.594663 	       111.807351 	       112.833712 	         1.100000 	         2.200000 	         0.600000 	         2.200000 	  
        14.000000 	        14.000000 	        55.000000 	        45.000000 	         1.000000 	         2.000000 	        20.000000 	         0.855895 	        27.000000 	         1.000000 	        18.000000 	         9.000000 	         2.000000 	         2.248719 	         0.000000 	         1.000000 	       268.000000 	        50.729422 	        49.455563 	     11031.083339 	       113.646809 	       115.659564 	       116.579284 	       116.992506 	       118.898610 	       121.204614 	         0.800000 	         2.000000 	         0.400000 	         1.900000 	  
        14.000000 	        15.000000 	        52.000000 	        47.000000 	         2.000000 	         2.000000 	        20.000000 	         0.733347 	        28.000000 	         6.000000 	        19.000000 	         7.000000 	         1.000000 	         1.859327 	         1.000000 	         1.000000 	       296.000000 	        52.417932 	        48.118334 	     11031.083339 	       122.417583 	       124.430336 	       125.230101 	       125.643307 	       127.855996 	       129.775442 	         1.200000 	         2.000000 	         0.400000 	         2.200000 	  
        14.000000 	        16.000000 	        57.000000 	        50.000000 	         2.000000 	         2.000000 	        20.000000 	         2.676619 	        10.000000 	         2.000000 	        40.000000 	         3.000000 	         2.000000 	         1.206399 	         0.000000 	         0.000000 	       296.000000 	        54.525913 	        45.343354 	     11031.083339 	       130.681848 	       132.894530 	       135.627067 	       136.040281 	       138.252957 	       139.519261 	         0.900000 	         2.200000 	         0.400000 	         2.200000 	  
        14.000000 	        17.000000 	        55.000000 	        40.000000 	         1.000000 	         2.000000 	        20.000000 	         0.850503 	         4.000000 	         9.000000 	        36.000000 	         7.000000 	         2.000000 	         1.003941 	         1.000000 	         1.000000 	       332.000000 	        57.093858 	        43.981340 	     11031.083339 	       140.532299 	       142.744984 	       143.651380 	       144.157903 	       146.064004 	       147.130365 	         1.000000 	         2.200000 	         0.500000 	         1.900000 	  
        14.000000 	        18.000000 	        59.000000 	        44.000000 	         2.000000 	         2.000000 	        20.000000 	         0.898281 	        18.000000 	         2.000000 	        26.000000 	         5.000000 	         2.000000 	         1.205768 	         0.000000 	         0.000000 	       332.000000 	        58.163758 	        39.774649 	     11031.083339 	       148.236712 	       150.049513 	       151.009235 	       151.515759 	       153.421868 	       154.688161 	         1.100000 	         1.800000 	         0.500000 	         1.900000 	  
        14.000000 	        19.000000 	        55.000000 	        34.000000 	         2.000000 	         2.000000 	        20.000000 	         0.891806 	        24.000000 	         9.000000 	        10.000000 	         7.000000 	         1.000000 	         1.242469 	         0.000000 	         1.000000 	       332.000000 	        60.849185 	        37.400818 	     11031.083339 	       155.794502 	       158.007191 	       158.953588 	       159.566738 	       161.472844 	       162.779135 	         1.100000 	         2.200000 	         0.600000 	         1.900000 	  
        14.000000 	        20.000000 	        58.000000 	        35.000000 	         1.000000 	         2.000000 	        20.000000 	         0.857397 	         7.000000 	         7.000000 	        28.000000 	         9.000000 	         2.000000 	         0.975016 	         1.000000 	         1.000000 	       360.000000 	        60.682900 	        37.597093 	     11031.083339 	       163.685539 	       165.698283 	       166.618020 	       167.031220 	       168.844034 	       169.883726 	         0.900000 	         2.000000 	         0.400000 	         1.800000 	  
        14.000000 	        21.000000 	        68.000000 	        34.000000 	         1.000000 	         2.000000 	        20.000000 	         1.790201 	        24.000000 	         3.000000 	        10.000000 	         7.000000 	         2.000000 	         3.303357 	         0.000000 	         0.000000 	       360.000000 	        63.468449 	        38.058377 	     11031.083339 	       170.896764 	       172.909503 	       174.762298 	       175.375448 	       177.588141 	       180.947165 	         1.000000 	         2.000000 	         0.600000 	         2.200000 	  
        14.000000 	        22.000000 	        65.000000 	        39.000000 	         2.000000 	         2.000000 	        20.000000 	         0.806467 	        12.000000 	         8.000000 	        27.000000 	         3.000000 	         1.000000 	         1.764203 	         1.000000 	         1.000000 	       372.000000 	        63.794067 	        36.432455 	     11031.083339 	       181.760257 	       183.773003 	       184.639418 	       185.252569 	       187.158683 	       188.984816 	         0.800000 	         2.000000 	         0.600000 	         1.900000 	  
        14.000000 	        23.000000 	        63.000000 	        35.000000 	         1.000000 	         2.000000 	        20.000000 	         1.763169 	         7.000000 	         4.000000 	        28.000000 	         1.000000 	         2.000000 	         1.948135 	         1.000000 	         0.000000 	       372.000000 	        62.230150 	        33.835006 	     11031.083339 	       190.091156 	       192.303839 	       194.129984 	       194.636504 	       196.742550 	       198.755294 	         1.100000 	         2.200000 	         0.500000 	         2.100000 	  
        14.000000 	        24.000000 	        67.000000 	        30.000000 	         1.000000 	         1.000000 	        20.000000 	         0.529003 	        27.000000 	         8.000000 	        40.000000 	         2.000000 	         1.000000 	         2.321382 	         1.000000 	         0.000000 	       379.000000 	        63.215526 	        31.395623 	     11031.083339 	       199.861604 	       202.074320 	       202.660819 	       203.167344 	       205.273396 	       207.659357 	         1.100000 	         2.200000 	         0.500000 	         2.100000 	  
        14.000000 	        25.000000 	        63.000000 	        38.000000 	         1.000000 	         1.000000 	        15.000000 	         1.173779 	        44.000000 	         2.000000 	        19.000000 	         9.000000 	         2.000000 	         2.359172 	         0.000000 	         1.000000 	       398.000000 	        60.311124 	        32.920426 	     11031.083339 	       208.672401 	       210.485204 	       211.724845 	       212.138058 	       214.244101 	       216.670057 	         1.000000 	         1.800000 	         0.400000 	         2.100000 	  
        14.000000 	        26.000000 	        61.000000 	        33.000000 	         1.000000 	         1.000000 	        15.000000 	         0.910016 	        24.000000 	         6.000000 	        37.000000 	         4.000000 	         1.000000 	         2.550540 	         0.000000 	         0.000000 	       398.000000 	        60.747511 	        35.723292 	     11031.083339 	       217.776412 	       219.789154 	       220.762201 	       221.175420 	       222.988225 	       225.600791 	         1.100000 	         2.000000 	         0.400000 	         1.800000 	  
        14.000000 	        27.000000 	        61.000000 	        42.000000 	         2.000000 	         1.000000 	        15.000000 	         0.856195 	        12.000000 	         9.000000 	        49.000000 	         6.000000 	         2.000000 	         1.086070 	         1.000000 	         0.000000 	       398.000000 	        59.724794 	        38.377448 	     11031.083339 	       226.813776 	       229.026451 	       229.946182 	       230.359393 	       232.172210 	       233.318542 	         1.200000 	         2.200000 	         0.400000 	         1.800000 	  
        14.000000 	        28.000000 	        58.000000 	        36.000000 	         1.000000 	         1.000000 	        15.000000 	         1.020608 	        23.000000 	         4.000000 	        35.000000 	         2.000000 	         1.000000 	         1.750112 	         0.000000 	         0.000000 	       398.000000 	        57.649229 	        39.454395 	     11031.083339 	       234.424866 	       236.637567 	       237.717250 	       238.130470 	       240.236520 	       242.049324 	         1.100000 	         2.200000 	         0.400000 	         2.100000 	  
        14.000000 	        29.000000 	        58.000000 	        45.000000 	         2.000000 	         1.000000 	        15.000000 	         0.866019 	         6.000000 	         2.000000 	        52.000000 	         9.000000 	         2.000000 	         0.914936 	         1.000000 	         1.000000 	       450.000000 	        53.839508 	        41.560860 	     11031.083339 	       243.155660 	       244.968467 	       245.888205 	       246.394717 	       248.407455 	       249.380512 	         1.100000 	         1.800000 	         0.500000 	         2.000000 	  
        14.000000 	        30.000000 	        56.000000 	        43.000000 	         1.000000 	         1.000000 	        15.000000 	         1.660928 	        39.000000 	         2.000000 	        17.000000 	         3.000000 	         1.000000 	         1.339907 	         0.000000 	         1.000000 	       450.000000 	        53.896215 	        44.229574 	     11031.083339 	       250.193604 	       256.205184 	       257.924682 	       258.537842 	       260.350638 	       261.750239 	         0.800000 	         6.000000 	         0.600000 	         1.800000 	  
        14.000000 	        31.000000 	        51.000000 	        47.000000 	         2.000000 	         1.000000 	        15.000000 	         0.890809 	        20.000000 	         4.000000 	        31.000000 	         9.000000 	         2.000000 	         1.064741 	         1.000000 	         1.000000 	       481.000000 	        50.979855 	        45.038092 	     11031.083339 	       262.763277 	       264.975960 	       265.922354 	       266.535503 	       268.441612 	       269.561291 	         1.000000 	         2.200000 	         0.600000 	         1.900000 	  
        14.000000 	        32.000000 	        48.000000 	        43.000000 	         1.000000 	         1.000000 	        15.000000 	         0.887590 	        29.000000 	         4.000000 	        19.000000 	         1.000000 	         1.000000 	         0.879999 	         0.000000 	         0.000000 	       481.000000 	        46.717438 	        47.321291 	     11031.083339 	       270.574320 	       272.787011 	       273.733399 	       274.239914 	       276.345970 	       277.292367 	         1.000000 	         2.200000 	         0.500000 	         2.100000 	  
        14.000000 	        33.000000 	        45.000000 	        53.000000 	         1.000000 	         1.000000 	        15.000000 	         0.766552 	        18.000000 	         2.000000 	        27.000000 	         6.000000 	         2.000000 	         1.273931 	         0.000000 	         0.000000 	       481.000000 	        45.270957 	        49.504865 	     11031.083339 	       278.398704 	       280.211504 	       281.037934 	       281.651087 	       283.863774 	       285.196719 	         1.100000 	         1.800000 	         0.600000 	         2.200000 	  
        14.000000 	        34.000000 	        46.000000 	        53.000000 	         1.000000 	         1.000000 	        15.000000 	         0.764138 	         9.000000 	         1.000000 	        37.000000 	         3.000000 	         2.000000 	         1.052678 	         1.000000 	         0.000000 	       481.000000 	        44.101636 	        51.337752 	     11031.083339 	       286.409696 	       288.222510 	       289.048926 	       289.555444 	       291.661495 	       292.781168 	         1.200000 	         1.800000 	         0.500000 	         2.100000 	  
        14.000000 	        35.000000 	        41.000000 	        51.000000 	         1.000000 	         1.000000 	        15.000000 	         0.765391 	        12.000000 	         9.000000 	        29.000000 	         5.000000 	         2.000000 	         2.428074 	         1.000000 	         1.000000 	       510.000000 	        45.333739 	        52.439715 	     11031.083339 	       293.887509 	       295.900256 	       296.726686 	       297.139907 	       299.245943 	       301.738550 	         1.100000 	         2.000000 	         0.400000 	         2.100000 	  
        14.000000 	        36.000000 	        41.000000 	        57.000000 	         2.000000 	         1.000000 	        15.000000 	         0.832456 	        12.000000 	         1.000000 	        29.000000 	         3.000000 	         2.000000 	         0.803610 	         0.000000 	         0.000000 	       510.000000 	        44.033424 	        54.151268 	     11031.083339 	       302.644962 	       304.457765 	       305.350838 	       305.857361 	       308.070039 	       308.936456 	         0.900000 	         1.800000 	         0.500000 	         2.200000 	  
        14.000000 	        37.000000 	        42.000000 	        59.000000 	         2.000000 	         1.000000 	        15.000000 	         0.674744 	        38.000000 	         1.000000 	         4.000000 	         5.000000 	         1.000000 	         1.936521 	         0.000000 	         0.000000 	       510.000000 	        41.923391 	        56.613661 	     11031.083339 	       310.042800 	       311.855600 	       312.588727 	       313.095250 	       315.201296 	       317.200702 	         1.100000 	         1.800000 	         0.500000 	         2.100000 	  
        14.000000 	        38.000000 	        39.000000 	        51.000000 	         2.000000 	         1.000000 	        15.000000 	         0.639092 	        35.000000 	         4.000000 	         4.000000 	         6.000000 	         1.000000 	         0.880190 	         0.000000 	         1.000000 	       510.000000 	        38.879544 	        57.152955 	     11031.083339 	       318.213744 	       320.026345 	       320.719681 	       321.132895 	       322.945698 	       323.892092 	         1.000000 	         1.800000 	         0.400000 	         1.800000 	  
        14.000000 	        39.000000 	        40.000000 	        56.000000 	         2.000000 	         1.000000 	        15.000000 	         0.620505 	        36.000000 	         2.000000 	         4.000000 	         7.000000 	         1.000000 	         1.455379 	         0.000000 	         1.000000 	       510.000000 	        35.659963 	        58.817761 	     11031.083339 	       324.705191 	       326.917640 	       327.597675 	       328.104196 	       330.210246 	       331.729800 	         0.800000 	         2.200000 	         0.500000 	         2.100000 	  
        14.000000 	        40.000000 	        39.000000 	        60.000000 	         1.000000 	         1.000000 	        15.000000 	         0.616462 	        16.000000 	         8.000000 	        23.000000 	         6.000000 	         1.000000 	         1.772663 	         1.000000 	         1.000000 	       526.000000 	        34.792794 	        60.691097 	     11031.083339 	       332.836146 	       334.848882 	       335.528691 	       336.035207 	       338.141106 	       339.980730 	         1.100000 	         2.000000 	         0.500000 	         2.100000 	  
        14.000000 	        41.000000 	        31.000000 	        65.000000 	         1.000000 	         1.000000 	        15.000000 	         0.621887 	        22.000000 	         8.000000 	         9.000000 	         9.000000 	         1.000000 	         1.065464 	         1.000000 	         0.000000 	       548.000000 	        33.031280 	        62.600346 	     11031.083339 	       341.087066 	       342.899869 	       343.579669 	       344.086188 	       346.192252 	       347.311647 	         1.100000 	         1.800000 	         0.500000 	         2.100000 	  
        14.000000 	        42.000000 	        31.000000 	        66.000000 	         2.000000 	         2.000000 	        15.000000 	         0.831491 	        53.000000 	         2.000000 	        13.000000 	         7.000000 	         1.000000 	         1.894041 	         1.000000 	         1.000000 	       586.000000 	        30.786447 	        63.699158 	     11031.083339 	       348.125016 	       350.337695 	       351.230775 	       351.737296 	       353.643399 	       355.602833 	         0.800000 	         2.200000 	         0.500000 	         1.900000 	  
        14.000000 	        43.000000 	        34.000000 	        63.000000 	         2.000000 	         2.000000 	        10.000000 	         0.900355 	        38.000000 	         6.000000 	        25.000000 	         3.000000 	         1.000000 	         2.040607 	         0.000000 	         0.000000 	       586.000000 	        33.378958 	        60.152153 	     11031.083339 	       356.415925 	       358.428667 	       359.388392 	       359.894897 	       361.801022 	       363.907078 	         0.800000 	         2.000000 	         0.500000 	         1.900000 	  
        14.000000 	        44.000000 	        37.000000 	        47.000000 	         1.000000 	         2.000000 	        10.000000 	         0.847587 	        14.000000 	         8.000000 	        33.000000 	         4.000000 	         2.000000 	         2.053438 	         0.000000 	         0.000000 	       586.000000 	        37.487449 	        56.200427 	     11031.083339 	       364.813476 	       366.626271 	       367.532673 	       368.145837 	       370.051938 	       372.171318 	         0.900000 	         1.800000 	         0.600000 	         1.900000 	  
        14.000000 	        45.000000 	        43.000000 	        48.000000 	         2.000000 	         2.000000 	        10.000000 	         0.748241 	         5.000000 	         6.000000 	        43.000000 	         1.000000 	         2.000000 	         1.551711 	         1.000000 	         0.000000 	       586.000000 	        39.800122 	        54.370401 	     11031.083339 	       373.384298 	       375.397053 	       376.210149 	       376.823303 	       378.729408 	       380.342269 	         1.200000 	         2.000000 	         0.600000 	         1.900000 	  
        14.000000 	        46.000000 	        48.000000 	        51.000000 	         2.000000 	         2.000000 	        10.000000 	         0.688950 	        10.000000 	         8.000000 	        41.000000 	         1.000000 	         1.000000 	         7.300237 	         1.000000 	         0.000000 	       596.000000 	        44.123933 	        51.624457 	     11031.083339 	       381.155363 	       382.968175 	       383.714625 	       384.127832 	       386.140584 	       393.498432 	         0.800000 	         1.800000 	         0.400000 	         2.000000 	  
        14.000000 	        47.000000 	        48.000000 	        53.000000 	         2.000000 	         2.000000 	        10.000000 	         1.284501 	        48.000000 	         6.000000 	         5.000000 	         4.000000 	         1.000000 	         2.011730 	         1.000000 	         0.000000 	       644.000000 	        45.082345 	        50.267358 	     11031.083339 	       394.711413 	       396.724149 	       398.070422 	       398.576944 	       400.389744 	       402.455814 	         1.200000 	         2.000000 	         0.500000 	         1.800000 	  
        14.000000 	        48.000000 	        44.000000 	        47.000000 	         2.000000 	         2.000000 	        10.000000 	         2.145545 	         9.000000 	         8.000000 	        38.000000 	         6.000000 	         2.000000 	         3.906874 	         1.000000 	         1.000000 	       682.000000 	        46.837699 	        47.920937 	     11031.083339 	       403.562158 	       405.374957 	       407.574321 	       408.080832 	       409.893647 	       413.865822 	         1.100000 	         1.800000 	         0.500000 	         1.800000 	  
        14.000000 	        49.000000 	        48.000000 	        47.000000 	         2.000000 	         2.000000 	        10.000000 	         1.032177 	        33.000000 	         6.000000 	        14.000000 	         2.000000 	         1.000000 	         4.113577 	         1.000000 	         1.000000 	       715.000000 	        48.327843 	        45.039458 	     11031.083339 	       414.972165 	       416.984904 	       418.077920 	       418.491128 	       420.503880 	       424.675994 	         1.100000 	         2.000000 	         0.400000 	         2.000000 	  
        14.000000 	        50.000000 	        55.000000 	        46.000000 	         2.000000 	         2.000000 	        10.000000 	         1.475148 	         9.000000 	         9.000000 	        37.000000 	         3.000000 	         2.000000 	         6.686760 	         1.000000 	         0.000000 	       715.000000 	        50.926053 	        44.801932 	     11031.083339 	       425.888967 	       428.101654 	       429.634550 	       430.140940 	       432.153809 	       438.898509 	         1.200000 	         2.200000 	         0.500000 	         2.000000 	  
        14.000000 	        51.000000 	        48.000000 	        39.000000 	         1.000000 	         2.000000 	        10.000000 	         2.750984 	         4.000000 	         9.000000 	        35.000000 	         7.000000 	         2.000000 	         1.328206 	         1.000000 	         1.000000 	       750.000000 	        51.538645 	        41.083169 	     11031.083339 	       440.004847 	       442.017600 	       444.830109 	       445.243323 	       447.456006 	       448.842275 	         1.100000 	         2.000000 	         0.400000 	         2.200000 	  
        14.000000 	        52.000000 	        53.000000 	        36.000000 	         2.000000 	         2.000000 	        10.000000 	         1.484922 	        11.000000 	         3.000000 	        25.000000 	         2.000000 	         2.000000 	         1.947745 	         0.000000 	         1.000000 	       775.000000 	        53.141084 	        40.349827 	     11031.083339 	       450.055243 	       452.267929 	       453.814152 	       454.320661 	       456.333409 	       458.346167 	         1.200000 	         2.200000 	         0.500000 	         2.000000 	  
        14.000000 	        53.000000 	        53.000000 	        40.000000 	         1.000000 	         1.000000 	        10.000000 	         0.949083 	         5.000000 	         4.000000 	        48.000000 	         9.000000 	         2.000000 	         1.083021 	         0.000000 	         1.000000 	       813.000000 	        55.358200 	        38.933141 	     11031.083339 	       459.359199 	       461.371950 	       462.384979 	       462.891503 	       464.997554 	       466.143900 	         1.000000 	         2.000000 	         0.500000 	         2.100000 	  
        14.000000 	        54.000000 	        55.000000 	        38.000000 	         1.000000 	         1.000000 	        10.000000 	         2.334460 	        22.000000 	         5.000000 	        33.000000 	         9.000000 	         2.000000 	         1.445874 	         1.000000 	         1.000000 	       846.000000 	        53.240436 	        39.048217 	     11031.083339 	       467.156917 	       468.969732 	       471.369019 	       471.982176 	       474.194870 	       475.701093 	         1.000000 	         1.800000 	         0.600000 	         2.200000 	  
        14.000000 	        55.000000 	        51.000000 	        40.000000 	         2.000000 	         1.000000 	        10.000000 	         1.027715 	        10.000000 	         2.000000 	        41.000000 	         3.000000 	         2.000000 	         1.154068 	         0.000000 	         0.000000 	       846.000000 	        51.366798 	        40.797418 	     11031.083339 	       476.807432 	       478.820191 	       479.913193 	       480.419713 	       482.525767 	       483.738753 	         1.100000 	         2.000000 	         0.500000 	         2.100000 	  
        14.000000 	        56.000000 	        46.000000 	        45.000000 	         2.000000 	         1.000000 	        10.000000 	         0.915585 	        18.000000 	         7.000000 	        28.000000 	         4.000000 	         1.000000 	         1.332277 	         1.000000 	         0.000000 	       864.000000 	        49.744634 	        42.885219 	     11031.083339 	       484.551848 	       486.564578 	       487.537635 	       488.150789 	       489.963597 	       491.349860 	         0.800000 	         2.000000 	         0.600000 	         1.800000 	  
        14.000000 	        57.000000 	        50.000000 	        41.000000 	         1.000000 	         1.000000 	        10.000000 	         0.728053 	         5.000000 	         9.000000 	        45.000000 	         1.000000 	         1.000000 	         2.388017 	         1.000000 	         0.000000 	       869.000000 	        47.650547 	        45.016358 	     11031.083339 	       492.162949 	       493.975753 	       494.762188 	       495.175407 	       497.388093 	       499.840712 	         0.800000 	         1.800000 	         0.400000 	         2.200000 	  
        14.000000 	        58.000000 	        46.000000 	        48.000000 	         1.000000 	         1.000000 	        10.000000 	         0.981584 	        28.000000 	         4.000000 	        18.000000 	         7.000000 	         2.000000 	         3.868175 	         1.000000 	         0.000000 	       869.000000 	        44.982199 	        46.912648 	     11031.083339 	       500.853750 	       502.866498 	       503.906187 	       504.319402 	       506.532096 	       510.464276 	         1.000000 	         2.000000 	         0.400000 	         2.200000 	  
        14.000000 	        59.000000 	        42.000000 	        45.000000 	         1.000000 	         1.000000 	        10.000000 	         0.766390 	         4.000000 	         1.000000 	        38.000000 	         5.000000 	         2.000000 	         1.185320 	         0.000000 	         0.000000 	       869.000000 	        42.273962 	        47.067346 	     11031.083339 	       511.477310 	       513.490063 	       514.316480 	       514.729447 	       516.742435 	       517.982078 	         1.000000 	         2.000000 	         0.400000 	         2.000000 	  
        14.000000 	        60.000000 	        42.000000 	        51.000000 	         2.000000 	         1.000000 	        10.000000 	         1.225255 	        17.000000 	         6.000000 	        25.000000 	         5.000000 	         2.000000 	         1.535398 	         0.000000 	         1.000000 	       894.000000 	        41.866836 	        49.172070 	     11031.083339 	       518.995116 	       525.006698 	       526.286055 	       526.699537 	       528.512338 	       530.111866 	         1.000000 	         6.000000 	         0.400000 	         1.800000 	  
        14.000000 	        61.000000 	        40.000000 	        55.000000 	         1.000000 	         1.000000 	        10.000000 	         0.749996 	        36.000000 	         9.000000 	         4.000000 	         6.000000 	         1.000000 	         0.985623 	         1.000000 	         1.000000 	       930.000000 	        40.236843 	        51.326727 	     11031.083339 	       531.324852 	       533.537537 	       534.350631 	       534.857154 	       536.869894 	       537.909596 	         1.200000 	         2.200000 	         0.500000 	         2.000000 	  
        14.000000 	        62.000000 	        39.000000 	        54.000000 	         2.000000 	         1.000000 	        10.000000 	         0.872326 	        27.000000 	         1.000000 	        12.000000 	         3.000000 	         2.000000 	         3.003967 	         0.000000 	         0.000000 	       930.000000 	        36.625686 	        53.500063 	     11031.083339 	       538.722708 	       540.735432 	       541.668495 	       542.281619 	       544.387707 	       547.453480 	         0.800000 	         2.000000 	         0.600000 	         2.100000 	  
        14.000000 	        63.000000 	        36.000000 	        58.000000 	         1.000000 	         1.000000 	        10.000000 	         0.896136 	        25.000000 	         5.000000 	        11.000000 	         4.000000 	         1.000000 	         1.145586 	         0.000000 	         1.000000 	       930.000000 	        35.299371 	        56.399454 	     11031.083339 	       548.266568 	       550.479260 	       551.438983 	       552.052132 	       553.958242 	       555.157888 	         0.800000 	         2.200000 	         0.600000 	         1.900000 	  
