C:\behvdata\clash\clashMEG	 June 18, 2014 13:27:41	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
        27.000000 	        11.000000 	        47.000000 	        57.000000 	         2.000000 	         1.000000 	         5.000000 	         0.918163 	        42.000000 	         5.000000 	         5.000000 	         6.000000 	         1.000000 	         1.145695 	         0.000000 	         0.000000 	       154.000000 	        47.949283 	        53.089438 	     16775.010160 	        84.389242 	        86.202056 	        87.175112 	        87.681647 	        89.494460 	        90.707447 	         1.100000 	         1.800000 	         0.500000 	         1.800000 	  
        27.000000 	        12.000000 	        51.000000 	        56.000000 	         1.000000 	         1.000000 	         5.000000 	         0.797879 	        46.000000 	         9.000000 	         5.000000 	         5.000000 	         1.000000 	         0.841933 	         0.000000 	         0.000000 	       154.000000 	        47.706173 	        53.795194 	     16775.010160 	        91.813794 	        94.026498 	        94.879587 	        95.386111 	        97.398873 	        98.305002 	         1.100000 	         2.200000 	         0.500000 	         2.000000 	  
        27.000000 	        13.000000 	        48.000000 	        55.000000 	         1.000000 	         1.000000 	         5.000000 	         0.855954 	        10.000000 	         6.000000 	        38.000000 	         5.000000 	         2.000000 	         1.120481 	         0.000000 	         1.000000 	       192.000000 	        45.805649 	        55.602476 	     16775.010160 	        99.211685 	       101.024504 	       101.944234 	       102.450757 	       104.663459 	       105.849793 	         0.900000 	         1.800000 	         0.500000 	         2.200000 	  
        27.000000 	        14.000000 	        47.000000 	        55.000000 	         2.000000 	         1.000000 	         5.000000 	         0.836825 	        38.000000 	         3.000000 	         9.000000 	         9.000000 	         2.000000 	         2.207948 	         0.000000 	         1.000000 	       201.000000 	        45.505666 	        57.856665 	     16775.010160 	       106.662889 	       108.475711 	       109.368791 	       109.782005 	       111.688125 	       113.954130 	         0.800000 	         1.800000 	         0.400000 	         1.900000 	  
        27.000000 	        15.000000 	        40.000000 	        57.000000 	         1.000000 	         1.000000 	         5.000000 	         0.883980 	         8.000000 	         7.000000 	        32.000000 	         9.000000 	         2.000000 	         1.005828 	         0.000000 	         1.000000 	       233.000000 	        42.918932 	        60.473305 	     16775.010160 	       115.167135 	       117.379839 	       118.326226 	       118.832749 	       120.738877 	       121.805240 	         1.200000 	         2.200000 	         0.500000 	         1.900000 	  
        27.000000 	        16.000000 	        43.000000 	        58.000000 	         2.000000 	         1.000000 	         5.000000 	         0.720713 	        17.000000 	         3.000000 	        26.000000 	         8.000000 	         2.000000 	         0.860723 	         0.000000 	         0.000000 	       233.000000 	        41.223849 	        60.795132 	     16775.010160 	       123.018223 	       124.831044 	       125.617489 	       126.230644 	       128.043459 	       128.963195 	         1.200000 	         1.800000 	         0.600000 	         1.800000 	  
        27.000000 	        17.000000 	        37.000000 	        66.000000 	         2.000000 	         1.000000 	         5.000000 	         0.899705 	         7.000000 	         8.000000 	        30.000000 	         5.000000 	         2.000000 	         1.726829 	         1.000000 	         0.000000 	       233.000000 	        41.595489 	        62.307291 	     16775.010160 	       129.776301 	       131.789053 	       132.748779 	       133.255306 	       135.161427 	       136.947581 	         0.800000 	         2.000000 	         0.500000 	         1.900000 	  
        27.000000 	        18.000000 	        39.000000 	        60.000000 	         2.000000 	         1.000000 	         5.000000 	         0.794577 	        23.000000 	         3.000000 	        16.000000 	         7.000000 	         2.000000 	         1.260216 	         0.000000 	         1.000000 	       249.000000 	        38.863648 	        64.335900 	     16775.010160 	       138.160577 	       140.173333 	       141.026414 	       141.439628 	       143.652340 	       144.971960 	         1.200000 	         2.000000 	         0.400000 	         2.200000 	  
        27.000000 	        19.000000 	        31.000000 	        62.000000 	         2.000000 	         1.000000 	         5.000000 	         2.493174 	        19.000000 	         2.000000 	        12.000000 	         9.000000 	         2.000000 	         1.542917 	         1.000000 	         1.000000 	       261.000000 	        37.338255 	        64.799163 	     16775.010160 	       146.078310 	       148.291007 	       150.850285 	       151.463425 	       153.369567 	       154.969112 	         1.100000 	         2.200000 	         0.600000 	         1.900000 	  
        27.000000 	        20.000000 	        33.000000 	        73.000000 	         2.000000 	         1.000000 	         5.000000 	         0.975410 	        26.000000 	         8.000000 	         7.000000 	         3.000000 	         1.000000 	         1.686123 	         1.000000 	         1.000000 	       287.000000 	        34.543382 	        66.011868 	     16775.010160 	       155.875516 	       157.888271 	       158.927977 	       159.541134 	       161.353954 	       163.100123 	         0.900000 	         2.000000 	         0.600000 	         1.800000 	  
        27.000000 	        21.000000 	        30.000000 	        64.000000 	         2.000000 	         1.000000 	         5.000000 	         1.044939 	        24.000000 	         1.000000 	         6.000000 	         6.000000 	         2.000000 	         1.858947 	         1.000000 	         1.000000 	       293.000000 	        32.407742 	        66.594206 	     16775.010160 	       164.206467 	       166.219221 	       167.325551 	       167.832108 	       169.844869 	       171.764318 	         1.100000 	         2.000000 	         0.500000 	         2.000000 	  
        27.000000 	        22.000000 	        33.000000 	        71.000000 	         2.000000 	         2.000000 	         5.000000 	         1.244537 	        43.000000 	         6.000000 	        28.000000 	         9.000000 	         1.000000 	         2.058969 	         0.000000 	         0.000000 	       288.000000 	        32.371654 	        68.328179 	     16775.010160 	       172.870664 	       175.083374 	       176.389663 	       176.802881 	       178.708999 	       180.828252 	         1.100000 	         2.200000 	         0.400000 	         1.900000 	  
        27.000000 	        23.000000 	        33.000000 	        67.000000 	         2.000000 	         2.000000 	        15.000000 	         0.561557 	        54.000000 	         3.000000 	        13.000000 	         7.000000 	         2.000000 	         2.157084 	         0.000000 	         1.000000 	       301.000000 	        34.105681 	        64.665565 	     16775.010160 	       181.841442 	       183.854196 	       184.480685 	       184.893908 	       186.906660 	       189.119361 	         1.000000 	         2.000000 	         0.400000 	         2.000000 	  
        27.000000 	        24.000000 	        37.000000 	        68.000000 	         1.000000 	         2.000000 	        15.000000 	         0.662269 	        27.000000 	         3.000000 	        41.000000 	         5.000000 	         2.000000 	         1.184055 	         1.000000 	         0.000000 	       301.000000 	        35.121932 	        65.378871 	     16775.010160 	       190.132411 	       191.945223 	       192.665020 	       193.278176 	       195.384242 	       196.623884 	         1.000000 	         1.800000 	         0.600000 	         2.100000 	  
        27.000000 	        25.000000 	        39.000000 	        60.000000 	         1.000000 	         2.000000 	        15.000000 	         0.646078 	        36.000000 	         5.000000 	        24.000000 	         3.000000 	         1.000000 	         1.348043 	         0.000000 	         0.000000 	       301.000000 	        37.905150 	        66.099951 	     16775.010160 	       197.436985 	       199.449750 	       200.156216 	       200.769315 	       202.875443 	       204.288368 	         0.800000 	         2.000000 	         0.600000 	         2.100000 	  
        27.000000 	        26.000000 	        41.000000 	        72.000000 	         1.000000 	         2.000000 	        15.000000 	         0.671855 	        58.000000 	         2.000000 	        14.000000 	         7.000000 	         2.000000 	         2.772036 	         0.000000 	         1.000000 	       315.000000 	        40.596924 	        65.583180 	     16775.010160 	       205.194774 	       207.007591 	       207.740723 	       208.153936 	       210.060051 	       212.899239 	         0.900000 	         1.800000 	         0.400000 	         1.900000 	  
        27.000000 	        27.000000 	        36.000000 	        64.000000 	         1.000000 	         2.000000 	        15.000000 	         0.683157 	        26.000000 	         2.000000 	        38.000000 	         4.000000 	         2.000000 	         1.598143 	         0.000000 	         0.000000 	       315.000000 	        42.060899 	        63.312122 	     16775.010160 	       213.712348 	       215.725103 	       216.471559 	       217.084721 	       219.297309 	       220.950274 	         0.800000 	         2.000000 	         0.600000 	         2.200000 	  
        27.000000 	        28.000000 	        45.000000 	        62.000000 	         1.000000 	         2.000000 	        15.000000 	         0.583331 	        12.000000 	         3.000000 	        50.000000 	         2.000000 	         2.000000 	         2.411147 	         0.000000 	         0.000000 	       315.000000 	        45.566614 	        59.445218 	     16775.010160 	       221.763382 	       223.976087 	       224.615898 	       225.122421 	       227.228482 	       229.694454 	         0.800000 	         2.200000 	         0.500000 	         2.100000 	  
        27.000000 	        29.000000 	        50.000000 	        57.000000 	         1.000000 	         2.000000 	        15.000000 	         0.809831 	        40.000000 	         8.000000 	        17.000000 	         9.000000 	         1.000000 	         1.805452 	         0.000000 	         0.000000 	       315.000000 	        49.411624 	        56.505171 	     16775.010160 	       230.800811 	       232.613618 	       233.480045 	       233.893259 	       236.105961 	       237.972086 	         1.100000 	         1.800000 	         0.400000 	         2.200000 	  
        27.000000 	        30.000000 	        53.000000 	        55.000000 	         1.000000 	         2.000000 	        15.000000 	         0.981989 	        49.000000 	         7.000000 	         6.000000 	         8.000000 	         1.000000 	         2.190369 	         1.000000 	         1.000000 	       364.000000 	        51.953472 	        53.268234 	     16775.010160 	       238.878365 	       244.890119 	       245.929814 	       246.436343 	       248.249158 	       250.501854 	         0.900000 	         6.000000 	         0.500000 	         1.800000 	  
        27.000000 	        31.000000 	        56.000000 	        48.000000 	         1.000000 	         2.000000 	        15.000000 	         0.640294 	        10.000000 	         5.000000 	        38.000000 	         4.000000 	         2.000000 	         1.750652 	         0.000000 	         0.000000 	       364.000000 	        55.107935 	        52.646735 	     16775.010160 	       251.714841 	       253.727601 	       254.434066 	       254.940581 	       257.153281 	       258.966101 	         1.200000 	         2.000000 	         0.500000 	         2.200000 	  
        27.000000 	        32.000000 	        55.000000 	        49.000000 	         1.000000 	         2.000000 	        15.000000 	         0.799593 	        15.000000 	         9.000000 	        34.000000 	         2.000000 	         1.000000 	         1.352548 	         1.000000 	         1.000000 	       379.000000 	        56.392265 	        50.969488 	     16775.010160 	       259.779204 	       261.991907 	       262.844984 	       263.258212 	       265.071023 	       266.483954 	         0.800000 	         2.200000 	         0.400000 	         1.800000 	  
        27.000000 	        33.000000 	        58.000000 	        52.000000 	         2.000000 	         2.000000 	        15.000000 	         0.780315 	         5.000000 	         8.000000 	        47.000000 	         7.000000 	         2.000000 	         1.269471 	         1.000000 	         0.000000 	       379.000000 	        59.621191 	        49.433940 	     16775.010160 	       267.590304 	       269.803005 	       270.642766 	       271.255925 	       273.162046 	       274.495003 	         1.100000 	         2.200000 	         0.600000 	         1.900000 	  
        27.000000 	        34.000000 	        61.000000 	        50.000000 	         2.000000 	         2.000000 	        15.000000 	         0.609209 	         5.000000 	         2.000000 	        45.000000 	         3.000000 	         2.000000 	         1.415387 	         1.000000 	         0.000000 	       379.000000 	        60.365842 	        48.476376 	     16775.010160 	       275.401415 	       277.614112 	       278.280598 	       278.893747 	       280.799874 	       282.279449 	         0.900000 	         2.200000 	         0.600000 	         1.900000 	  
        27.000000 	        35.000000 	        63.000000 	        48.000000 	         1.000000 	         2.000000 	        15.000000 	         0.593139 	        19.000000 	         5.000000 	        29.000000 	         2.000000 	         1.000000 	         1.725075 	         0.000000 	         0.000000 	       379.000000 	        60.191489 	        47.060973 	     16775.010160 	       283.185854 	       285.398558 	       286.051703 	       286.558231 	       288.570988 	       290.357140 	         0.900000 	         2.200000 	         0.500000 	         2.000000 	  
        27.000000 	        36.000000 	        70.000000 	        42.000000 	         1.000000 	         2.000000 	        15.000000 	         0.576649 	         8.000000 	         4.000000 	        34.000000 	         6.000000 	         2.000000 	         1.049830 	         0.000000 	         1.000000 	       413.000000 	        62.764736 	        46.323795 	     16775.010160 	       291.170248 	       293.183004 	       293.822818 	       294.435984 	       296.542043 	       297.648396 	         0.800000 	         2.000000 	         0.600000 	         2.100000 	  
        27.000000 	        37.000000 	        58.000000 	        42.000000 	         1.000000 	         2.000000 	        15.000000 	         0.664100 	        17.000000 	         9.000000 	        25.000000 	         1.000000 	         1.000000 	         1.032756 	         1.000000 	         0.000000 	       430.000000 	        62.857101 	        45.192306 	     16775.010160 	       298.554809 	       300.367625 	       301.087413 	       301.500632 	       303.606689 	       304.699718 	         0.900000 	         1.800000 	         0.400000 	         2.100000 	  
        27.000000 	        38.000000 	        73.000000 	        47.000000 	         2.000000 	         2.000000 	        15.000000 	         0.785606 	        14.000000 	         6.000000 	        33.000000 	         2.000000 	         1.000000 	         2.003214 	         0.000000 	         0.000000 	       430.000000 	        65.551762 	        46.677999 	     16775.010160 	       305.512822 	       307.525579 	       308.365339 	       308.778554 	       310.684681 	       312.750751 	         0.800000 	         2.000000 	         0.400000 	         1.900000 	  
        27.000000 	        39.000000 	        68.000000 	        42.000000 	         2.000000 	         2.000000 	        15.000000 	         0.670800 	         8.000000 	         8.000000 	        34.000000 	         2.000000 	         1.000000 	         1.520113 	         1.000000 	         0.000000 	       438.000000 	        66.317592 	        43.390353 	     16775.010160 	       313.963739 	       315.776550 	       316.509682 	       316.922902 	       319.135600 	       320.721811 	         1.200000 	         1.800000 	         0.400000 	         2.200000 	  
        27.000000 	        40.000000 	        66.000000 	        40.000000 	         1.000000 	         2.000000 	        15.000000 	         0.452368 	        24.000000 	         2.000000 	        16.000000 	         3.000000 	         2.000000 	         5.047260 	         0.000000 	         0.000000 	       438.000000 	        69.104371 	        40.313374 	     16775.010160 	       321.934794 	       323.947557 	       324.454082 	       325.066975 	       326.880059 	       331.985263 	         1.200000 	         2.000000 	         0.600000 	         1.800000 	  
        27.000000 	        41.000000 	        69.000000 	        39.000000 	         2.000000 	         2.000000 	        15.000000 	         0.827933 	         4.000000 	         5.000000 	        35.000000 	         3.000000 	         1.000000 	         2.279672 	         0.000000 	         0.000000 	       438.000000 	        70.328192 	        39.191388 	     16775.010160 	       332.998311 	       334.811127 	       335.704205 	       336.210720 	       338.423426 	       340.769417 	         1.000000 	         1.800000 	         0.500000 	         2.200000 	  
        27.000000 	        42.000000 	        70.000000 	        33.000000 	         2.000000 	         2.000000 	        15.000000 	         0.822655 	        10.000000 	         7.000000 	        23.000000 	         9.000000 	         2.000000 	         1.154609 	         0.000000 	         1.000000 	       461.000000 	        70.913218 	        36.524291 	     16775.010160 	       341.875771 	       343.688588 	       344.568337 	       345.074868 	       347.180931 	       348.393912 	         1.100000 	         1.800000 	         0.500000 	         2.100000 	  
        27.000000 	        43.000000 	        73.000000 	        33.000000 	         1.000000 	         2.000000 	        15.000000 	         0.876238 	        10.000000 	         8.000000 	        23.000000 	         5.000000 	         2.000000 	         4.807490 	         0.000000 	         0.000000 	       461.000000 	        73.618175 	        35.114876 	     16775.010160 	       349.406961 	       351.619660 	       352.552725 	       353.059256 	       355.072013 	       359.937287 	         1.000000 	         2.200000 	         0.500000 	         2.000000 	  
        27.000000 	        44.000000 	        79.000000 	        37.000000 	         1.000000 	         2.000000 	        15.000000 	         2.491817 	        11.000000 	         5.000000 	        26.000000 	         3.000000 	         1.000000 	         3.195209 	         1.000000 	         1.000000 	       472.000000 	        73.927728 	        33.969850 	     16775.010160 	       360.750394 	       362.763146 	       365.309082 	       365.722302 	       367.828385 	       371.080778 	         0.800000 	         2.000000 	         0.400000 	         2.100000 	  
        27.000000 	        45.000000 	        78.000000 	        35.000000 	         1.000000 	         2.000000 	        15.000000 	         1.180490 	         7.000000 	         4.000000 	        28.000000 	         8.000000 	         2.000000 	         0.834781 	         0.000000 	         0.000000 	       472.000000 	        74.546612 	        33.909791 	     16775.010160 	       372.293759 	       374.506461 	       375.746110 	       376.159320 	       377.972146 	       378.865214 	         1.200000 	         2.200000 	         0.400000 	         1.800000 	  
        27.000000 	        46.000000 	        70.000000 	        36.000000 	         2.000000 	         2.000000 	        15.000000 	         2.020355 	        11.000000 	         8.000000 	        25.000000 	         7.000000 	         2.000000 	         1.350026 	         1.000000 	         1.000000 	       497.000000 	        73.871456 	        30.952929 	     16775.010160 	       379.678320 	       381.691079 	       383.770490 	       384.183699 	       386.289771 	       387.702693 	         0.800000 	         2.000000 	         0.400000 	         2.100000 	  
        27.000000 	        47.000000 	        71.000000 	        30.000000 	         2.000000 	         2.000000 	        15.000000 	         0.785986 	         3.000000 	         9.000000 	        27.000000 	         5.000000 	         2.000000 	         1.671851 	         1.000000 	         1.000000 	       524.000000 	        74.122382 	        29.087763 	     16775.010160 	       388.609108 	       390.621869 	       391.461632 	       391.874836 	       393.687660 	       395.420495 	         0.900000 	         2.000000 	         0.400000 	         1.800000 	  
        27.000000 	        48.000000 	        69.000000 	        27.000000 	         1.000000 	         2.000000 	        15.000000 	         0.800611 	         3.000000 	         6.000000 	        24.000000 	         5.000000 	         2.000000 	         1.374879 	         0.000000 	         1.000000 	       548.000000 	        74.088561 	        27.840619 	     16775.010160 	       396.433545 	       398.646240 	       399.512654 	       400.019187 	       401.832004 	       403.271588 	         1.000000 	         2.200000 	         0.500000 	         1.800000 	  
        27.000000 	        49.000000 	        72.000000 	        24.000000 	         2.000000 	         1.000000 	        15.000000 	         1.520873 	         7.000000 	         4.000000 	        65.000000 	         9.000000 	         2.000000 	         0.935286 	         0.000000 	         1.000000 	       598.000000 	        73.498456 	        27.612858 	     16775.010160 	       404.178001 	       406.190755 	       407.776972 	       408.390130 	       410.296254 	       411.295962 	         0.900000 	         2.000000 	         0.600000 	         1.900000 	  
        27.000000 	        50.000000 	        68.000000 	        32.000000 	         1.000000 	         1.000000 	         5.000000 	         2.317505 	        14.000000 	         5.000000 	        54.000000 	         7.000000 	         2.000000 	         0.889588 	         0.000000 	         0.000000 	       598.000000 	        69.595225 	        30.835364 	     16775.010160 	       412.309010 	       414.321773 	       416.694422 	       417.200944 	       419.213709 	       420.160107 	         1.000000 	         2.000000 	         0.500000 	         2.000000 	  
        27.000000 	        51.000000 	        65.000000 	        31.000000 	         1.000000 	         1.000000 	         5.000000 	         0.517025 	        26.000000 	         7.000000 	        39.000000 	         9.000000 	         2.000000 	         1.017171 	         1.000000 	         1.000000 	       637.000000 	        66.953023 	        35.017067 	     16775.010160 	       421.373094 	       423.185903 	       423.759080 	       424.372238 	       426.278356 	       427.358053 	         1.200000 	         1.800000 	         0.600000 	         1.900000 	  
        27.000000 	        52.000000 	        63.000000 	        37.000000 	         2.000000 	         1.000000 	         5.000000 	         0.938277 	         6.000000 	         7.000000 	        57.000000 	         2.000000 	         1.000000 	         1.738968 	         1.000000 	         0.000000 	       643.000000 	        63.427811 	        37.782977 	     16775.010160 	       428.464405 	       430.477161 	       431.476879 	       431.890096 	       433.796214 	       435.595701 	         1.100000 	         2.000000 	         0.400000 	         1.900000 	  
        27.000000 	        53.000000 	        62.000000 	        39.000000 	         2.000000 	         1.000000 	         5.000000 	         1.116024 	        19.000000 	         7.000000 	        43.000000 	         8.000000 	         2.000000 	         0.947207 	         1.000000 	         1.000000 	       686.000000 	        60.398648 	        40.073544 	     16775.010160 	       436.702057 	       438.514867 	       439.687863 	       440.194387 	       442.100234 	       443.113553 	         1.100000 	         1.800000 	         0.500000 	         1.900000 	  
        27.000000 	        54.000000 	        56.000000 	        41.000000 	         2.000000 	         1.000000 	         5.000000 	         0.707522 	        34.000000 	         2.000000 	        22.000000 	         5.000000 	         2.000000 	         1.500723 	         0.000000 	         1.000000 	       708.000000 	        58.346000 	        41.577054 	     16775.010160 	       444.326547 	       446.139360 	       446.912468 	       447.325681 	       449.138495 	       450.698060 	         1.200000 	         1.800000 	         0.400000 	         1.800000 	  
        27.000000 	        55.000000 	        59.000000 	        43.000000 	         2.000000 	         1.000000 	         5.000000 	         0.523201 	        53.000000 	         1.000000 	         6.000000 	         7.000000 	         2.000000 	         1.449018 	         0.000000 	         1.000000 	       714.000000 	        55.490707 	        44.169514 	     16775.010160 	       451.911047 	       453.723857 	       454.310361 	       454.723572 	       456.629694 	       458.135931 	         1.200000 	         1.800000 	         0.400000 	         1.900000 	  
        27.000000 	        56.000000 	        57.000000 	        49.000000 	         1.000000 	         1.000000 	         5.000000 	         0.773890 	        11.000000 	         8.000000 	        46.000000 	         1.000000 	         1.000000 	         1.912483 	         1.000000 	         1.000000 	       725.000000 	        54.115226 	        48.528699 	     16775.010160 	       458.949034 	       461.161742 	       462.001498 	       462.508015 	       464.414138 	       466.386916 	         0.800000 	         2.200000 	         0.500000 	         1.900000 	  
        27.000000 	        57.000000 	        53.000000 	        42.000000 	         1.000000 	         1.000000 	         5.000000 	         0.972532 	        37.000000 	         5.000000 	        16.000000 	         2.000000 	         1.000000 	         0.994872 	         0.000000 	         0.000000 	       725.000000 	        51.508950 	        48.619334 	     16775.010160 	       467.293318 	       469.106133 	       470.132516 	       470.639032 	       472.851744 	       473.904767 	         0.900000 	         1.800000 	         0.500000 	         2.200000 	  
        27.000000 	        58.000000 	        50.000000 	        50.000000 	         2.000000 	         1.000000 	         5.000000 	         0.668748 	        20.000000 	         1.000000 	        30.000000 	         8.000000 	         2.000000 	         1.331039 	         0.000000 	         1.000000 	       755.000000 	        51.577030 	        49.645919 	     16775.010160 	       475.117758 	       477.330455 	       478.063586 	       478.570104 	       480.676169 	       482.062435 	         1.200000 	         2.200000 	         0.500000 	         2.100000 	  
        27.000000 	        59.000000 	        51.000000 	        58.000000 	         2.000000 	         1.000000 	         5.000000 	         1.486602 	        46.000000 	         1.000000 	         5.000000 	         6.000000 	         2.000000 	         1.244825 	         0.000000 	         1.000000 	       760.000000 	        50.147949 	        55.495388 	     16775.010160 	       482.875539 	       484.888295 	       486.434525 	       486.941044 	       489.153756 	       490.460039 	         0.800000 	         2.000000 	         0.500000 	         2.200000 	  
        27.000000 	        60.000000 	        51.000000 	        56.000000 	         1.000000 	         1.000000 	         5.000000 	         1.449870 	        10.000000 	         7.000000 	        41.000000 	         8.000000 	         2.000000 	         1.024938 	         1.000000 	         0.000000 	       760.000000 	        47.500308 	        55.406660 	     16775.010160 	       491.273152 	       497.284765 	       498.791003 	       499.297526 	       501.510227 	       502.589911 	         0.800000 	         6.000000 	         0.500000 	         2.200000 	  
        27.000000 	        61.000000 	        42.000000 	        51.000000 	         2.000000 	         1.000000 	         5.000000 	         0.761623 	        34.000000 	         3.000000 	         8.000000 	         8.000000 	         2.000000 	         2.192277 	         0.000000 	         1.000000 	       768.000000 	        45.953996 	        55.750724 	     16775.010160 	       503.696273 	       505.509087 	       506.335516 	       506.748725 	       508.654849 	       510.907540 	         1.100000 	         1.800000 	         0.400000 	         1.900000 	  
        27.000000 	        62.000000 	        49.000000 	        55.000000 	         1.000000 	         1.000000 	         5.000000 	         0.873728 	        15.000000 	         4.000000 	        34.000000 	         5.000000 	         2.000000 	         2.402473 	         1.000000 	         1.000000 	       802.000000 	        45.224141 	        56.962697 	     16775.010160 	       511.720650 	       513.533466 	       514.466527 	       514.879746 	       516.692562 	       519.158529 	         0.800000 	         1.800000 	         0.400000 	         1.800000 	  
        27.000000 	        63.000000 	        44.000000 	        59.000000 	         2.000000 	         1.000000 	         5.000000 	         0.942883 	        40.000000 	         7.000000 	         4.000000 	         5.000000 	         1.000000 	         0.965246 	         0.000000 	         1.000000 	       802.000000 	        43.341298 	        60.006449 	     16775.010160 	       520.371504 	       522.584206 	       523.583927 	       524.197086 	       526.409788 	       527.436163 	         1.200000 	         2.200000 	         0.600000 	         2.200000 	  
