C:\Behvdata\clash\clashMEG	 April 15, 2014 15:43:37	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
         4.000000 	        47.000000 	        46.000000 	        54.000000 	         2.000000 	         2.000000 	        15.000000 	         0.680146 	        22.000000 	         6.000000 	        32.000000 	         5.000000 	         2.000000 	         2.411813 	         0.000000 	         1.000000 	       825.000000 	        44.565346 	        53.992330 	     25994.548638 	       347.113998 	       348.926808 	       349.659929 	       350.273086 	       352.179213 	       354.645162 	         1.200000 	         1.800000 	         0.600000 	         1.900000 	  
         4.000000 	        48.000000 	        51.000000 	        55.000000 	         1.000000 	         2.000000 	        15.000000 	         0.722094 	        49.000000 	         2.000000 	         6.000000 	         3.000000 	         1.000000 	         1.816857 	         0.000000 	         0.000000 	       825.000000 	        48.196955 	        51.768581 	     25994.548638 	       355.751528 	       357.564104 	       358.350785 	       358.963941 	       361.069997 	       362.949468 	         1.100000 	         1.800000 	         0.600000 	         2.100000 	  
         4.000000 	        49.000000 	        48.000000 	        45.000000 	         1.000000 	         2.000000 	        15.000000 	         1.591292 	         4.000000 	         1.000000 	        41.000000 	         6.000000 	         2.000000 	         0.755673 	         0.000000 	         1.000000 	       866.000000 	        47.239077 	        49.202655 	     25994.548638 	       363.762568 	       365.975266 	       367.628120 	       368.134648 	       370.147408 	       370.960511 	         0.800000 	         2.200000 	         0.500000 	         2.000000 	  
         4.000000 	        50.000000 	        51.000000 	        44.000000 	         2.000000 	         2.000000 	        15.000000 	         0.540229 	        31.000000 	         5.000000 	        13.000000 	         8.000000 	         1.000000 	         1.997241 	         0.000000 	         1.000000 	       866.000000 	        48.834442 	        46.812440 	     25994.548638 	       372.173488 	       373.986307 	       374.586131 	       374.999353 	       376.905464 	       378.958221 	         1.200000 	         1.800000 	         0.400000 	         1.900000 	  
         4.000000 	        51.000000 	        48.000000 	        46.000000 	         1.000000 	         2.000000 	        15.000000 	         1.526419 	         9.000000 	         4.000000 	        37.000000 	         3.000000 	         2.000000 	         2.173243 	         1.000000 	         0.000000 	       866.000000 	        52.950317 	        46.209381 	     25994.548638 	       379.771242 	       381.784077 	       383.370288 	       383.876803 	       385.889562 	       388.128929 	         0.800000 	         2.000000 	         0.500000 	         2.000000 	  
         4.000000 	        52.000000 	        58.000000 	        42.000000 	         1.000000 	         2.000000 	        15.000000 	         1.615202 	        13.000000 	         9.000000 	        29.000000 	         8.000000 	         2.000000 	         1.509189 	         1.000000 	         0.000000 	       866.000000 	        54.754862 	        44.347688 	     25994.548638 	       389.035328 	       390.848144 	       392.527671 	       393.140828 	       395.353526 	       396.926408 	         0.900000 	         1.800000 	         0.600000 	         2.200000 	  
         4.000000 	        53.000000 	        56.000000 	        51.000000 	         2.000000 	         2.000000 	        15.000000 	         0.662634 	         5.000000 	         1.000000 	        46.000000 	         9.000000 	         2.000000 	         0.700798 	         0.000000 	         1.000000 	       912.000000 	        56.352468 	        42.801128 	     25994.548638 	       397.739516 	       399.952205 	       400.672006 	       401.285158 	       403.097975 	       403.857758 	         0.800000 	         2.200000 	         0.600000 	         1.800000 	  
         4.000000 	        54.000000 	        61.000000 	        43.000000 	         1.000000 	         2.000000 	        15.000000 	         1.469397 	         4.000000 	         6.000000 	        39.000000 	         7.000000 	         2.000000 	         0.948111 	         1.000000 	         0.000000 	       912.000000 	        57.076140 	        41.268762 	     25994.548638 	       404.764162 	       406.576981 	       408.109886 	       408.616401 	       410.522520 	       411.535560 	         0.900000 	         1.800000 	         0.500000 	         1.900000 	  
         4.000000 	        55.000000 	        60.000000 	        36.000000 	         2.000000 	         2.000000 	        15.000000 	         1.541080 	        11.000000 	         3.000000 	        25.000000 	         8.000000 	         2.000000 	         0.982723 	         1.000000 	         1.000000 	       937.000000 	        57.696199 	        39.475250 	     25994.548638 	       412.548611 	       414.561357 	       416.160907 	       416.667422 	       418.680179 	       419.719888 	         1.000000 	         2.000000 	         0.500000 	         2.000000 	  
         4.000000 	        56.000000 	        65.000000 	        40.000000 	         2.000000 	         2.000000 	        15.000000 	         1.622939 	        36.000000 	         2.000000 	         4.000000 	         3.000000 	         1.000000 	         1.934279 	         0.000000 	         0.000000 	       937.000000 	        58.725919 	        38.025792 	     25994.548638 	       420.626298 	       422.439112 	       424.118630 	       424.731792 	       426.944483 	       428.943910 	         0.900000 	         1.800000 	         0.600000 	         2.200000 	  
         4.000000 	        57.000000 	        73.000000 	        38.000000 	         2.000000 	         2.000000 	        15.000000 	         2.108497 	         8.000000 	         6.000000 	        30.000000 	         1.000000 	         2.000000 	         0.977051 	         1.000000 	         0.000000 	       937.000000 	        62.315454 	        39.875738 	     25994.548638 	       429.757022 	       431.969717 	       434.142422 	       434.555642 	       436.661713 	       437.701413 	         0.800000 	         2.200000 	         0.400000 	         2.100000 	  
         4.000000 	        58.000000 	        64.000000 	        44.000000 	         1.000000 	         2.000000 	        15.000000 	         0.538293 	        18.000000 	         7.000000 	        26.000000 	         2.000000 	         1.000000 	         1.091157 	         1.000000 	         1.000000 	       955.000000 	        62.727825 	        39.728411 	     25994.548638 	       438.607817 	       440.620578 	       441.220395 	       441.833555 	       443.939627 	       445.085969 	         0.900000 	         2.000000 	         0.600000 	         2.100000 	  
         4.000000 	        59.000000 	        64.000000 	        46.000000 	         2.000000 	         2.000000 	        15.000000 	         0.551166 	        18.000000 	         2.000000 	        28.000000 	         1.000000 	         2.000000 	         1.658586 	         0.000000 	         0.000000 	       955.000000 	        62.886087 	        39.019176 	     25994.548638 	       446.298953 	       448.511646 	       449.124810 	       449.631333 	       451.444154 	       453.163649 	         1.200000 	         2.200000 	         0.500000 	         1.800000 	  
         4.000000 	        60.000000 	        62.000000 	        43.000000 	         1.000000 	         2.000000 	        15.000000 	         0.924675 	         4.000000 	         8.000000 	        39.000000 	         9.000000 	         2.000000 	         0.707268 	         0.000000 	         1.000000 	       994.000000 	        64.699140 	        36.684717 	     25994.548638 	       454.070061 	       460.081667 	       461.068049 	       461.481266 	       463.387392 	       464.160508 	         0.900000 	         6.000000 	         0.400000 	         1.900000 	  
         4.000000 	        61.000000 	        66.000000 	        35.000000 	         2.000000 	         2.000000 	        15.000000 	         1.015395 	        31.000000 	         6.000000 	         4.000000 	         8.000000 	         1.000000 	         1.860938 	         1.000000 	         1.000000 	      1025.000000 	        65.348673 	        32.629896 	     25994.548638 	       465.266853 	       467.079666 	       468.159364 	       468.572573 	       470.785276 	       472.704729 	         1.100000 	         1.800000 	         0.400000 	         2.200000 	  
         4.000000 	        62.000000 	        68.000000 	        34.000000 	         1.000000 	         2.000000 	        15.000000 	         0.598856 	        14.000000 	         5.000000 	        20.000000 	         9.000000 	         2.000000 	         0.932256 	         0.000000 	         0.000000 	      1025.000000 	        66.956218 	        32.627763 	     25994.548638 	       473.811080 	       475.623898 	       476.277035 	       476.783565 	       478.889629 	       479.875756 	         1.100000 	         1.800000 	         0.500000 	         2.100000 	  
         4.000000 	        63.000000 	        69.000000 	        30.000000 	         1.000000 	         2.000000 	        15.000000 	         1.010745 	        27.000000 	         4.000000 	         3.000000 	         5.000000 	         1.000000 	         0.617164 	         1.000000 	         0.000000 	      1052.000000 	        68.447000 	        30.386094 	     25994.548638 	       480.782417 	       482.595231 	       483.661591 	       484.074777 	       486.180880 	       486.860674 	         0.900000 	         1.800000 	         0.400000 	         2.100000 	  
